time,x-acceleration,y-acceleration,z-acceleration
2.4,0.243,0.011,0.999
2.42,0.153,-0.01,0.977
2.44,-0.023,-0.017,0.992
2.46,-0.211,-0.018,1.031
2.48,-0.332,-0.019,1.075
2.5,-0.318,-0.061,1.091
2.52,-0.169,-0.103,1.068
2.54,0.001,-0.128,1.054
2.56,0.077,-0.162,1.061
2.58,0.032,-0.159,1.028
2.6,0.009,-0.166,0.959
2.62,0.017,-0.215,0.874
2.64,0.114,-0.249,0.803
2.66,0.164,-0.231,0.837
2.68,0.219,-0.215,0.91
2.7,0.23,-0.223,0.949
2.72,0.22,-0.232,0.946
2.74,0.249,-0.216,0.931
2.76,0.273,-0.202,0.92
2.78,0.313,-0.192,0.972
2.8,0.42,-0.189,1.021
2.82,0.508,-0.18,1.048
2.84,0.423,-0.148,0.989
2.86,0.325,-0.118,0.935
2.88,0.233,-0.079,0.927
2.9,0.087,-0.01,0.969
2.92,-0.12,0.076,1.044
2.94,-0.265,0.138,1.11
2.96,-0.322,0.166,1.107
2.98,-0.232,0.156,1.071
3,-0.026,0.123,1.075
3.02,0.081,0.063,1.039
3.04,0.149,-0.054,0.979
3.06,0.174,-0.133,0.945
3.08,0.175,-0.159,0.929
3.1,0.153,-0.23,0.971
3.12,0.105,-0.246,1.009
3.14,0.043,-0.255,0.998
3.16,0.045,-0.28,0.961
3.18,0.062,-0.296,0.913
3.2,0.116,-0.316,0.903
3.22,0.175,-0.301,0.914
3.24,0.186,-0.256,0.933
3.26,0.158,-0.197,0.974
3.28,0.089,-0.124,1.02
3.3,0.038,-0.055,1.019
3.32,0.102,-0.013,1.061
3.34,0.198,0.032,1.084
3.36,0.312,0.051,1.058
3.38,0.378,-0.002,1.016
3.4,0.369,-0.034,1.013
3.42,0.133,-0.026,1.017
3.44,-0.156,-0.003,1.022
3.46,-0.364,0.014,1.004
3.48,-0.329,0.011,0.992
3.5,-0.13,-0.055,1.043
3.52,-0.04,-0.148,1.029
3.54,0.08,-0.197,0.992
3.56,0.206,-0.217,0.962
3.58,0.211,-0.233,0.938
3.6,0.094,-0.22,0.933
3.62,0.041,-0.19,0.938
3.64,0.034,-0.224,0.944
3.66,0.051,-0.262,0.903
3.68,0.164,-0.277,0.836
3.7,0.321,-0.265,0.84
3.72,0.437,-0.243,0.858
3.74,0.524,-0.207,0.886
3.76,0.512,-0.178,0.892
3.78,0.466,-0.171,0.888
3.8,0.506,-0.176,0.89
3.82,0.552,-0.173,0.908
3.84,0.509,-0.124,0.982
3.86,0.336,-0.023,1.074
3.88,0.1,0.065,1.133
3.9,-0.056,0.109,1.137
3.92,-0.024,0.089,1.112
3.94,0.078,0.052,1.085
3.96,0.167,-0.003,1.008
3.98,0.23,-0.105,0.914
4,0.189,-0.135,0.882
4.02,0.135,-0.158,0.895
4.04,0.122,-0.231,0.949
4.06,0.154,-0.253,0.981
4.08,0.157,-0.27,0.964
4.1,0.171,-0.262,0.934
4.12,0.207,-0.248,0.926
4.14,0.27,-0.265,0.922
4.16,0.31,-0.27,0.917
4.18,0.287,-0.246,0.936
4.2,0.224,-0.189,0.985
4.22,0.118,-0.124,1.034
4.24,0.013,-0.054,1.028
4.26,0.052,-0.006,1.074
4.28,0.142,0.028,1.101
4.3,0.266,0.036,1.024
4.32,0.443,-0.007,0.971
4.34,0.348,-0.06,0.964
4.36,0.103,-0.068,0.984
4.38,-0.165,-0.037,1.01
4.4,-0.304,-0.036,1.045
4.42,-0.308,-0.06,1.063
4.44,-0.194,-0.088,1.056
4.46,-0.025,-0.164,1.029
4.48,0.086,-0.227,0.955
4.5,0.179,-0.263,0.875
4.52,0.223,-0.279,0.817
4.54,0.252,-0.266,0.825
4.56,0.257,-0.229,0.891
4.58,0.212,-0.214,0.949
4.6,0.205,-0.229,0.949
4.62,0.254,-0.238,0.914
4.64,0.293,-0.226,0.911
4.66,0.339,-0.214,0.923
4.68,0.386,-0.2,0.969
4.7,0.4,-0.191,1.023
4.72,0.35,-0.18,1.033
4.74,0.316,-0.176,1.005
4.76,0.478,-0.193,0.985
4.78,0.617,-0.206,0.956
4.8,0.441,-0.184,0.885
4.82,0.25,-0.115,0.874
4.84,0.069,-0.04,0.934
4.86,-0.075,0.049,1.05
4.88,-0.178,0.135,1.141
4.9,-0.245,0.178,1.168
4.92,-0.16,0.134,1.12
4.94,0.011,0.059,1.026
4.96,0.053,-0.07,0.958
4.98,0.035,-0.126,0.94
5,0.082,-0.16,0.96
5.02,0.138,-0.242,0.992
5.04,0.154,-0.272,0.982
5.06,0.166,-0.296,0.933
5.08,0.153,-0.309,0.901
5.1,0.089,-0.311,0.906
5.12,0.031,-0.279,0.946
5.14,-0.035,-0.248,0.978
5.16,-0.088,-0.208,0.988
5.18,-0.084,-0.138,0.946
5.2,-0.028,-0.051,1
5.22,0.051,0.017,1.053
5.24,0.166,0.037,1.064
5.26,0.274,0.006,1.059
5.28,0.252,-0.031,1.017
5.3,0.059,-0.081,0.965
5.32,-0.139,-0.095,0.963
5.34,-0.267,-0.099,0.998
5.36,-0.271,-0.101,1.041
5.38,-0.158,-0.12,1.072
5.4,-0.016,-0.151,1.079
5.42,0.046,-0.199,1.015
5.44,0.057,-0.242,0.961
5.46,0.041,-0.239,0.907
5.48,0.078,-0.252,0.878
5.5,0.074,-0.284,0.867
5.52,0.079,-0.289,0.887
5.54,0.155,-0.277,0.872
5.56,0.22,-0.27,0.866
5.58,0.29,-0.256,0.923
5.6,0.322,-0.235,0.968
5.62,0.324,-0.219,0.97
5.64,0.321,-0.183,0.984
5.66,0.454,-0.17,1.041
5.68,0.65,-0.158,1.06
5.7,0.647,-0.17,1.014
5.72,0.474,-0.179,0.927
5.74,0.321,-0.185,0.884
5.76,0.258,-0.158,0.922
5.78,0.173,-0.066,0.945
5.8,0.091,0.003,1.009
5.82,-0.045,0.088,1.14
5.84,-0.263,0.155,1.203
5.86,-0.361,0.124,1.099
5.88,-0.169,-0.006,0.988
5.9,0.03,-0.098,1.002
5.92,0.104,-0.172,1.012
5.94,0.171,-0.268,0.957
5.96,0.214,-0.311,0.908
5.98,0.155,-0.35,0.885
6,0.143,-0.32,0.905
6.02,0.117,-0.31,0.926
6.04,0.038,-0.298,0.915
6.06,0.022,-0.269,0.899
6.08,0.014,-0.256,0.884
6.1,-0.048,-0.215,0.889
6.12,-0.136,-0.129,0.922
6.14,-0.138,-0.052,0.993
6.16,-0.03,0.004,1.109
6.18,0.09,0.037,1.16
6.2,0.204,-0.001,1.086
6.22,0.203,-0.053,0.974
6.24,0.238,-0.108,0.963
6.26,0.054,-0.111,0.977
6.28,-0.182,-0.051,0.994
6.3,-0.242,-0.048,1.068
6.32,-0.256,-0.081,1.101
6.34,-0.177,-0.139,1.086
6.36,-0.037,-0.208,1.032
6.38,0.08,-0.262,0.993
6.4,0.138,-0.255,0.951
6.42,0.081,-0.226,0.894
6.44,0.025,-0.212,0.883
6.46,-0.015,-0.217,0.893
6.48,-0.078,-0.227,0.887
6.5,-0.038,-0.241,0.884
6.52,0.176,-0.271,0.881
6.54,0.387,-0.284,0.871
6.56,0.526,-0.268,0.875
6.58,0.499,-0.249,0.896
6.6,0.375,-0.226,0.938
6.62,0.263,-0.189,1.012
6.64,0.266,-0.17,1.062
6.66,0.476,-0.182,1.111
6.68,0.578,-0.208,1.054
6.7,0.518,-0.226,0.945
6.72,0.443,-0.227,0.859
6.74,0.433,-0.191,0.836
6.76,0.269,-0.122,0.853
6.78,-0.033,-0.023,0.944
6.8,-0.245,0.121,1.071
6.82,-0.384,0.17,1.144
6.84,-0.318,0.137,1.195
6.86,-0.088,0.098,1.197
6.88,0.053,-0.033,0.97
6.9,0.198,-0.144,0.857
6.92,0.287,-0.212,0.876
6.94,0.231,-0.298,0.92
6.96,0.156,-0.309,0.969
6.98,0.049,-0.315,0.979
7,0.05,-0.296,0.977
7.02,0.043,-0.279,0.95
7.04,0.026,-0.274,0.937
7.06,0.033,-0.272,0.916
7.08,0.014,-0.245,0.884
7.1,-0.057,-0.172,0.919
7.12,-0.032,-0.101,1.014
7.14,0.079,-0.035,1.119
7.16,0.082,-0.005,1.117
7.18,0.142,-0.024,1.062
7.2,0.318,-0.064,1.059
7.22,0.335,-0.112,1.058
7.24,0.153,-0.086,0.991
7.26,0.029,-0.099,0.979
7.28,-0.113,-0.114,0.993
7.3,-0.224,-0.102,1.004
7.32,-0.21,-0.128,1.031
7.34,-0.101,-0.16,1.037
7.36,0.019,-0.21,0.978
7.38,0.104,-0.235,0.951
7.4,0.135,-0.251,0.898
7.42,0.199,-0.274,0.899
7.44,0.235,-0.239,0.95
7.46,0.085,-0.171,0.949
7.48,0.049,-0.179,0.929
7.5,0.065,-0.234,0.899
7.52,0.02,-0.252,0.876
7.54,0.1,-0.273,0.843
7.56,0.26,-0.252,0.865
7.58,0.381,-0.233,0.911
7.6,0.438,-0.221,0.989
7.62,0.47,-0.203,1.027
7.64,0.466,-0.203,1.009
7.66,0.469,-0.21,0.981
7.68,0.485,-0.224,0.943
7.7,0.579,-0.237,0.949
7.72,0.497,-0.208,0.911
7.74,0.328,-0.175,0.887
7.76,0.172,-0.14,0.921
7.78,-0.033,-0.044,0.972
7.8,-0.249,0.044,1.068
7.82,-0.362,0.094,1.185
7.84,-0.357,0.118,1.236
7.86,-0.201,0.092,1.068
7.88,-0.02,-0.057,0.875
7.9,0.129,-0.176,0.866
7.92,0.24,-0.212,0.919
7.94,0.273,-0.302,0.991
7.96,0.226,-0.327,1.039
7.98,0.127,-0.33,1.036
8,0.06,-0.314,0.963
8.02,0.009,-0.291,0.877
8.04,0.032,-0.264,0.852
8.06,0.032,-0.223,0.888
8.08,0.043,-0.171,0.947
8.1,0.067,-0.113,1.019
8.12,0.089,-0.051,1.086
8.14,0.051,-0.026,1.071
8.16,0.082,-0.043,1.011
8.18,0.283,-0.073,1.001
8.2,0.276,-0.087,1.02
8.22,0.147,-0.093,1.038
8.24,-0.098,-0.098,1.065
8.26,-0.351,-0.053,1.043
8.28,-0.347,-0.067,1.006
8.3,-0.125,-0.137,0.986
8.32,0.079,-0.23,0.954
8.34,0.148,-0.297,0.937
8.36,0.181,-0.302,0.9
8.38,0.165,-0.305,0.824
8.4,0.19,-0.325,0.778
8.42,0.164,-0.316,0.787
8.44,0.177,-0.284,0.88
8.46,0.318,-0.254,1.017
8.48,0.402,-0.239,1.036
8.5,0.408,-0.232,0.975
8.52,0.384,-0.219,0.931
8.54,0.331,-0.205,0.931
8.56,0.304,-0.201,0.965
8.58,0.307,-0.211,0.995
8.6,0.564,-0.229,1.003
8.62,0.652,-0.238,0.945
8.64,0.474,-0.219,0.855
8.66,0.301,-0.202,0.82
8.68,0.222,-0.146,0.864
8.7,-0.108,-0.024,0.973
8.72,-0.451,0.121,1.157
8.74,-0.543,0.214,1.25
8.76,-0.397,0.169,1.182
8.78,-0.133,0.041,1.085
8.8,0.093,-0.096,0.974
8.82,0.297,-0.22,0.92
8.84,0.313,-0.238,0.896
8.86,0.257,-0.312,0.897
8.88,0.191,-0.36,0.904
8.9,0.153,-0.356,0.925
8.92,0.116,-0.345,0.963
8.94,0.043,-0.323,0.987
8.96,-0.013,-0.29,0.977
8.98,0.007,-0.286,0.922
9,0.041,-0.287,0.883
9.02,0.051,-0.279,0.879
9.04,0.04,-0.242,0.916
9.06,-0.007,-0.179,0.986
9.08,-0.023,-0.116,1.003
9.1,0.124,-0.067,1.061
9.12,0.217,-0.032,1.053
9.14,0.331,-0.035,1.026
9.16,0.391,-0.092,0.978
9.18,0.255,-0.12,0.94
9.2,0.034,-0.128,0.972
9.22,-0.183,-0.11,1.044
9.24,-0.342,-0.086,1.107
9.26,-0.388,-0.056,1.091
9.28,-0.169,-0.118,1.006
9.3,0.046,-0.213,0.954
9.32,0.178,-0.243,0.942
9.34,0.237,-0.273,0.945
9.36,0.204,-0.276,0.967
9.38,0.082,-0.225,0.947
9.4,0.032,-0.231,0.889
9.42,0.098,-0.289,0.883
9.44,0.142,-0.277,0.916
9.46,0.168,-0.263,0.889
9.48,0.278,-0.268,0.914
9.5,0.282,-0.284,0.902
9.52,0.365,-0.274,0.927
9.54,0.352,-0.221,0.919
9.56,0.298,-0.21,0.919
9.58,0.407,-0.23,0.952
9.6,0.677,-0.247,0.959
9.62,0.73,-0.281,0.929
9.64,0.588,-0.265,0.878
9.66,0.422,-0.206,0.868
9.68,0.131,-0.101,0.914
9.7,-0.273,0.006,1.001
9.72,-0.496,0.097,1.09
9.74,-0.424,0.132,1.152
9.76,-0.143,0.079,1.165
9.78,-0.009,0.016,1.098
9.8,0.096,-0.123,1
9.82,0.182,-0.212,0.927
9.84,0.201,-0.211,0.876
9.86,0.167,-0.283,0.913
9.88,0.149,-0.321,0.976
9.9,0.106,-0.339,1
9.92,0.047,-0.329,0.99
9.94,-0.013,-0.319,0.944
9.96,-0.074,-0.316,0.9
9.98,-0.036,-0.316,0.917
10,0.023,-0.313,0.947
