time,x-acceleration,y-acceleration,z-acceleration
2.34,-0.159,-0.283,0.896
2.36,-0.051,-0.303,0.86
2.38,0.061,-0.329,0.89
2.4,0.048,-0.301,0.979
2.42,0.012,-0.234,1.043
2.44,0.02,-0.171,1.057
2.46,-0.05,-0.101,1.045
2.48,-0.13,-0.067,1.011
2.5,0.093,-0.035,1.062
2.52,0.455,-0.007,1.077
2.54,0.414,-0.038,1.009
2.56,0.12,-0.036,0.965
2.58,-0.182,-0.024,0.972
2.6,-0.335,-0.057,1.013
2.62,-0.281,-0.114,1.061
2.64,-0.176,-0.156,1.085
2.66,-0.115,-0.198,1.03
2.68,-0.019,-0.248,0.942
2.7,0.015,-0.257,0.893
2.72,0.041,-0.254,0.884
2.74,0.024,-0.254,0.915
2.76,-0.018,-0.243,0.933
2.78,0.005,-0.291,0.901
2.8,0.14,-0.371,0.818
2.82,0.287,-0.344,0.828
2.84,0.384,-0.332,0.871
2.86,0.577,-0.331,0.907
2.88,0.642,-0.295,0.974
2.9,0.403,-0.276,0.949
2.92,0.279,-0.268,0.909
2.94,0.252,-0.276,0.879
2.96,0.295,-0.228,0.932
2.98,0.196,-0.113,0.977
3,0.041,-0.047,1.007
3.02,0.043,0.029,1.096
3.04,0.007,0.177,1.206
3.06,-0.168,0.246,1.262
3.08,-0.262,0.254,1.184
3.1,-0.18,0.194,1.024
3.12,0.042,0.011,0.924
3.14,0.272,-0.13,0.937
3.16,0.348,-0.213,0.954
3.18,0.243,-0.32,0.946
3.2,0.089,-0.357,0.929
3.22,-0.066,-0.366,0.901
3.24,-0.115,-0.358,0.884
3.26,-0.058,-0.354,0.873
3.28,0.019,-0.343,0.872
3.3,0.056,-0.33,0.901
3.32,0.084,-0.33,0.948
3.34,0.096,-0.248,0.988
3.36,0.11,-0.102,1.069
3.38,0.093,0.019,1.132
3.4,0.141,0.051,1.101
3.42,0.307,0.041,1.038
3.44,0.307,-0.003,0.976
3.46,0.143,-0.053,0.976
3.48,-0.154,-0.064,1.025
3.5,-0.33,-0.08,1.057
3.52,-0.24,-0.138,1.057
3.54,-0.141,-0.162,1.046
3.56,-0.086,-0.172,1.02
3.58,-0.026,-0.187,0.97
3.6,0.041,-0.179,0.968
3.62,0.054,-0.18,0.963
3.64,0.078,-0.218,0.936
3.66,0.08,-0.246,0.891
3.68,0.11,-0.273,0.866
3.7,0.21,-0.311,0.83
3.72,0.308,-0.352,0.827
3.74,0.436,-0.31,0.908
3.76,0.463,-0.265,0.906
3.78,0.511,-0.251,0.895
3.8,0.5,-0.237,0.896
3.82,0.459,-0.25,0.859
3.84,0.48,-0.279,0.804
3.86,0.545,-0.267,0.854
3.88,0.486,-0.191,0.958
3.9,0.266,-0.039,1.062
3.92,-0.005,0.094,1.16
3.94,-0.223,0.154,1.224
3.96,-0.405,0.152,1.222
3.98,-0.38,0.161,1.105
4,-0.055,0.055,0.938
4.02,0.227,-0.149,0.896
4.04,0.281,-0.216,0.919
4.06,0.315,-0.328,0.933
4.08,0.302,-0.393,0.922
4.1,0.214,-0.408,0.895
4.12,0.116,-0.393,0.861
4.14,0.086,-0.383,0.85
4.16,0.047,-0.37,0.857
4.18,0.007,-0.325,0.884
4.2,0.012,-0.268,0.924
4.22,0.097,-0.22,0.98
4.24,0.155,-0.176,0.992
4.26,0.16,-0.095,1.033
4.28,0.311,-0.051,1.078
4.3,0.486,-0.045,1.076
4.32,0.443,-0.066,1.039
4.34,0.204,-0.079,1.001
4.36,0.03,-0.098,0.971
4.38,-0.234,-0.098,0.96
4.4,-0.426,-0.058,0.946
4.42,-0.403,-0.069,1.003
4.44,-0.293,-0.114,1.054
4.46,-0.163,-0.201,1.021
4.48,0.008,-0.281,0.934
4.5,0.105,-0.283,0.872
4.52,0.196,-0.267,0.835
4.54,0.314,-0.287,0.868
4.56,0.206,-0.293,0.888
4.58,0.163,-0.353,0.839
4.6,0.367,-0.387,0.849
4.62,0.522,-0.351,0.813
4.64,0.643,-0.348,0.786
4.66,0.713,-0.338,0.834
4.68,0.654,-0.312,0.859
4.7,0.569,-0.294,0.843
4.72,0.546,-0.265,0.825
4.74,0.552,-0.24,0.853
4.76,0.45,-0.19,0.915
4.78,0.234,-0.091,0.959
4.8,0.019,0.012,1.04
4.82,-0.127,0.113,1.126
4.84,-0.309,0.145,1.193
4.86,-0.303,0.144,1.22
4.88,-0.156,0.095,1.1
4.9,-0.007,-0.039,0.926
4.92,0.144,-0.152,0.876
4.94,0.29,-0.196,0.888
4.96,0.272,-0.297,0.907
4.98,0.148,-0.356,0.973
5,-0.013,-0.356,0.995
5.02,-0.135,-0.317,0.958
5.04,-0.176,-0.304,0.903
5.06,-0.128,-0.349,0.83
5.08,-0.06,-0.355,0.782
5.1,0.078,-0.308,0.849
5.12,0.196,-0.236,0.983
5.14,0.272,-0.158,1.066
5.16,0.208,-0.096,1.095
5.18,0.097,-0.045,1.115
5.2,0.132,-0.051,1.077
5.22,0.316,-0.058,1.03
5.24,0.228,-0.103,1.002
5.26,0.009,-0.113,1.008
5.28,-0.168,-0.089,1.023
5.3,-0.332,-0.071,1.03
5.32,-0.383,-0.045,1.023
5.34,-0.156,-0.121,1.019
5.36,0.054,-0.218,1.005
5.38,0.21,-0.277,0.978
5.4,0.196,-0.303,0.929
5.42,0.164,-0.3,0.873
5.44,0.122,-0.29,0.86
5.46,0.092,-0.325,0.857
5.48,0.142,-0.375,0.835
5.5,0.236,-0.357,0.886
5.52,0.42,-0.318,0.87
5.54,0.643,-0.305,0.877
5.56,0.601,-0.308,0.896
5.58,0.421,-0.275,0.853
5.6,0.267,-0.26,0.82
5.62,0.345,-0.256,0.854
5.64,0.371,-0.195,0.911
5.66,0.211,-0.118,0.97
5.68,0.028,-0.021,1.056
5.7,-0.09,0.07,1.179
5.72,-0.199,0.148,1.267
5.74,-0.24,0.162,1.251
5.76,-0.108,0.11,1.171
5.78,0.008,0.024,0.992
5.8,0.097,-0.102,0.869
5.82,0.123,-0.168,0.872
5.84,0.13,-0.267,0.946
5.86,0.12,-0.322,1.011
5.88,0.072,-0.336,1.018
5.9,0.016,-0.334,0.97
5.92,-0.034,-0.329,0.904
5.94,-0.039,-0.321,0.883
5.96,0.016,-0.329,0.887
5.98,0.068,-0.306,0.908
6,0.065,-0.255,0.96
6.02,0,-0.187,1.021
6.04,-0.096,-0.111,1.054
6.06,-0.128,-0.049,1.015
6.08,-0.084,-0.014,0.956
6.1,0.28,-0.008,0.96
6.12,0.676,-0.028,0.982
6.14,0.552,-0.094,0.973
6.16,0.068,-0.11,1.006
6.18,-0.165,-0.096,1.08
6.2,-0.2,-0.13,1.135
6.22,-0.236,-0.145,1.148
6.24,-0.243,-0.154,1.065
6.26,-0.028,-0.23,0.95
6.28,0.129,-0.288,0.892
6.3,0.182,-0.299,0.887
6.32,0.234,-0.311,0.917
6.34,0.229,-0.285,0.927
6.36,0.114,-0.265,0.864
6.38,0.107,-0.27,0.791
6.4,0.151,-0.251,0.815
6.42,0.265,-0.228,0.89
6.44,0.43,-0.252,0.978
6.46,0.52,-0.286,0.979
6.48,0.506,-0.29,0.913
6.5,0.424,-0.267,0.849
6.52,0.358,-0.24,0.853
6.54,0.331,-0.267,0.887
6.56,0.405,-0.271,0.936
6.58,0.497,-0.242,0.951
6.6,0.437,-0.226,0.908
6.62,0.35,-0.185,0.921
6.64,0.215,-0.077,0.992
6.66,0.014,0.012,1.104
6.68,-0.179,0.091,1.22
6.7,-0.262,0.155,1.258
6.72,-0.191,0.154,1.115
6.74,-0.041,-0.035,0.959
6.76,0.143,-0.16,0.905
6.78,0.283,-0.25,0.92
6.8,0.385,-0.381,0.991
6.82,0.361,-0.391,0.997
6.84,0.24,-0.371,0.935
6.86,0.095,-0.36,0.85
6.88,0.003,-0.371,0.81
6.9,-0.046,-0.349,0.797
6.92,-0.029,-0.309,0.81
6.94,0.074,-0.258,0.899
6.96,0.137,-0.182,1.021
6.98,0.171,-0.108,1.076
7,0.234,-0.039,1.147
7.02,0.242,-0.01,1.091
7.04,0.351,-0.025,1.019
7.06,0.409,-0.065,0.984
7.08,0.218,-0.125,0.959
7.1,0.062,-0.138,1.001
7.12,-0.101,-0.133,1.062
7.14,-0.269,-0.131,1.101
7.16,-0.232,-0.123,1.101
7.18,-0.035,-0.177,1.02
7.2,0.128,-0.238,0.923
7.22,0.183,-0.264,0.887
7.24,0.165,-0.299,0.839
7.26,0.167,-0.299,0.811
7.28,0.132,-0.257,0.825
7.3,0.176,-0.283,0.861
7.32,0.272,-0.346,0.829
7.34,0.487,-0.32,0.815
7.36,0.563,-0.323,0.85
7.38,0.563,-0.331,0.863
7.4,0.613,-0.315,0.891
7.42,0.556,-0.307,0.911
7.44,0.447,-0.278,0.912
7.46,0.374,-0.24,0.882
7.48,0.375,-0.222,0.892
7.5,0.337,-0.194,0.908
7.52,0.243,-0.133,0.962
7.54,0.161,-0.041,1.065
7.56,0.02,0.044,1.165
7.58,-0.126,0.088,1.243
7.6,-0.162,0.055,1.233
7.62,-0.12,0.02,1.087
7.64,0.005,-0.074,0.916
7.66,0.274,-0.225,0.887
7.68,0.396,-0.267,0.883
7.7,0.388,-0.289,0.894
7.72,0.206,-0.327,0.928
7.74,0.02,-0.316,0.946
7.76,-0.08,-0.298,0.959
7.78,-0.056,-0.296,0.941
7.8,0.011,-0.301,0.92
7.82,0.082,-0.305,0.899
7.84,0.126,-0.3,0.888
7.86,0.151,-0.278,0.883
7.88,0.193,-0.26,0.884
7.9,0.187,-0.182,0.943
7.92,0.034,-0.097,1.003
7.94,-0.052,-0.048,1.058
7.96,0.1,-0.004,1.087
7.98,0.315,-0.008,1.057
8,0.443,-0.071,1.013
8.02,0.485,-0.118,1.002
8.04,0.37,-0.135,1.012
8.06,0.093,-0.148,1.031
8.08,-0.115,-0.161,1.072
8.1,-0.182,-0.154,1.117
8.12,-0.19,-0.126,1.115
8.14,-0.075,-0.163,1.018
8.16,0.095,-0.235,0.932
8.18,0.152,-0.239,0.883
8.2,0.122,-0.23,0.883
8.22,0.136,-0.239,0.914
8.24,0.165,-0.285,0.904
8.26,0.142,-0.333,0.839
8.28,0.262,-0.336,0.814
8.3,0.347,-0.315,0.819
8.32,0.455,-0.282,0.831
8.34,0.567,-0.265,0.886
8.36,0.561,-0.253,0.917
8.38,0.457,-0.242,0.901
8.4,0.402,-0.243,0.88
8.42,0.466,-0.246,0.873
8.44,0.525,-0.218,0.907
8.46,0.454,-0.155,0.947
8.48,0.237,-0.1,0.99
8.5,0.01,-0.032,1.061
8.52,-0.126,0.03,1.11
8.54,-0.122,0.025,1.155
8.56,-0.044,-0.018,1.195
8.58,0.008,-0.032,1.16
8.6,0.077,-0.084,0.958
8.62,0.157,-0.22,0.856
8.64,0.184,-0.254,0.882
8.66,0.202,-0.281,0.948
8.68,0.105,-0.316,0.983
8.7,0.025,-0.315,0.975
8.72,-0.067,-0.299,0.935
8.74,-0.141,-0.265,0.869
8.76,-0.114,-0.312,0.828
8.78,0.042,-0.318,0.866
8.8,0.121,-0.248,0.91
8.82,0.141,-0.156,1.005
8.84,0.111,-0.096,1.021
8.86,0.183,-0.07,1.064
8.88,0.316,-0.075,1.099
8.9,0.337,-0.079,1.069
8.92,0.216,-0.074,1.031
8.94,0.111,-0.083,1.014
8.96,0,-0.088,1.024
8.98,-0.2,-0.102,1.039
9,-0.294,-0.11,1.064
9.02,-0.24,-0.135,1.057
9.04,-0.12,-0.176,1.004
9.06,-0.015,-0.238,0.944
9.08,0.101,-0.284,0.921
9.1,0.189,-0.274,0.944
9.12,0.204,-0.248,0.917
9.14,0.219,-0.246,0.904
9.16,0.112,-0.217,0.908
9.18,-0.033,-0.201,0.918
9.2,0.019,-0.266,0.908
9.22,0.202,-0.322,0.865
9.24,0.373,-0.341,0.841
9.26,0.464,-0.321,0.815
9.28,0.499,-0.33,0.772
9.3,0.513,-0.317,0.779
9.32,0.547,-0.273,0.838
9.34,0.609,-0.253,0.873
9.36,0.712,-0.272,0.922
9.38,0.694,-0.269,0.914
9.4,0.56,-0.292,0.886
9.42,0.511,-0.281,0.893
9.44,0.498,-0.199,0.933
9.46,0.267,-0.112,0.976
9.48,-0.116,-0.009,1.038
9.5,-0.439,0.067,1.077
9.52,-0.522,0.029,1.075
9.54,-0.265,0.016,1.063
9.56,0.072,-0.067,1.023
9.58,0.278,-0.21,0.968
9.6,0.275,-0.253,0.908
9.62,0.182,-0.305,0.915
9.64,0.042,-0.304,0.971
9.66,-0.072,-0.268,1.003
9.68,-0.096,-0.247,0.978
9.7,-0.102,-0.262,0.911
9.72,-0.112,-0.266,0.858
9.74,-0.035,-0.28,0.9
9.76,0.036,-0.282,0.967
9.78,0.06,-0.248,0.986
9.8,0.091,-0.206,1.008
9.82,0.173,-0.18,0.974
9.84,0.306,-0.159,1.01
9.86,0.316,-0.126,1.063
9.88,0.195,-0.063,1.078
9.9,0.025,-0.09,1.038
9.92,-0.082,-0.08,1.009
9.94,-0.315,-0.061,0.945
9.96,-0.398,-0.041,0.924
