time,x-acceleration,y-acceleration,z-acceleration
5.88,0.153,0.196,1.075
5.9,0.153,0.196,1.075
5.92,0.153,0.196,1.075
5.94,0.138,0.223,1.089
5.96,0.138,0.223,1.089
5.98,0.138,0.223,1.089
6,0.134,0.215,1.081
6.02,0.134,0.215,1.081
6.04,0.134,0.215,1.081
6.06,0.157,0.102,0.998
6.08,0.157,0.102,0.998
6.1,0.157,0.102,0.998
6.12,0.263,-0.013,0.976
6.14,0.263,-0.013,0.976
6.16,0.263,-0.013,0.976
6.18,0.257,-0.161,1.068
6.2,0.257,-0.161,1.068
6.22,0.257,-0.161,1.068
6.24,0.189,-0.316,1.049
6.26,0.189,-0.316,1.049
6.28,0.189,-0.316,1.049
6.3,0.161,-0.372,0.978
6.32,0.161,-0.372,0.978
6.34,0.161,-0.372,0.978
6.36,-0.001,-0.369,0.897
6.38,-0.001,-0.369,0.897
6.4,-0.001,-0.369,0.897
6.42,-0.024,-0.383,0.907
6.44,-0.024,-0.383,0.907
6.46,-0.024,-0.383,0.907
6.48,0.17,-0.354,0.983
6.5,0.17,-0.354,0.983
6.52,0.17,-0.354,0.983
6.54,0.246,-0.322,1.004
6.56,0.246,-0.322,1.004
6.58,0.246,-0.322,1.004
6.6,0.224,-0.248,0.98
6.62,0.224,-0.248,0.98
6.64,0.224,-0.248,0.98
6.66,0.23,-0.127,0.961
6.68,0.23,-0.127,0.961
6.7,0.23,-0.127,0.961
6.72,0.157,-0.011,0.924
6.74,0.157,-0.011,0.924
6.76,0.157,-0.011,0.924
6.78,0.141,0.083,0.968
6.8,0.141,0.083,0.968
6.82,0.141,0.083,0.968
6.84,0.15,0.151,1.031
6.86,0.15,0.151,1.031
6.88,0.15,0.151,1.031
6.9,0.102,0.163,1.018
6.92,0.102,0.163,1.018
6.94,0.102,0.163,1.018
6.96,0.064,0.114,0.979
6.98,0.064,0.114,0.979
7,0.064,0.114,0.979
7.02,0.046,0.008,0.952
7.04,0.046,0.008,0.952
7.06,0.046,0.008,0.952
7.08,0.067,-0.069,0.935
7.1,0.067,-0.069,0.935
7.12,0.067,-0.069,0.935
7.14,0.117,-0.14,0.948
7.16,0.117,-0.14,0.948
7.18,0.117,-0.14,0.948
7.2,0.145,-0.169,0.982
7.22,0.145,-0.169,0.982
7.24,0.145,-0.169,0.982
7.26,0.135,-0.19,1.008
7.28,0.135,-0.19,1.008
7.3,0.135,-0.19,1.008
7.32,0.155,-0.19,1.02
7.34,0.155,-0.19,1.02
7.36,0.155,-0.19,1.02
7.38,0.2,-0.134,1.007
7.4,0.2,-0.134,1.007
7.42,0.2,-0.134,1.007
7.44,0.178,-0.003,1.008
7.46,0.178,-0.003,1.008
7.48,0.178,-0.003,1.008
7.5,0.089,0.083,1.033
7.52,0.089,0.083,1.033
7.54,0.089,0.083,1.033
7.56,0.034,0.153,1.057
7.58,0.034,0.153,1.057
7.6,0.034,0.153,1.057
7.62,0.045,0.151,1.055
7.64,0.045,0.151,1.055
7.66,0.045,0.151,1.055
7.68,0.107,0.115,1.045
7.7,0.107,0.115,1.045
7.72,0.107,0.115,1.045
7.74,0.12,0.093,1.028
7.76,0.12,0.093,1.028
7.78,0.12,0.093,1.028
7.8,0.07,0.039,0.993
7.82,0.07,0.039,0.993
7.84,0.07,0.039,0.993
7.86,0.06,-0.019,0.964
7.88,0.06,-0.019,0.964
7.9,0.06,-0.019,0.964
7.92,0.155,-0.052,0.973
7.94,0.155,-0.052,0.973
7.96,0.155,-0.052,0.973
7.98,0.203,-0.065,1.017
8,0.203,-0.065,1.017
8.02,0.203,-0.065,1.017
8.04,0.191,-0.045,1.047
8.06,0.191,-0.045,1.047
8.08,0.191,-0.045,1.047
8.1,0.179,-0.019,1.037
8.12,0.179,-0.019,1.037
8.14,0.179,-0.019,1.037
8.16,0.172,0.005,1.023
8.18,0.172,0.005,1.023
8.2,0.172,0.005,1.023
8.22,0.195,0.036,1.032
8.24,0.195,0.036,1.032
8.26,0.195,0.036,1.032
8.28,0.224,0.089,1.058
8.3,0.224,0.089,1.058
8.32,0.224,0.089,1.058
8.34,0.261,0.169,1.092
8.36,0.261,0.169,1.092
8.38,0.261,0.169,1.092
8.4,0.266,0.218,1.096
8.42,0.266,0.218,1.096
8.44,0.266,0.218,1.096
8.46,0.252,0.227,1.042
8.48,0.252,0.227,1.042
8.5,0.252,0.227,1.042
8.52,0.098,0.196,1.011
8.54,0.098,0.196,1.011
8.56,0.098,0.196,1.011
8.58,0.045,0.106,1.017
8.6,0.045,0.106,1.017
8.62,0.045,0.106,1.017
8.64,0.104,-0.017,1.048
8.66,0.104,-0.017,1.048
8.68,0.104,-0.017,1.048
8.7,0.232,-0.193,1.052
8.72,0.232,-0.193,1.052
8.74,0.232,-0.193,1.052
8.76,0.321,-0.396,0.989
8.78,0.321,-0.396,0.989
8.8,0.321,-0.396,0.989
8.82,0.234,-0.552,0.919
8.84,0.234,-0.552,0.919
8.86,0.234,-0.552,0.919
8.88,0.075,-0.579,0.855
8.9,0.075,-0.579,0.855
8.92,0.075,-0.579,0.855
8.94,0.065,-0.496,0.857
8.96,0.065,-0.496,0.857
8.98,0.065,-0.496,0.857
9,0.034,-0.4,0.892
9.02,0.034,-0.4,0.892
9.04,0.034,-0.4,0.892
9.06,0.105,-0.287,0.938
9.08,0.105,-0.287,0.938
9.1,0.105,-0.287,0.938
9.12,0.309,-0.193,0.967
9.14,0.309,-0.193,0.967
9.16,0.309,-0.193,0.967
9.18,0.455,-0.07,1.014
9.2,0.455,-0.07,1.014
9.22,0.455,-0.07,1.014
9.24,0.433,0.063,1.068
9.26,0.433,0.063,1.068
9.28,0.433,0.063,1.068
9.3,0.299,0.154,1.063
9.32,0.299,0.154,1.063
9.34,0.299,0.154,1.063
9.36,0.144,0.139,1.02
9.38,0.144,0.139,1.02
9.4,0.144,0.139,1.02
9.42,0.035,0.058,0.993
9.44,0.035,0.058,0.993
9.46,0.035,0.058,0.993
9.48,0.057,-0.063,0.98
9.5,0.057,-0.063,0.98
9.52,0.057,-0.063,0.98
9.54,0.145,-0.176,0.957
9.56,0.145,-0.176,0.957
9.58,0.145,-0.176,0.957
9.6,0.169,-0.237,0.953
9.62,0.169,-0.237,0.953
9.64,0.169,-0.237,0.953
9.66,0.157,-0.259,0.948
9.68,0.157,-0.259,0.948
9.7,0.157,-0.259,0.948
9.72,0.116,-0.259,0.947
9.74,0.116,-0.259,0.947
9.76,0.116,-0.259,0.947
9.78,0.107,-0.229,0.949
9.8,0.107,-0.229,0.949
9.82,0.107,-0.229,0.949
9.84,0.162,-0.132,0.94
9.86,0.162,-0.132,0.94
9.88,0.162,-0.132,0.94
9.9,0.209,-0.038,0.975
9.92,0.209,-0.038,0.975
9.94,0.209,-0.038,0.975
9.96,0.179,0.024,1.015
