time,x-acceleration,y-acceleration,z-acceleration
1.66,0.562,-0.232,0.999
1.68,0.554,-0.21,1.047
1.7,0.554,-0.21,1.047
1.72,0.554,-0.21,1.047
1.74,0.466,-0.179,1.019
1.76,0.466,-0.179,1.019
1.78,0.466,-0.179,1.019
1.8,0.166,-0.165,0.907
1.82,0.166,-0.165,0.907
1.84,0.166,-0.165,0.907
1.86,-0.004,-0.176,0.776
1.88,-0.004,-0.176,0.776
1.9,-0.004,-0.176,0.776
1.92,-0.078,-0.193,0.814
1.94,-0.078,-0.193,0.814
1.96,-0.078,-0.193,0.814
1.98,-0.101,-0.176,0.973
2,-0.101,-0.176,0.973
2.02,-0.101,-0.176,0.973
2.04,-0.075,-0.159,1.096
2.06,-0.075,-0.159,1.096
2.08,-0.075,-0.159,1.096
2.1,0.056,-0.2,1.083
2.12,0.056,-0.2,1.083
2.14,0.056,-0.2,1.083
2.16,0.168,-0.311,1
2.18,0.168,-0.311,1
2.2,0.168,-0.311,1
2.22,0.298,-0.415,0.882
2.24,0.298,-0.415,0.882
2.26,0.298,-0.415,0.882
2.28,0.392,-0.449,0.843
2.3,0.392,-0.449,0.843
2.32,0.392,-0.449,0.843
2.34,0.358,-0.474,0.863
2.36,0.358,-0.474,0.863
2.38,0.358,-0.474,0.863
2.4,0.318,-0.476,0.885
2.42,0.318,-0.476,0.885
2.44,0.318,-0.476,0.885
2.46,0.257,-0.481,0.898
2.48,0.257,-0.481,0.898
2.5,0.257,-0.481,0.898
2.52,0.14,-0.465,0.866
2.54,0.14,-0.465,0.866
2.56,0.14,-0.465,0.866
2.58,0.045,-0.438,0.887
2.6,0.045,-0.438,0.887
2.62,0.045,-0.438,0.887
2.64,0.027,-0.37,0.932
2.66,0.027,-0.37,0.932
2.68,0.027,-0.37,0.932
2.7,0.08,-0.269,0.973
2.72,0.08,-0.269,0.973
2.74,0.08,-0.269,0.973
2.76,0.213,-0.156,0.99
2.78,0.213,-0.156,0.99
2.8,0.213,-0.156,0.99
2.82,0.328,-0.066,0.984
2.84,0.328,-0.066,0.984
2.86,0.328,-0.066,0.984
2.88,0.392,0.056,0.975
2.9,0.392,0.056,0.975
2.92,0.392,0.056,0.975
2.94,0.505,0.177,1.008
2.96,0.505,0.177,1.008
2.98,0.505,0.177,1.008
3,0.618,0.227,1.057
3.02,0.618,0.227,1.057
3.04,0.618,0.227,1.057
3.06,0.599,0.271,1.132
3.08,0.599,0.271,1.132
3.1,0.599,0.271,1.132
3.12,0.478,0.235,1.116
3.14,0.478,0.235,1.116
3.16,0.478,0.235,1.116
3.18,0.412,0.064,0.945
3.2,0.412,0.064,0.945
3.22,0.412,0.064,0.945
3.24,0.441,-0.155,0.759
3.26,0.441,-0.155,0.759
3.28,0.441,-0.155,0.759
3.3,0.546,-0.336,0.655
3.32,0.546,-0.336,0.655
3.34,0.546,-0.336,0.655
3.36,0.623,-0.371,0.744
3.38,0.623,-0.371,0.744
3.4,0.623,-0.371,0.744
3.42,0.552,-0.351,0.912
3.44,0.552,-0.351,0.912
3.46,0.552,-0.351,0.912
3.48,0.53,-0.296,1.001
3.5,0.53,-0.296,1.001
3.52,0.53,-0.296,1.001
3.54,0.539,-0.229,1.022
3.56,0.539,-0.229,1.022
3.58,0.539,-0.229,1.022
3.6,0.447,-0.174,0.955
3.62,0.447,-0.174,0.955
3.64,0.447,-0.174,0.955
3.66,0.263,-0.121,0.871
3.68,0.263,-0.121,0.871
3.7,0.263,-0.121,0.871
3.72,0.066,-0.083,0.844
3.74,0.066,-0.083,0.844
3.76,0.066,-0.083,0.844
3.78,-0.087,-0.093,0.906
3.8,-0.087,-0.093,0.906
3.82,-0.087,-0.093,0.906
3.84,-0.076,-0.11,1.033
3.86,-0.076,-0.11,1.033
3.88,-0.076,-0.11,1.033
3.9,0.043,-0.145,1.093
3.92,0.043,-0.145,1.093
3.94,0.043,-0.145,1.093
3.96,0.158,-0.249,1.008
3.98,0.158,-0.249,1.008
4,0.158,-0.249,1.008
4.02,0.31,-0.369,0.93
4.04,0.31,-0.369,0.93
4.06,0.31,-0.369,0.93
4.08,0.378,-0.437,0.916
4.1,0.378,-0.437,0.916
4.12,0.378,-0.437,0.916
4.14,0.417,-0.468,0.924
4.16,0.417,-0.468,0.924
4.18,0.417,-0.468,0.924
4.2,0.372,-0.476,0.912
4.22,0.372,-0.476,0.912
4.24,0.372,-0.476,0.912
4.26,0.317,-0.457,0.877
4.28,0.317,-0.457,0.877
4.3,0.317,-0.457,0.877
4.32,0.227,-0.42,0.875
4.34,0.227,-0.42,0.875
4.36,0.227,-0.42,0.875
4.38,0.158,-0.349,0.89
4.4,0.158,-0.349,0.89
4.42,0.158,-0.349,0.89
4.44,0.17,-0.253,0.912
4.46,0.17,-0.253,0.912
4.48,0.17,-0.253,0.912
4.5,0.213,-0.129,0.939
4.52,0.213,-0.129,0.939
4.54,0.213,-0.129,0.939
4.56,0.243,-0.006,0.956
4.58,0.243,-0.006,0.956
4.6,0.243,-0.006,0.956
4.62,0.39,0.121,1.034
4.64,0.39,0.121,1.034
4.66,0.39,0.121,1.034
4.68,0.455,0.225,1.112
4.7,0.455,0.225,1.112
4.72,0.455,0.225,1.112
4.74,0.383,0.293,1.046
4.76,0.383,0.293,1.046
4.78,0.383,0.293,1.046
4.8,0.375,0.35,0.993
4.82,0.375,0.35,0.993
4.84,0.375,0.35,0.993
4.86,0.398,0.303,0.984
4.88,0.398,0.303,0.984
4.9,0.398,0.303,0.984
4.92,0.338,0.173,0.904
4.94,0.338,0.173,0.904
4.96,0.338,0.173,0.904
4.98,0.391,-0.038,0.798
5,0.391,-0.038,0.798
5.02,0.391,-0.038,0.798
5.04,0.524,-0.216,0.722
5.06,0.524,-0.216,0.722
5.08,0.524,-0.216,0.722
5.1,0.65,-0.276,0.802
5.12,0.65,-0.276,0.802
5.14,0.65,-0.276,0.802
5.16,0.653,-0.211,0.938
5.18,0.653,-0.211,0.938
5.2,0.653,-0.211,0.938
5.22,0.641,-0.139,1.054
5.24,0.641,-0.139,1.054
5.26,0.641,-0.139,1.054
5.28,0.554,-0.099,1.076
5.3,0.554,-0.099,1.076
5.32,0.554,-0.099,1.076
5.34,0.343,-0.066,0.973
5.36,0.343,-0.066,0.973
5.38,0.343,-0.066,0.973
5.4,0.102,-0.086,0.872
5.42,0.102,-0.086,0.872
5.44,0.102,-0.086,0.872
5.46,-0.034,-0.156,0.874
5.48,-0.034,-0.156,0.874
5.5,-0.034,-0.156,0.874
5.52,-0.041,-0.203,0.95
5.54,-0.041,-0.203,0.95
5.56,-0.041,-0.203,0.95
5.58,0.06,-0.252,1.027
5.6,0.06,-0.252,1.027
5.62,0.06,-0.252,1.027
5.64,0.203,-0.311,1.012
5.66,0.203,-0.311,1.012
5.68,0.203,-0.311,1.012
5.7,0.316,-0.376,0.912
5.72,0.316,-0.376,0.912
5.74,0.316,-0.376,0.912
5.76,0.41,-0.439,0.872
5.78,0.41,-0.439,0.872
5.8,0.41,-0.439,0.872
5.82,0.415,-0.464,0.915
5.84,0.415,-0.464,0.915
5.86,0.415,-0.464,0.915
5.88,0.363,-0.459,0.936
5.9,0.363,-0.459,0.936
5.92,0.363,-0.459,0.936
5.94,0.336,-0.425,0.923
5.96,0.336,-0.425,0.923
5.98,0.336,-0.425,0.923
6,0.26,-0.383,0.917
6.02,0.26,-0.383,0.917
6.04,0.26,-0.383,0.917
6.06,0.127,-0.326,0.924
6.08,0.127,-0.326,0.924
6.1,0.127,-0.326,0.924
6.12,0.023,-0.236,0.921
6.14,0.023,-0.236,0.921
6.16,0.023,-0.236,0.921
6.18,0,-0.162,0.923
6.2,0,-0.162,0.923
6.22,0,-0.162,0.923
6.24,0.11,-0.039,0.941
6.26,0.11,-0.039,0.941
6.28,0.11,-0.039,0.941
6.3,0.294,0.062,0.999
6.32,0.294,0.062,0.999
6.34,0.294,0.062,0.999
6.36,0.441,0.18,1.057
6.38,0.441,0.18,1.057
6.4,0.441,0.18,1.057
6.42,0.543,0.323,1.077
6.44,0.543,0.323,1.077
6.46,0.543,0.323,1.077
6.48,0.601,0.409,1.074
6.5,0.601,0.409,1.074
6.52,0.601,0.409,1.074
6.54,0.49,0.419,1.061
6.56,0.49,0.419,1.061
6.58,0.49,0.419,1.061
6.6,0.36,0.318,0.999
6.62,0.36,0.318,0.999
6.64,0.36,0.318,0.999
6.66,0.311,0.158,0.933
6.68,0.311,0.158,0.933
6.7,0.311,0.158,0.933
6.72,0.315,0.008,0.906
6.74,0.315,0.008,0.906
6.76,0.315,0.008,0.906
6.78,0.421,-0.11,0.895
6.8,0.421,-0.11,0.895
6.82,0.421,-0.11,0.895
6.84,0.468,-0.152,0.909
6.86,0.468,-0.152,0.909
6.88,0.468,-0.152,0.909
6.9,0.388,-0.133,0.943
6.92,0.388,-0.133,0.943
6.94,0.388,-0.133,0.943
6.96,0.387,-0.095,0.99
6.98,0.387,-0.095,0.99
7,0.387,-0.095,0.99
7.02,0.419,-0.081,1.017
7.04,0.419,-0.081,1.017
7.06,0.419,-0.081,1.017
7.08,0.393,-0.074,0.969
7.1,0.393,-0.074,0.969
7.12,0.393,-0.074,0.969
7.14,0.24,-0.104,0.879
7.16,0.24,-0.104,0.879
7.18,0.24,-0.104,0.879
7.2,0.121,-0.152,0.856
7.22,0.121,-0.152,0.856
7.24,0.121,-0.152,0.856
7.26,0.075,-0.194,0.92
7.28,0.075,-0.194,0.92
7.3,0.075,-0.194,0.92
7.32,0.035,-0.213,0.984
7.34,0.035,-0.213,0.984
7.36,0.035,-0.213,0.984
7.38,0.121,-0.242,1.009
7.4,0.121,-0.242,1.009
7.42,0.121,-0.242,1.009
7.44,0.29,-0.325,0.983
7.46,0.29,-0.325,0.983
7.48,0.29,-0.325,0.983
7.5,0.401,-0.376,0.934
7.52,0.401,-0.376,0.934
7.54,0.401,-0.376,0.934
7.56,0.434,-0.388,0.909
7.58,0.434,-0.388,0.909
7.6,0.434,-0.388,0.909
7.62,0.389,-0.382,0.896
7.64,0.389,-0.382,0.896
7.66,0.389,-0.382,0.896
7.68,0.336,-0.36,0.919
7.7,0.336,-0.36,0.919
7.72,0.336,-0.36,0.919
7.74,0.235,-0.325,0.937
7.76,0.235,-0.325,0.937
7.78,0.235,-0.325,0.937
7.8,0.118,-0.286,0.936
7.82,0.118,-0.286,0.936
7.84,0.118,-0.286,0.936
7.86,0.046,-0.23,0.921
7.88,0.046,-0.23,0.921
7.9,0.046,-0.23,0.921
7.92,0.039,-0.156,0.911
7.94,0.039,-0.156,0.911
7.96,0.039,-0.156,0.911
7.98,0.161,-0.068,0.956
8,0.161,-0.068,0.956
8.02,0.161,-0.068,0.956
8.04,0.291,0.005,1.004
8.06,0.291,0.005,1.004
8.08,0.291,0.005,1.004
8.1,0.467,0.09,1.056
8.12,0.467,0.09,1.056
8.14,0.467,0.09,1.056
8.16,0.567,0.163,1.034
8.18,0.567,0.163,1.034
8.2,0.567,0.163,1.034
8.22,0.596,0.254,0.958
8.24,0.596,0.254,0.958
8.26,0.596,0.254,0.958
8.28,0.581,0.322,0.976
8.3,0.581,0.322,0.976
8.32,0.581,0.322,0.976
8.34,0.398,0.286,1.018
8.36,0.398,0.286,1.018
8.38,0.398,0.286,1.018
8.4,0.295,0.205,0.997
8.42,0.295,0.205,0.997
8.44,0.295,0.205,0.997
8.46,0.306,0.056,0.9
8.48,0.306,0.056,0.9
8.5,0.306,0.056,0.9
8.52,0.474,-0.124,0.805
8.54,0.474,-0.124,0.805
8.56,0.474,-0.124,0.805
8.58,0.606,-0.236,0.816
8.6,0.606,-0.236,0.816
8.62,0.606,-0.236,0.816
8.64,0.596,-0.26,0.891
8.66,0.596,-0.26,0.891
8.68,0.596,-0.26,0.891
8.7,0.552,-0.225,0.976
8.72,0.552,-0.225,0.976
8.74,0.552,-0.225,0.976
8.76,0.496,-0.158,1.033
8.78,0.496,-0.158,1.033
8.8,0.496,-0.158,1.033
8.82,0.414,-0.115,1.015
8.84,0.414,-0.115,1.015
8.86,0.414,-0.115,1.015
8.88,0.306,-0.078,0.935
8.9,0.306,-0.078,0.935
8.92,0.306,-0.078,0.935
8.94,0.196,-0.052,0.897
8.96,0.196,-0.052,0.897
8.98,0.196,-0.052,0.897
9,0.085,-0.071,0.923
9.02,0.085,-0.071,0.923
9.04,0.085,-0.071,0.923
9.06,0.065,-0.102,0.986
9.08,0.065,-0.102,0.986
9.1,0.065,-0.102,0.986
9.12,0.112,-0.137,1.038
9.14,0.112,-0.137,1.038
9.16,0.112,-0.137,1.038
9.18,0.246,-0.212,1.038
9.2,0.246,-0.212,1.038
9.22,0.246,-0.212,1.038
9.24,0.371,-0.303,0.963
9.26,0.371,-0.303,0.963
9.28,0.371,-0.303,0.963
9.3,0.426,-0.357,0.898
9.32,0.426,-0.357,0.898
9.34,0.426,-0.357,0.898
9.36,0.448,-0.389,0.887
9.38,0.448,-0.389,0.887
9.4,0.448,-0.389,0.887
9.42,0.394,-0.402,0.864
9.44,0.394,-0.402,0.864
9.46,0.394,-0.402,0.864
9.48,0.335,-0.394,0.841
9.5,0.335,-0.394,0.841
9.52,0.335,-0.394,0.841
9.54,0.262,-0.37,0.853
9.56,0.262,-0.37,0.853
9.58,0.262,-0.37,0.853
9.6,0.165,-0.317,0.888
9.62,0.165,-0.317,0.888
9.64,0.165,-0.317,0.888
9.66,0.116,-0.238,0.898
9.68,0.116,-0.238,0.898
9.7,0.116,-0.238,0.898
9.72,0.077,-0.193,0.88
9.74,0.077,-0.193,0.88
9.76,0.077,-0.193,0.88
9.78,0.105,-0.151,0.88
9.8,0.105,-0.151,0.88
9.82,0.105,-0.151,0.88
9.84,0.248,-0.077,0.921
9.86,0.248,-0.077,0.921
9.88,0.248,-0.077,0.921
9.9,0.388,0.009,0.99
9.92,0.388,0.009,0.99
9.94,0.388,0.009,0.99
9.96,0.525,0.115,1.023
