time,x-acceleration,y-acceleration,z-acceleration
2.32,0.205,-0.219,0.849
2.34,0.296,-0.274,0.88
2.36,0.296,-0.274,0.88
2.38,0.296,-0.274,0.88
2.4,0.303,-0.342,0.938
2.42,0.303,-0.342,0.938
2.44,0.303,-0.342,0.938
2.46,0.286,-0.368,0.945
2.48,0.286,-0.368,0.945
2.5,0.286,-0.368,0.945
2.52,0.295,-0.425,0.914
2.54,0.295,-0.425,0.914
2.56,0.295,-0.425,0.914
2.58,0.316,-0.531,0.886
2.6,0.316,-0.531,0.886
2.62,0.316,-0.531,0.886
2.64,0.399,-0.581,0.846
2.66,0.399,-0.581,0.846
2.68,0.399,-0.581,0.846
2.7,0.502,-0.563,0.806
2.72,0.502,-0.563,0.806
2.74,0.502,-0.563,0.806
2.76,0.551,-0.48,0.825
2.78,0.551,-0.48,0.825
2.8,0.551,-0.48,0.825
2.82,0.446,-0.344,0.879
2.84,0.446,-0.344,0.879
2.86,0.446,-0.344,0.879
2.88,0.266,-0.173,0.935
2.9,0.266,-0.173,0.935
2.92,0.266,-0.173,0.935
2.94,0.133,-0.029,0.957
2.96,0.133,-0.029,0.957
2.98,0.133,-0.029,0.957
3,0.033,0.071,0.973
3.02,0.033,0.071,0.973
3.04,0.033,0.071,0.973
3.06,0.144,0.187,0.985
3.08,0.144,0.187,0.985
3.1,0.144,0.187,0.985
3.12,0.354,0.279,1.052
3.14,0.354,0.279,1.052
3.16,0.354,0.279,1.052
3.18,0.388,0.396,1.16
3.2,0.388,0.396,1.16
3.22,0.388,0.396,1.16
3.24,0.372,0.487,1.158
3.26,0.372,0.487,1.158
3.28,0.372,0.487,1.158
3.3,0.443,0.393,1.078
3.32,0.443,0.393,1.078
3.34,0.443,0.393,1.078
3.36,0.442,0.231,0.947
3.38,0.442,0.231,0.947
3.4,0.442,0.231,0.947
3.42,0.453,0.057,0.831
3.44,0.453,0.057,0.831
3.46,0.453,0.057,0.831
3.48,0.494,-0.056,0.767
3.5,0.494,-0.056,0.767
3.52,0.494,-0.056,0.767
3.54,0.523,-0.102,0.848
3.56,0.523,-0.102,0.848
3.58,0.523,-0.102,0.848
3.6,0.5,-0.104,0.977
3.62,0.5,-0.104,0.977
3.64,0.5,-0.104,0.977
3.66,0.535,-0.103,1.046
3.68,0.535,-0.103,1.046
3.7,0.535,-0.103,1.046
3.72,0.498,-0.144,1.022
3.74,0.498,-0.144,1.022
3.76,0.498,-0.144,1.022
3.78,0.387,-0.168,0.942
3.8,0.387,-0.168,0.942
3.82,0.387,-0.168,0.942
3.84,0.298,-0.188,0.88
3.86,0.298,-0.188,0.88
3.88,0.298,-0.188,0.88
3.9,0.21,-0.246,0.89
3.92,0.21,-0.246,0.89
3.94,0.21,-0.246,0.89
3.96,0.133,-0.268,0.95
3.98,0.133,-0.268,0.95
4,0.133,-0.268,0.95
4.02,0.183,-0.313,0.977
4.04,0.183,-0.313,0.977
4.06,0.183,-0.313,0.977
4.08,0.3,-0.397,0.93
4.1,0.3,-0.397,0.93
4.12,0.3,-0.397,0.93
4.14,0.41,-0.469,0.879
4.16,0.41,-0.469,0.879
4.18,0.41,-0.469,0.879
4.2,0.437,-0.492,0.878
4.22,0.437,-0.492,0.878
4.24,0.437,-0.492,0.878
4.26,0.4,-0.48,0.879
4.28,0.4,-0.48,0.879
4.3,0.4,-0.48,0.879
4.32,0.327,-0.447,0.862
4.34,0.327,-0.447,0.862
4.36,0.327,-0.447,0.862
4.38,0.239,-0.393,0.836
4.4,0.239,-0.393,0.836
4.42,0.239,-0.393,0.836
4.44,0.145,-0.327,0.829
4.46,0.145,-0.327,0.829
4.48,0.145,-0.327,0.829
4.5,0.063,-0.25,0.835
4.52,0.063,-0.25,0.835
4.54,0.063,-0.25,0.835
4.56,0.081,-0.146,0.896
4.58,0.081,-0.146,0.896
4.6,0.081,-0.146,0.896
4.62,0.206,0.009,0.97
4.64,0.206,0.009,0.97
4.66,0.206,0.009,0.97
4.68,0.376,0.187,1.026
4.7,0.376,0.187,1.026
4.72,0.376,0.187,1.026
4.74,0.398,0.319,1.044
4.76,0.398,0.319,1.044
4.78,0.398,0.319,1.044
4.8,0.349,0.454,1.067
4.82,0.349,0.454,1.067
4.84,0.349,0.454,1.067
4.86,0.489,0.501,1.082
4.88,0.489,0.501,1.082
4.9,0.489,0.501,1.082
4.92,0.497,0.365,1.047
4.94,0.497,0.365,1.047
4.96,0.497,0.365,1.047
4.98,0.507,0.157,0.98
5,0.507,0.157,0.98
5.02,0.507,0.157,0.98
5.04,0.584,-0.004,0.904
5.06,0.584,-0.004,0.904
5.08,0.584,-0.004,0.904
5.1,0.609,-0.054,0.945
5.12,0.609,-0.054,0.945
5.14,0.609,-0.054,0.945
5.16,0.515,-0.043,1.007
5.18,0.515,-0.043,1.007
5.2,0.515,-0.043,1.007
5.22,0.399,-0.039,0.996
5.24,0.399,-0.039,0.996
5.26,0.399,-0.039,0.996
5.28,0.342,-0.035,0.964
5.3,0.342,-0.035,0.964
5.32,0.342,-0.035,0.964
5.34,0.267,-0.045,0.918
5.36,0.267,-0.045,0.918
5.38,0.267,-0.045,0.918
5.4,0.173,-0.028,0.881
5.42,0.173,-0.028,0.881
5.44,0.173,-0.028,0.881
5.46,0.114,-0.082,0.923
5.48,0.114,-0.082,0.923
5.5,0.114,-0.082,0.923
5.52,0.051,-0.167,0.967
5.54,0.051,-0.167,0.967
5.56,0.051,-0.167,0.967
5.58,0.16,-0.227,0.962
5.6,0.16,-0.227,0.962
5.62,0.16,-0.227,0.962
5.64,0.386,-0.352,0.927
5.66,0.386,-0.352,0.927
5.68,0.386,-0.352,0.927
5.7,0.506,-0.466,0.888
5.72,0.506,-0.466,0.888
5.74,0.506,-0.466,0.888
5.76,0.559,-0.537,0.85
5.78,0.559,-0.537,0.85
5.8,0.559,-0.537,0.85
5.82,0.519,-0.555,0.851
5.84,0.519,-0.555,0.851
5.86,0.519,-0.555,0.851
5.88,0.451,-0.52,0.844
5.9,0.451,-0.52,0.844
5.92,0.451,-0.52,0.844
5.94,0.335,-0.457,0.842
5.96,0.335,-0.457,0.842
5.98,0.335,-0.457,0.842
6,0.197,-0.338,0.863
6.02,0.197,-0.338,0.863
6.04,0.197,-0.338,0.863
6.06,0.148,-0.212,0.928
6.08,0.148,-0.212,0.928
6.1,0.148,-0.212,0.928
6.12,0.214,-0.064,0.988
6.14,0.214,-0.064,0.988
6.16,0.214,-0.064,0.988
6.18,0.393,0.086,1.032
6.2,0.393,0.086,1.032
6.22,0.393,0.086,1.032
6.24,0.487,0.19,1.068
6.26,0.487,0.19,1.068
6.28,0.487,0.19,1.068
6.3,0.44,0.281,1.116
6.32,0.44,0.281,1.116
6.34,0.44,0.281,1.116
6.36,0.389,0.377,1.097
6.38,0.389,0.377,1.097
6.4,0.389,0.377,1.097
6.42,0.416,0.408,1.004
6.44,0.416,0.408,1.004
6.46,0.416,0.408,1.004
6.48,0.546,0.376,0.969
6.5,0.546,0.376,0.969
6.52,0.546,0.376,0.969
6.54,0.538,0.311,0.96
6.56,0.538,0.311,0.96
6.58,0.538,0.311,0.96
6.6,0.433,0.166,0.898
6.62,0.433,0.166,0.898
6.64,0.433,0.166,0.898
6.66,0.421,-0.013,0.838
6.68,0.421,-0.013,0.838
6.7,0.421,-0.013,0.838
6.72,0.446,-0.138,0.818
6.74,0.446,-0.138,0.818
6.76,0.446,-0.138,0.818
6.78,0.475,-0.225,0.866
6.8,0.475,-0.225,0.866
6.82,0.475,-0.225,0.866
6.84,0.475,-0.248,0.951
6.86,0.475,-0.248,0.951
6.88,0.475,-0.248,0.951
6.9,0.474,-0.204,1.003
6.92,0.474,-0.204,1.003
6.94,0.474,-0.204,1.003
6.96,0.441,-0.184,0.963
6.98,0.441,-0.184,0.963
7,0.441,-0.184,0.963
7.02,0.331,-0.121,0.9
7.04,0.331,-0.121,0.9
7.06,0.331,-0.121,0.9
7.08,0.174,-0.07,0.888
7.1,0.174,-0.07,0.888
7.12,0.174,-0.07,0.888
7.14,0.1,-0.1,0.949
7.16,0.1,-0.1,0.949
7.18,0.1,-0.1,0.949
7.2,0.135,-0.166,1.02
7.22,0.135,-0.166,1.02
7.24,0.135,-0.166,1.02
7.26,0.214,-0.25,1.022
7.28,0.214,-0.25,1.022
7.3,0.214,-0.25,1.022
7.32,0.359,-0.332,0.965
7.34,0.359,-0.332,0.965
7.36,0.359,-0.332,0.965
7.38,0.476,-0.431,0.876
7.4,0.476,-0.431,0.876
7.42,0.476,-0.431,0.876
7.44,0.5,-0.459,0.823
7.46,0.5,-0.459,0.823
7.48,0.5,-0.459,0.823
7.5,0.452,-0.457,0.804
7.52,0.452,-0.457,0.804
7.54,0.452,-0.457,0.804
7.56,0.365,-0.437,0.801
7.58,0.365,-0.437,0.801
7.6,0.365,-0.437,0.801
7.62,0.253,-0.386,0.809
7.64,0.253,-0.386,0.809
7.66,0.253,-0.386,0.809
7.68,0.186,-0.322,0.857
7.7,0.186,-0.322,0.857
7.72,0.186,-0.322,0.857
7.74,0.162,-0.248,0.872
7.76,0.162,-0.248,0.872
7.78,0.162,-0.248,0.872
7.8,0.251,-0.124,0.893
7.82,0.251,-0.124,0.893
7.84,0.251,-0.124,0.893
7.86,0.419,0.051,0.963
7.88,0.419,0.051,0.963
7.9,0.419,0.051,0.963
7.92,0.552,0.216,1.001
7.94,0.552,0.216,1.001
7.96,0.552,0.216,1.001
7.98,0.586,0.327,1.067
8,0.586,0.327,1.067
8.02,0.586,0.327,1.067
8.04,0.536,0.468,1.117
8.06,0.536,0.468,1.117
8.08,0.536,0.468,1.117
8.1,0.554,0.513,1.098
8.12,0.554,0.513,1.098
8.14,0.554,0.513,1.098
8.16,0.451,0.426,0.985
8.18,0.451,0.426,0.985
8.2,0.451,0.426,0.985
8.22,0.471,0.265,0.869
8.24,0.471,0.265,0.869
8.26,0.471,0.265,0.869
8.28,0.522,0.11,0.843
8.3,0.522,0.11,0.843
8.32,0.522,0.11,0.843
8.34,0.506,-0.02,0.881
8.36,0.506,-0.02,0.881
8.38,0.506,-0.02,0.881
8.4,0.445,-0.131,0.888
8.42,0.445,-0.131,0.888
8.44,0.445,-0.131,0.888
8.46,0.347,-0.218,0.914
8.48,0.347,-0.218,0.914
8.5,0.347,-0.218,0.914
8.52,0.335,-0.238,0.938
8.54,0.335,-0.238,0.938
8.56,0.335,-0.238,0.938
8.58,0.337,-0.188,0.977
8.6,0.337,-0.188,0.977
8.62,0.337,-0.188,0.977
8.64,0.371,-0.134,0.997
8.66,0.371,-0.134,0.997
8.68,0.371,-0.134,0.997
8.7,0.421,-0.101,0.982
8.72,0.421,-0.101,0.982
8.74,0.421,-0.101,0.982
8.76,0.371,-0.099,0.927
8.78,0.371,-0.099,0.927
8.8,0.371,-0.099,0.927
8.82,0.26,-0.156,0.896
8.84,0.26,-0.156,0.896
8.86,0.26,-0.156,0.896
8.88,0.27,-0.226,0.935
8.9,0.27,-0.226,0.935
8.92,0.27,-0.226,0.935
8.94,0.329,-0.298,0.976
8.96,0.329,-0.298,0.976
8.98,0.329,-0.298,0.976
9,0.433,-0.4,0.954
9.02,0.433,-0.4,0.954
9.04,0.433,-0.4,0.954
9.06,0.502,-0.476,0.898
9.08,0.502,-0.476,0.898
9.1,0.502,-0.476,0.898
9.12,0.471,-0.494,0.861
9.14,0.471,-0.494,0.861
9.16,0.471,-0.494,0.861
9.18,0.437,-0.477,0.825
9.2,0.437,-0.477,0.825
9.22,0.437,-0.477,0.825
9.24,0.384,-0.449,0.793
9.26,0.384,-0.449,0.793
9.28,0.384,-0.449,0.793
9.3,0.324,-0.41,0.797
9.32,0.324,-0.41,0.797
9.34,0.324,-0.41,0.797
9.36,0.271,-0.316,0.828
9.38,0.271,-0.316,0.828
9.4,0.271,-0.316,0.828
9.42,0.236,-0.165,0.895
9.44,0.236,-0.165,0.895
9.46,0.236,-0.165,0.895
9.48,0.199,-0.024,0.95
9.5,0.199,-0.024,0.95
9.52,0.199,-0.024,0.95
9.54,0.279,0.086,0.971
9.56,0.279,0.086,0.971
9.58,0.279,0.086,0.971
9.6,0.392,0.21,1.002
9.62,0.392,0.21,1.002
9.64,0.392,0.21,1.002
9.66,0.46,0.34,1.068
9.68,0.46,0.34,1.068
9.7,0.46,0.34,1.068
9.72,0.454,0.44,1.139
9.74,0.454,0.44,1.139
9.76,0.454,0.44,1.139
9.78,0.515,0.436,1.116
9.8,0.515,0.436,1.116
9.82,0.515,0.436,1.116
9.84,0.463,0.339,1.001
9.86,0.463,0.339,1.001
9.88,0.463,0.339,1.001
9.9,0.464,0.165,0.879
9.92,0.464,0.165,0.879
9.94,0.464,0.165,0.879
9.96,0.503,0.004,0.834
