time,x-acceleration,y-acceleration,z-acceleration
6.34,0.391,-0.163,0.955
6.36,0.21,-0.218,0.852
6.38,0.21,-0.218,0.852
6.4,0.21,-0.218,0.852
6.42,0.036,-0.256,0.825
6.44,0.036,-0.256,0.825
6.46,0.036,-0.256,0.825
6.48,-0.006,-0.277,0.863
6.5,-0.006,-0.277,0.863
6.52,-0.006,-0.277,0.863
6.54,0.045,-0.296,0.926
6.56,0.045,-0.296,0.926
6.58,0.045,-0.296,0.926
6.6,0.111,-0.342,0.972
6.62,0.111,-0.342,0.972
6.64,0.111,-0.342,0.972
6.66,0.216,-0.381,0.987
6.68,0.216,-0.381,0.987
6.7,0.216,-0.381,0.987
6.72,0.297,-0.414,0.928
6.74,0.297,-0.414,0.928
6.76,0.297,-0.414,0.928
6.78,0.332,-0.438,0.835
6.8,0.332,-0.438,0.835
6.82,0.332,-0.438,0.835
6.84,0.312,-0.457,0.782
6.86,0.312,-0.457,0.782
6.88,0.312,-0.457,0.782
6.9,0.275,-0.443,0.802
6.92,0.275,-0.443,0.802
6.94,0.275,-0.443,0.802
6.96,0.244,-0.388,0.85
6.98,0.244,-0.388,0.85
7,0.244,-0.388,0.85
7.02,0.238,-0.308,0.886
7.04,0.238,-0.308,0.886
7.06,0.238,-0.308,0.886
7.08,0.276,-0.21,0.897
7.1,0.276,-0.21,0.897
7.12,0.276,-0.21,0.897
7.14,0.289,-0.099,0.915
7.16,0.289,-0.099,0.915
7.18,0.289,-0.099,0.915
7.2,0.281,0.025,1.013
7.22,0.281,0.025,1.013
7.24,0.281,0.025,1.013
7.26,0.307,0.186,1.155
7.28,0.307,0.186,1.155
7.3,0.307,0.186,1.155
7.32,0.308,0.321,1.237
7.34,0.308,0.321,1.237
7.36,0.308,0.321,1.237
7.38,0.326,0.353,1.214
7.4,0.326,0.353,1.214
7.42,0.326,0.353,1.214
7.44,0.318,0.355,1.131
7.46,0.318,0.355,1.131
7.48,0.318,0.355,1.131
7.5,0.316,0.26,1.038
7.52,0.316,0.26,1.038
7.54,0.316,0.26,1.038
7.56,0.312,0.1,0.922
7.58,0.312,0.1,0.922
7.6,0.312,0.1,0.922
7.62,0.348,-0.037,0.804
7.64,0.348,-0.037,0.804
7.66,0.348,-0.037,0.804
7.68,0.428,-0.138,0.851
7.7,0.428,-0.138,0.851
7.72,0.428,-0.138,0.851
7.74,0.471,-0.178,0.977
7.76,0.471,-0.178,0.977
7.78,0.471,-0.178,0.977
7.8,0.439,-0.178,1.026
7.82,0.439,-0.178,1.026
7.84,0.439,-0.178,1.026
7.86,0.365,-0.146,1.006
7.88,0.365,-0.146,1.006
7.9,0.365,-0.146,1.006
7.92,0.306,-0.132,0.974
7.94,0.306,-0.132,0.974
7.96,0.306,-0.132,0.974
7.98,0.321,-0.152,0.951
8,0.321,-0.152,0.951
8.02,0.321,-0.152,0.951
8.04,0.361,-0.218,0.909
8.06,0.361,-0.218,0.909
8.08,0.361,-0.218,0.909
8.1,0.397,-0.319,0.868
8.12,0.397,-0.319,0.868
8.14,0.397,-0.319,0.868
8.16,0.431,-0.369,0.876
8.18,0.431,-0.369,0.876
8.2,0.431,-0.369,0.876
8.22,0.323,-0.37,0.901
8.24,0.323,-0.37,0.901
8.26,0.323,-0.37,0.901
8.28,0.228,-0.363,0.918
8.3,0.228,-0.363,0.918
8.32,0.228,-0.363,0.918
8.34,0.211,-0.375,0.95
8.36,0.211,-0.375,0.95
8.38,0.211,-0.375,0.95
8.4,0.174,-0.382,0.937
8.42,0.174,-0.382,0.937
8.44,0.174,-0.382,0.937
8.46,0.182,-0.385,0.867
8.48,0.182,-0.385,0.867
8.5,0.182,-0.385,0.867
8.52,0.2,-0.42,0.815
8.54,0.2,-0.42,0.815
8.56,0.2,-0.42,0.815
8.58,0.217,-0.442,0.804
8.6,0.217,-0.442,0.804
8.62,0.217,-0.442,0.804
8.64,0.229,-0.429,0.804
8.66,0.229,-0.429,0.804
8.68,0.229,-0.429,0.804
8.7,0.217,-0.402,0.812
8.72,0.217,-0.402,0.812
8.74,0.217,-0.402,0.812
8.76,0.187,-0.329,0.842
8.78,0.187,-0.329,0.842
8.8,0.187,-0.329,0.842
8.82,0.191,-0.219,0.884
8.84,0.191,-0.219,0.884
8.86,0.191,-0.219,0.884
8.88,0.28,-0.133,0.929
8.9,0.28,-0.133,0.929
8.92,0.28,-0.133,0.929
8.94,0.351,-0.043,0.982
8.96,0.351,-0.043,0.982
8.98,0.351,-0.043,0.982
9,0.346,0.084,1.066
9.02,0.346,0.084,1.066
9.04,0.346,0.084,1.066
9.06,0.303,0.237,1.158
9.08,0.303,0.237,1.158
9.1,0.303,0.237,1.158
9.12,0.328,0.34,1.212
9.14,0.328,0.34,1.212
9.16,0.328,0.34,1.212
9.18,0.337,0.342,1.192
9.2,0.337,0.342,1.192
9.22,0.337,0.342,1.192
9.24,0.398,0.251,1.096
9.26,0.398,0.251,1.096
9.28,0.398,0.251,1.096
9.3,0.406,0.144,0.991
9.32,0.406,0.144,0.991
9.34,0.406,0.144,0.991
9.36,0.422,0.015,0.915
9.38,0.422,0.015,0.915
9.4,0.422,0.015,0.915
9.42,0.44,-0.1,0.903
9.44,0.44,-0.1,0.903
9.46,0.44,-0.1,0.903
9.48,0.457,-0.159,0.931
9.5,0.457,-0.159,0.931
9.52,0.457,-0.159,0.931
9.54,0.43,-0.164,0.985
9.56,0.43,-0.164,0.985
9.58,0.43,-0.164,0.985
9.6,0.413,-0.154,1.033
9.62,0.413,-0.154,1.033
9.64,0.413,-0.154,1.033
9.66,0.337,-0.163,1.02
9.68,0.337,-0.163,1.02
9.7,0.337,-0.163,1.02
9.72,0.214,-0.181,0.946
9.74,0.214,-0.181,0.946
9.76,0.214,-0.181,0.946
9.78,0.149,-0.27,0.883
9.8,0.149,-0.27,0.883
9.82,0.149,-0.27,0.883
9.84,0.176,-0.331,0.874
9.86,0.176,-0.331,0.874
9.88,0.176,-0.331,0.874
9.9,0.196,-0.371,0.902
9.92,0.196,-0.371,0.902
9.94,0.196,-0.371,0.902
9.96,0.234,-0.425,0.921
