time,x-acceleration,y-acceleration,z-acceleration
1.84,-0.245,0.015,0.956
1.86,-0.148,-0.03,0.988
1.88,0.043,-0.079,0.985
1.9,0.097,-0.112,0.937
1.92,0.113,-0.118,0.903
1.94,0.156,-0.101,0.901
1.96,0.278,-0.094,0.846
1.98,0.445,-0.039,0.936
2,0.414,0.008,1.08
2.02,0.364,0.038,1.117
2.04,0.291,0.04,1.068
2.06,0.178,0.024,0.995
2.08,0.089,0.035,0.978
2.1,0.088,0.017,0.986
2.12,0.234,-0.014,1.012
2.14,0.336,-0.043,1.023
2.16,0.342,-0.071,1.012
2.18,0.281,-0.074,0.947
2.2,0.254,-0.082,0.879
2.22,0.272,-0.118,0.872
2.24,0.294,-0.103,0.941
2.26,0.274,-0.055,1.002
2.28,0.249,-0.01,1.006
2.3,0.174,0.026,0.997
2.32,0.071,0.077,1.015
2.34,-0.019,0.153,1.081
2.36,-0.139,0.22,1.079
2.38,-0.216,0.238,1.002
2.4,-0.086,0.242,1.042
2.42,-0.014,0.259,1.085
2.44,0.008,0.188,1.011
2.46,0.015,0.049,0.948
2.48,0.131,-0.011,0.906
2.5,0.305,-0.084,0.862
2.52,0.36,-0.164,0.892
2.54,0.368,-0.163,0.953
2.56,0.346,-0.163,0.996
2.58,0.34,-0.132,1.029
2.6,0.327,-0.096,1.031
2.62,0.24,-0.06,0.975
2.64,0.162,-0.017,0.938
2.66,0.141,0.049,0.949
2.68,0.066,0.117,0.995
2.7,-0.045,0.166,1.028
2.72,-0.157,0.195,1.042
2.74,-0.154,0.207,1.023
2.76,-0.097,0.189,0.973
2.78,-0.04,0.181,0.984
2.8,-0.074,0.182,1.023
2.82,-0.192,0.142,1.039
2.84,-0.255,0.075,1.031
2.86,-0.349,0.033,1.008
2.88,-0.362,-0.011,1.002
2.9,-0.156,-0.085,1.005
2.92,0.038,-0.165,0.958
2.94,0.143,-0.206,0.869
2.96,0.155,-0.187,0.76
2.98,0.168,-0.11,0.798
3,0.263,-0.034,1.027
3.02,0.335,0.016,1.196
3.04,0.243,0.065,1.204
3.06,0.126,0.064,1.101
3.08,0.041,0.057,0.975
3.1,-0.069,0.066,0.925
3.12,-0.083,0.055,0.986
3.14,0.029,0.024,1.065
3.16,0.136,-0.041,1.059
3.18,0.232,-0.113,1.016
3.2,0.239,-0.146,0.964
3.22,0.274,-0.139,0.975
3.24,0.194,-0.082,0.992
3.26,0.016,-0.022,0.976
3.28,-0.062,0.023,0.94
3.3,-0.101,0.038,0.915
3.32,-0.007,0.087,0.945
3.34,0.106,0.151,1.01
3.36,0.076,0.2,1.053
3.38,0.047,0.223,1.085
3.4,0.018,0.218,1.099
3.42,0.002,0.225,1.087
3.44,0.066,0.191,1.032
3.46,0.067,0.119,0.963
3.48,0.097,0.074,0.969
3.5,0.177,0.006,1.016
3.52,0.242,-0.092,1.01
3.54,0.375,-0.125,0.986
3.56,0.362,-0.133,0.968
3.58,0.307,-0.149,0.977
3.6,0.257,-0.146,1
3.62,0.177,-0.136,0.99
3.64,0.195,-0.114,0.991
3.66,0.218,-0.09,0.966
3.68,0.283,-0.084,0.951
3.7,0.371,-0.095,0.962
3.72,0.317,-0.052,0.974
3.74,0.17,0.02,0.985
3.76,0.076,0.097,0.988
3.78,-0.077,0.152,0.958
3.8,-0.188,0.197,0.94
3.82,-0.206,0.242,0.975
3.84,-0.144,0.239,1.042
3.86,-0.056,0.214,1.108
3.88,-0.138,0.171,1.069
3.9,-0.215,0.076,0.979
3.92,-0.261,0.013,0.956
3.94,-0.254,-0.042,1.002
3.96,-0.116,-0.1,1.027
3.98,0.053,-0.17,0.989
4,0.118,-0.213,0.885
4.02,0.149,-0.203,0.823
4.04,0.099,-0.146,0.875
4.06,0.159,-0.079,1.003
4.08,0.313,-0.008,1.126
4.1,0.285,0.059,1.134
4.12,0.17,0.087,1.07
4.14,0.107,0.094,1.007
4.16,-0.004,0.087,0.967
4.18,-0.004,0.076,1.005
4.2,0.096,0.036,1.054
4.22,0.212,-0.026,1.057
4.24,0.224,-0.066,1.017
4.26,0.194,-0.076,0.976
4.28,0.124,-0.082,0.962
4.3,0.103,-0.096,0.957
4.32,0.154,-0.114,0.954
4.34,0.222,-0.13,0.962
4.36,0.191,-0.096,0.968
4.38,0.117,-0.04,0.987
4.4,0.081,0.017,1.017
4.42,0.032,0.098,1.058
4.44,-0.013,0.162,1.081
4.46,-0.12,0.19,1.026
4.48,-0.059,0.199,1.053
4.5,-0.031,0.211,1.111
4.52,0.009,0.185,1.069
4.54,0.016,0.074,0.947
4.56,0.06,-0.02,0.863
4.58,0.221,-0.081,0.847
4.6,0.348,-0.167,0.911
4.62,0.422,-0.18,0.979
4.64,0.403,-0.164,1.028
4.66,0.29,-0.127,1.046
4.68,0.218,-0.076,1.046
4.7,0.058,-0.02,0.99
4.72,-0.06,0.024,0.923
4.74,-0.026,0.065,0.944
4.76,0.049,0.143,1.037
4.78,-0.022,0.203,1.056
4.8,-0.126,0.218,0.988
4.82,-0.114,0.234,0.984
4.84,-0.111,0.236,1.049
4.86,-0.195,0.195,1.07
4.88,-0.227,0.084,1.041
4.9,-0.205,0.018,1.005
4.92,-0.247,-0.032,1.007
4.94,-0.145,-0.073,1.015
4.96,-0.051,-0.101,0.995
4.98,-0.01,-0.131,0.922
5,0.109,-0.143,0.839
5.02,0.181,-0.11,0.814
5.04,0.266,-0.056,0.874
5.06,0.4,0.007,1.046
5.08,0.343,0.021,1.161
5.1,0.248,0.017,1.156
5.12,0.11,0.013,1.071
5.14,-0.028,0.02,0.994
5.16,-0.045,0.025,0.96
5.18,0.051,-0.009,0.968
5.2,0.182,-0.05,0.993
5.22,0.257,-0.084,1.008
5.24,0.264,-0.122,0.993
5.26,0.197,-0.147,0.955
5.28,0.213,-0.109,0.979
5.3,0.204,0.003,1.047
5.32,0.023,0.078,1.09
5.34,-0.18,0.13,1.074
5.36,-0.275,0.164,0.969
5.38,-0.148,0.187,0.926
5.4,0.079,0.206,1.033
5.42,0.109,0.208,1.085
5.44,0.068,0.13,1.012
5.46,0.121,0.03,0.934
5.48,0.139,-0.027,0.913
5.5,0.199,-0.085,0.922
5.52,0.277,-0.115,0.979
5.54,0.329,-0.116,1.019
5.56,0.327,-0.142,1.036
5.58,0.22,-0.11,1.021
5.6,0.161,-0.064,1.004
5.62,0.103,-0.032,0.979
5.64,0.04,-0.007,0.973
5.66,0.042,0.02,0.995
5.68,0.12,0.063,1.047
5.7,0.156,0.09,1.088
5.72,0.095,0.143,1.079
5.74,-0.036,0.159,1.039
5.76,-0.166,0.187,0.959
5.78,-0.175,0.211,0.938
5.8,-0.142,0.208,1.001
5.82,-0.207,0.148,1.037
5.84,-0.236,0.074,0.994
5.86,-0.181,-0.001,0.991
5.88,-0.204,-0.048,1.012
5.9,-0.151,-0.073,1.003
5.92,-0.053,-0.102,0.944
5.94,0.031,-0.115,0.885
5.96,0.005,-0.11,0.839
5.98,0.038,-0.082,0.849
6,0.249,-0.053,0.966
6.02,0.431,-0.009,1.143
6.04,0.283,0.027,1.177
6.06,0.125,0.025,1.114
6.08,0.005,0.038,1.019
6.1,-0.105,0.05,0.977
6.12,-0.086,0.043,0.997
6.14,0.042,0.007,1.026
6.16,0.175,-0.045,1.051
6.18,0.227,-0.09,1.03
6.2,0.223,-0.134,0.977
6.22,0.191,-0.163,0.938
6.24,0.125,-0.147,0.939
6.26,0.036,-0.093,0.975
6.28,0.069,-0.024,1.052
6.3,0.07,0.055,1.061
6.32,-0.092,0.102,1.007
6.34,-0.172,0.141,0.985
6.36,-0.189,0.221,0.927
6.38,-0.125,0.274,1.001
6.4,-0.081,0.261,1.123
6.42,-0.053,0.237,1.058
6.44,-0.052,0.069,0.912
6.46,0.071,-0.025,0.882
6.48,0.21,-0.05,0.947
6.5,0.199,-0.099,1.025
6.52,0.199,-0.121,1.088
6.54,0.255,-0.122,1.104
6.56,0.198,-0.126,1.065
6.58,0.079,-0.111,0.986
6.6,-0.064,-0.075,0.924
6.62,-0.117,-0.016,0.937
6.64,-0.069,0.079,1.007
6.66,-0.004,0.148,1.087
6.68,-0.113,0.181,1.077
6.7,-0.188,0.206,1.001
6.72,-0.115,0.214,0.973
6.74,-0.106,0.191,1.01
6.76,-0.129,0.171,1.077
6.78,-0.143,0.118,1.089
6.8,-0.257,0.039,0.996
6.82,-0.283,0.012,0.942
6.84,-0.367,-0.045,0.94
6.86,-0.252,-0.093,0.943
6.88,-0.043,-0.13,0.944
6.9,0.095,-0.166,0.919
6.92,0.183,-0.15,0.892
6.94,0.162,-0.099,0.924
6.96,0.129,-0.044,0.973
6.98,0.197,0.007,1.056
7,0.145,0.046,1.104
7.02,0.038,0.067,1.08
7.04,-0.015,0.043,1.022
7.06,-0.076,0.014,0.991
7.08,-0.04,0.01,0.996
7.1,0.105,-0.021,1.02
7.12,0.187,-0.061,1.041
7.14,0.181,-0.094,1.014
7.16,0.179,-0.133,0.972
7.18,0.158,-0.172,0.925
7.2,0.159,-0.179,0.917
7.22,0.218,-0.123,0.955
7.24,0.19,-0.028,1.032
7.26,0.033,0.07,1.085
7.28,-0.165,0.133,1.03
7.3,-0.19,0.169,0.972
7.32,-0.041,0.218,1.011
7.34,0.03,0.216,1.114
7.36,0.04,0.202,1.171
7.38,0.11,0.149,1.036
7.4,0.075,0.013,0.868
7.42,0.185,-0.08,0.826
7.44,0.311,-0.123,0.89
7.46,0.286,-0.147,1.036
7.48,0.246,-0.141,1.108
7.5,0.245,-0.158,1.101
7.52,0.247,-0.146,1.036
7.54,0.276,-0.139,0.963
7.56,0.278,-0.113,0.926
7.58,0.158,-0.049,0.917
7.6,0.05,0.029,0.969
7.62,-0.054,0.131,1.005
7.64,-0.22,0.196,0.967
7.66,-0.193,0.242,0.978
7.68,-0.144,0.239,1.018
7.7,-0.194,0.231,1.042
7.72,-0.106,0.191,1.058
7.74,-0.122,0.096,1.033
7.76,-0.257,0.032,0.97
7.78,-0.308,0.011,0.962
7.8,-0.248,-0.063,0.98
7.82,-0.194,-0.072,0.974
7.84,-0.111,-0.099,0.957
7.86,0.029,-0.148,0.909
7.88,0.281,-0.173,0.796
7.9,0.495,-0.128,0.86
7.92,0.513,-0.073,0.982
7.94,0.546,-0.02,1.079
7.96,0.412,0.004,1.131
7.98,0.125,0.013,1.064
8,-0.09,0.033,1.007
8.02,-0.072,0.018,0.973
8.04,0.145,-0.047,0.967
8.06,0.369,-0.102,1.014
8.08,0.437,-0.133,1.04
8.1,0.372,-0.16,1.015
8.12,0.324,-0.166,0.956
8.14,0.256,-0.145,0.898
8.16,0.224,-0.113,0.905
8.18,0.219,-0.061,0.933
8.2,0.119,0.003,0.931
8.22,0.029,0.051,0.97
8.24,-0.074,0.14,1.023
8.26,-0.216,0.223,1.049
8.28,-0.221,0.282,1.135
8.3,-0.118,0.302,1.118
8.32,0.008,0.194,0.978
8.34,0.078,0.052,0.9
8.36,0.172,-0.004,0.903
8.38,0.26,-0.088,0.951
8.4,0.18,-0.11,0.988
8.42,0.207,-0.127,1.015
8.44,0.25,-0.139,1.032
8.46,0.267,-0.142,1.013
8.48,0.317,-0.142,1.003
8.5,0.32,-0.137,0.992
8.52,0.288,-0.111,0.986
8.54,0.229,-0.047,1.01
8.56,0.184,0.026,1.028
8.58,0.164,0.064,1.02
8.6,0.113,0.089,1.009
8.62,-0.038,0.113,0.948
8.64,-0.008,0.13,0.921
8.66,0.014,0.176,0.994
8.68,-0.162,0.191,1.057
8.7,-0.352,0.179,1.057
8.72,-0.296,0.117,1.006
8.74,-0.234,-0.005,0.969
8.76,-0.23,-0.05,0.978
8.78,-0.124,-0.084,1.004
8.8,-0.05,-0.133,0.976
8.82,0.061,-0.173,0.861
8.84,0.156,-0.149,0.805
8.86,0.216,-0.092,0.899
8.88,0.294,-0.046,1.076
8.9,0.336,0.009,1.178
8.92,0.153,0.032,1.132
8.94,0.035,0.043,1.033
8.96,-0.021,0.028,0.95
8.98,0.02,0.002,0.966
9,0.147,-0.021,1.029
9.02,0.237,-0.062,1.057
9.04,0.245,-0.096,1.016
9.06,0.22,-0.112,0.94
9.08,0.23,-0.132,0.893
9.1,0.245,-0.121,0.923
9.12,0.214,-0.056,1.001
9.14,0.11,0.011,1.056
9.16,-0.076,0.072,1.044
9.18,-0.133,0.123,1.008
9.2,-0.075,0.18,0.983
9.22,0.031,0.205,1.04
9.24,0.03,0.203,1.112
9.26,-0.024,0.179,1.07
9.28,0.02,0.06,0.929
9.3,0.09,-0.024,0.882
9.32,0.237,-0.072,0.946
9.34,0.259,-0.106,1.037
9.36,0.184,-0.119,1.074
9.38,0.148,-0.143,1.058
9.4,0.131,-0.147,1.005
9.42,0.108,-0.118,0.955
9.44,0.094,-0.097,0.954
9.46,0.152,-0.093,1
9.48,0.225,-0.038,1.056
9.5,0.209,0.004,1.08
9.52,0.129,0.055,1.034
9.54,0.011,0.095,1
9.56,-0.118,0.142,1.005
9.58,-0.212,0.174,1.002
9.6,-0.219,0.199,0.994
9.62,-0.188,0.199,0.987
9.64,-0.135,0.154,1.001
9.66,-0.18,0.06,0.977
9.68,-0.263,0.009,0.953
9.7,-0.319,-0.018,0.968
9.72,-0.243,-0.094,0.996
9.74,-0.103,-0.121,1.02
9.76,-0.014,-0.144,0.976
9.78,0.085,-0.162,0.862
9.8,0.242,-0.142,0.83
9.82,0.26,-0.078,0.948
9.84,0.278,-0.028,1.077
9.86,0.292,0,1.15
9.88,0.182,0.025,1.124
9.9,0.04,0.038,1.024
9.92,-0.129,0.02,0.936
9.94,-0.093,0.002,0.924
9.96,0.055,-0.039,0.978
