time,x-acceleration,y-acceleration,z-acceleration
2.5,-0.011,0.227,0.936
2.52,-0.105,0.263,0.957
2.54,-0.149,0.265,1.056
2.56,-0.198,0.21,1.123
2.58,-0.255,0.131,1.084
2.6,-0.256,0.113,1.014
2.62,-0.144,0.041,0.963
2.64,0.007,0.008,0.949
2.66,-0.004,0.01,0.905
2.68,0.102,-0.02,0.843
2.7,0.183,-0.026,0.826
2.72,0.251,-0.027,0.893
2.74,0.378,-0.013,0.993
2.76,0.445,0.032,1.04
2.78,0.405,0.05,1.014
2.8,0.298,0.052,0.969
2.82,0.206,0.055,0.952
2.84,0.208,0.077,0.963
2.86,0.307,0.071,0.997
2.88,0.364,0.053,1.009
2.9,0.409,0.043,0.987
2.92,0.396,0.021,0.952
2.94,0.355,0.013,0.943
2.96,0.298,0.008,0.935
2.98,0.286,0.002,0.935
3,0.308,0,0.936
3.02,0.34,-0.007,0.913
3.04,0.372,-0.002,0.894
3.06,0.354,0.028,0.912
3.08,0.275,0.078,0.943
3.1,0.129,0.133,0.979
3.12,0.115,0.187,1.056
3.14,0.223,0.213,1.09
3.16,0.281,0.172,1.053
3.18,0.375,0.129,1.034
3.2,0.341,0.164,0.974
3.22,0.294,0.099,0.848
3.24,0.314,0.049,0.842
3.26,0.361,0.009,0.903
3.28,0.422,-0.042,0.978
3.3,0.425,-0.014,1.015
3.32,0.402,-0.028,0.991
3.34,0.417,-0.009,0.946
3.36,0.372,0.015,0.951
3.38,0.329,0.034,0.989
3.4,0.277,0.076,1.007
3.42,0.222,0.14,1.024
3.44,0.219,0.185,1.042
3.46,0.203,0.199,1.017
3.48,0.18,0.193,0.98
3.5,0.144,0.19,0.99
3.52,0.124,0.205,1.066
3.54,0.015,0.229,1.102
3.56,-0.184,0.157,1.013
3.58,-0.227,0.054,0.917
3.6,-0.165,0.029,0.92
3.62,-0.102,-0.012,0.979
3.64,-0.047,-0.048,0.979
3.66,0.013,-0.068,0.87
3.68,0.078,-0.065,0.772
3.7,0.188,-0.033,0.812
3.72,0.363,-0.012,0.955
3.74,0.516,0.019,1.083
3.76,0.452,0.042,1.096
3.78,0.361,0.068,1.02
3.8,0.235,0.045,0.939
3.82,0.209,0.032,0.924
3.84,0.251,0.021,0.97
3.86,0.352,0.013,1.006
3.88,0.436,0.007,1.013
3.9,0.405,0.002,0.981
3.92,0.345,-0.019,0.908
3.94,0.294,-0.034,0.867
3.96,0.283,-0.04,0.894
3.98,0.31,-0.021,0.95
4,0.339,0.023,0.974
4.02,0.295,0.057,0.965
4.04,0.168,0.1,0.968
4.06,0.094,0.141,1.014
4.08,0.081,0.185,1.074
4.1,0.105,0.201,1.099
4.12,0.133,0.187,1.069
4.14,0.218,0.143,1.07
4.16,0.272,0.14,0.991
4.18,0.234,0.077,0.881
4.2,0.258,0.065,0.85
4.22,0.274,0.026,0.886
4.24,0.378,-0.034,0.962
4.26,0.441,-0.022,1.005
4.28,0.372,-0.027,0.97
4.3,0.338,0.005,0.953
4.32,0.306,0.021,0.978
4.34,0.3,0.042,0.988
4.36,0.215,0.095,0.986
4.38,0.188,0.138,1.002
4.4,0.215,0.154,1.025
4.42,0.21,0.157,1.021
4.44,0.226,0.155,1.035
4.46,0.195,0.148,1.042
4.48,0.023,0.147,1.002
4.5,-0.156,0.171,0.98
4.52,-0.216,0.151,0.995
4.54,-0.231,0.111,1.016
4.56,-0.159,0.113,1.057
4.58,-0.128,0.07,1.054
4.6,-0.009,0.009,1.001
4.62,0.09,-0.034,0.922
4.64,0.14,-0.075,0.828
4.66,0.272,-0.085,0.766
4.68,0.344,-0.052,0.841
4.7,0.442,-0.017,0.99
4.72,0.554,0.008,1.085
4.74,0.423,0.042,1.087
4.76,0.283,0.094,1.004
4.78,0.168,0.087,0.936
4.8,0.141,0.088,0.929
4.82,0.24,0.073,0.972
4.84,0.363,0.042,1.011
4.86,0.408,0.016,1.004
4.88,0.389,-0.003,0.957
4.9,0.339,-0.022,0.903
4.92,0.291,-0.031,0.888
4.94,0.292,-0.029,0.903
4.96,0.301,-0.037,0.916
4.98,0.309,-0.015,0.938
5,0.3,0.014,0.969
5.02,0.27,0.073,1.019
5.04,0.167,0.135,1.045
5.06,0.079,0.159,1.072
5.08,0.088,0.182,1.095
5.1,0.144,0.171,1.068
5.12,0.194,0.162,1.057
5.14,0.204,0.132,0.979
5.16,0.307,0.078,0.885
5.18,0.353,0.035,0.843
5.2,0.457,-0.021,0.84
5.22,0.466,-0.047,0.889
5.24,0.39,-0.051,0.966
5.26,0.341,-0.054,0.99
5.28,0.358,-0.025,0.966
5.3,0.346,-0.019,0.977
5.32,0.354,0.003,0.992
5.34,0.363,0.036,0.964
5.36,0.35,0.068,0.977
5.38,0.346,0.095,1.009
5.4,0.321,0.115,1.011
5.42,0.261,0.144,0.966
5.44,0.209,0.149,0.937
5.46,0.112,0.154,0.954
5.48,-0.072,0.18,1.005
5.5,-0.281,0.206,1.061
5.52,-0.355,0.159,1.086
5.54,-0.358,0.124,1.038
5.56,-0.361,0.091,0.984
5.58,-0.174,0.029,0.963
5.6,-0.027,-0.015,0.925
5.62,0.114,-0.096,0.843
5.64,0.332,-0.15,0.752
5.66,0.444,-0.094,0.774
5.68,0.543,-0.071,0.935
5.7,0.586,-0.014,1.083
5.72,0.437,0.069,1.067
5.74,0.174,0.063,0.988
5.76,0.045,0.085,0.949
5.78,0.108,0.084,0.973
5.8,0.256,0.055,1.02
5.82,0.403,0.038,1.03
5.84,0.438,0.013,0.975
5.86,0.353,-0.012,0.909
5.88,0.308,-0.029,0.886
5.9,0.308,-0.031,0.919
5.92,0.356,-0.034,0.95
5.94,0.407,-0.038,0.955
5.96,0.403,-0.026,0.939
5.98,0.303,-0.002,0.923
6,0.224,0.028,0.925
6.02,0.193,0.069,0.966
6.04,0.162,0.105,1.026
6.06,0.112,0.153,1.072
6.08,0.07,0.183,1.093
6.1,0.092,0.17,1.066
6.12,0.169,0.13,1.064
6.14,0.254,0.136,1.007
6.16,0.303,0.106,0.875
6.18,0.337,0.043,0.847
6.2,0.333,0.024,0.897
6.22,0.356,-0.023,0.983
6.24,0.333,-0.02,1.049
6.26,0.344,-0.021,1.012
6.28,0.364,-0.018,0.948
6.3,0.367,-0.018,0.965
6.32,0.389,0.02,0.998
6.34,0.37,0.055,0.98
6.36,0.343,0.072,0.97
6.38,0.279,0.087,0.95
6.4,0.256,0.104,0.943
6.42,0.234,0.142,0.949
6.44,0.101,0.154,0.963
6.46,-0.207,0.187,1.01
6.48,-0.431,0.222,1.027
6.5,-0.49,0.176,0.986
6.52,-0.349,0.11,0.966
6.54,-0.226,0.095,0.982
6.56,-0.164,0.03,0.985
6.58,-0.046,0.014,0.972
6.6,-0.001,-0.004,0.894
6.62,0.142,-0.028,0.87
6.64,0.237,-0.015,0.939
6.66,0.242,0.018,1.015
6.68,0.299,0.028,1.057
6.7,0.281,0.05,1.045
6.72,0.202,0.093,0.99
6.74,0.187,0.088,0.945
6.76,0.227,0.058,0.95
6.78,0.32,0.057,1.012
6.8,0.335,0.062,1.049
6.82,0.317,0.061,1.016
6.84,0.285,0.024,0.95
6.86,0.277,0.009,0.91
6.88,0.3,-0.003,0.941
6.9,0.292,-0.01,0.978
6.92,0.299,-0.019,0.972
6.94,0.299,-0.021,0.936
6.96,0.272,-0.017,0.9
6.98,0.249,-0.005,0.887
7,0.246,0.035,0.924
7.02,0.248,0.093,1.014
7.04,0.192,0.137,1.094
7.06,0.143,0.18,1.129
7.08,0.17,0.161,1.108
7.1,0.18,0.139,1.07
7.12,0.207,0.14,0.967
7.14,0.227,0.076,0.854
7.16,0.26,0.063,0.849
7.18,0.333,0.014,0.896
7.2,0.372,-0.034,0.995
7.22,0.397,-0.018,1.02
7.24,0.347,-0.02,0.976
7.26,0.315,-0.001,0.975
7.28,0.261,0.031,0.995
7.3,0.198,0.063,0.982
7.32,0.143,0.095,0.99
7.34,0.189,0.139,1.035
7.36,0.248,0.163,1.02
7.38,0.323,0.149,0.98
7.4,0.378,0.114,0.982
7.42,0.285,0.098,0.996
7.44,0.032,0.131,0.961
7.46,-0.105,0.147,0.978
7.48,-0.293,0.133,1.014
7.5,-0.361,0.152,1.009
7.52,-0.282,0.116,1.014
7.54,-0.133,0.072,1.018
7.56,0.097,-0.005,0.974
7.58,0.233,-0.04,0.905
7.6,0.241,0,0.885
7.62,0.246,0.027,0.967
7.64,0.276,0.034,1.079
7.66,0.217,0.071,1.089
7.68,0.154,0.086,1.013
7.7,0.131,0.065,0.936
7.72,0.206,0.06,0.923
7.74,0.383,0.055,0.978
7.76,0.443,0.035,1.014
7.78,0.372,0.049,1.003
7.8,0.296,0.049,0.954
7.82,0.283,0.034,0.92
7.84,0.299,0.02,0.942
7.86,0.331,0.013,0.977
7.88,0.329,0.005,0.974
7.9,0.323,-0.009,0.936
7.92,0.323,-0.003,0.905
7.94,0.309,-0.004,0.903
7.96,0.316,-0.004,0.937
7.98,0.304,0.029,0.94
8,0.248,0.075,0.969
8.02,0.144,0.13,1.044
8.04,0.076,0.178,1.101
8.06,0.096,0.19,1.133
8.08,0.07,0.18,1.115
8.1,0.13,0.149,1.055
8.12,0.249,0.116,0.882
8.14,0.287,0.063,0.813
8.16,0.335,0.02,0.893
8.18,0.354,-0.01,0.99
8.2,0.341,0.008,1.03
8.22,0.301,-0.003,0.982
8.24,0.262,0.008,0.944
8.26,0.299,0.019,0.98
8.28,0.34,0.022,0.993
8.3,0.311,0.027,0.964
8.32,0.245,0.066,0.967
8.34,0.235,0.116,1.002
8.36,0.283,0.128,1.025
8.38,0.21,0.146,1.001
8.4,-0.013,0.172,0.929
8.42,-0.096,0.212,0.949
8.44,-0.135,0.205,1.034
8.46,-0.171,0.205,1.091
8.48,-0.108,0.136,1.071
8.5,-0.054,0.068,1.011
8.52,-0.073,0.054,0.964
8.54,-0.089,0.019,0.948
8.56,-0.123,0.042,0.969
8.58,-0.039,0.024,0.94
8.6,0.13,-0.021,0.862
8.62,0.325,-0.037,0.863
8.64,0.402,-0.012,0.957
8.66,0.461,0.015,1.044
8.68,0.437,0.054,1.08
8.7,0.303,0.07,1.048
8.72,0.241,0.078,0.988
8.74,0.206,0.068,0.941
8.76,0.229,0.051,0.949
8.78,0.311,0.044,0.991
8.8,0.358,0.036,1.002
8.82,0.367,0.02,0.99
8.84,0.331,0.015,0.954
8.86,0.291,0.011,0.934
8.88,0.296,0.004,0.952
8.9,0.315,0.001,0.967
8.92,0.305,-0.004,0.96
8.94,0.306,-0.011,0.946
8.96,0.298,-0.01,0.925
8.98,0.313,-0.019,0.909
9,0.297,-0.011,0.919
9.02,0.271,0.032,0.934
9.04,0.242,0.09,0.952
9.06,0.169,0.117,0.964
9.08,0.132,0.125,1.013
9.1,0.092,0.163,1.066
9.12,0.062,0.184,1.077
9.14,0.134,0.18,1.078
9.16,0.158,0.17,1.06
9.18,0.194,0.158,1.075
9.2,0.268,0.164,1.067
9.22,0.271,0.086,0.957
9.24,0.234,0.04,0.873
9.26,0.303,0.067,0.857
9.28,0.295,-0.025,0.932
9.3,0.25,-0.017,1.01
9.32,0.328,-0.009,1.021
9.34,0.339,-0.023,0.994
9.36,0.309,-0.017,0.958
9.38,0.302,-0.021,0.952
9.4,0.343,-0.018,0.958
9.42,0.343,0.003,0.94
9.44,0.277,0.034,0.946
9.46,0.245,0.098,0.987
9.48,0.189,0.149,1.006
9.5,0.157,0.161,0.996
9.52,0.075,0.178,1.015
9.54,-0.031,0.187,1.01
9.56,-0.045,0.179,0.998
9.58,-0.071,0.194,0.984
9.6,-0.097,0.16,1.008
9.62,-0.119,0.099,1.047
9.64,-0.15,0.084,1.012
9.66,-0.204,0.071,0.978
9.68,-0.18,0.034,0.972
9.7,-0.073,0.021,0.954
9.72,0.049,0.009,0.898
9.74,0.176,0.006,0.881
9.76,0.341,0.01,0.954
9.78,0.442,-0.008,1.019
9.8,0.48,0.008,1.036
9.82,0.443,0.041,0.995
9.84,0.357,0.033,0.958
9.86,0.324,0.046,0.959
9.88,0.279,0.052,0.996
9.9,0.242,0.073,1.001
9.92,0.291,0.07,0.995
9.94,0.338,0.037,0.957
