time,x-acceleration,y-acceleration,z-acceleration
2.44,-0.081,0.122,0.981
2.46,-0.04,0.142,0.949
2.48,0.026,0.181,0.997
2.5,0.093,0.187,1.095
2.52,0.103,0.176,1.046
2.54,0.186,0.125,0.948
2.56,0.192,0.068,0.921
2.58,0.181,0.061,0.954
2.6,0.198,0.021,1.019
2.62,0.229,-0.022,1.068
2.64,0.242,-0.039,1.046
2.66,0.194,-0.047,0.984
2.68,0.176,-0.024,0.973
2.7,0.194,-0.018,0.984
2.72,0.227,0.003,0.985
2.74,0.234,0.026,0.984
2.76,0.215,0.069,0.989
2.78,0.161,0.119,0.994
2.8,0.126,0.159,1.009
2.82,0.078,0.182,1.017
2.84,0.043,0.164,1.028
2.86,-0.018,0.175,1.046
2.88,-0.104,0.193,1.045
2.9,-0.147,0.148,1.01
2.92,-0.179,0.075,0.969
2.94,-0.2,0.06,0.969
2.96,-0.203,0.05,1.016
2.98,-0.146,0.015,1.015
3,-0.095,0.007,0.977
3.02,-0.059,-0.008,0.936
3.04,0.037,-0.032,0.899
3.06,0.133,-0.014,0.941
3.08,0.151,0.023,1.032
3.1,0.236,0.05,1.078
3.12,0.289,0.063,1.034
3.14,0.271,0.07,1.008
3.16,0.185,0.062,0.996
3.18,0.207,0.056,1.003
3.2,0.215,0.049,1.013
3.22,0.206,0.044,1.014
3.24,0.2,0.041,1.003
3.26,0.186,0.033,0.997
3.28,0.179,0.024,0.99
3.3,0.165,0.014,0.974
3.32,0.166,0.007,0.98
3.34,0.162,-0.008,0.984
3.36,0.171,-0.024,0.968
3.38,0.194,-0.049,0.959
3.4,0.176,-0.04,0.954
3.42,0.151,-0.013,0.934
3.44,0.219,0.021,0.956
3.46,0.191,0.085,1.029
3.48,0.057,0.175,1.105
3.5,-0.085,0.218,1.079
3.52,-0.134,0.198,1.023
3.54,-0.073,0.228,1.062
3.56,0.002,0.21,0.975
3.58,0.167,0.08,0.889
3.6,0.221,0.014,0.901
3.62,0.347,-0.044,0.967
3.64,0.357,-0.055,1.009
3.66,0.274,-0.04,1.036
3.68,0.236,-0.033,1.03
3.7,0.231,-0.011,1.002
3.72,0.253,-0.002,0.988
3.74,0.274,0.005,0.984
3.76,0.219,0.05,0.995
3.78,0.174,0.1,1.028
3.8,0.075,0.15,1.043
3.82,-0.077,0.191,0.982
3.84,-0.103,0.22,0.928
3.86,-0.014,0.223,0.969
3.88,0,0.223,1.043
3.9,0.025,0.198,1.078
3.92,-0.03,0.153,1.075
3.94,-0.223,0.084,1.004
3.96,-0.205,0.053,0.963
3.98,-0.208,0.028,0.984
4,-0.159,0.014,1.057
4.02,-0.113,-0.002,1.07
4.04,-0.032,-0.073,0.96
4.06,0.113,-0.11,0.797
4.08,0.219,-0.077,0.766
4.1,0.188,-0.038,0.896
4.12,0.342,0.02,1.079
4.14,0.386,0.051,1.184
4.16,0.245,0.066,1.142
4.18,0.145,0.056,1.031
4.2,0.043,0.04,0.961
4.22,0.008,0.046,0.941
4.24,0.084,0.037,0.98
4.26,0.199,0.014,1.039
4.28,0.262,-0.013,1.04
4.3,0.267,-0.047,0.995
4.32,0.239,-0.065,0.942
4.34,0.246,-0.054,0.937
4.36,0.258,-0.02,0.957
4.38,0.22,0.003,0.973
4.4,0.098,0.042,0.999
4.42,-0.018,0.103,1.029
4.44,-0.106,0.127,0.989
4.46,-0.125,0.156,0.912
4.48,0.039,0.192,0.972
4.5,0.163,0.168,1.099
4.52,0.12,0.167,1.089
4.54,0.123,0.074,0.975
4.56,0.12,-0.006,0.919
4.58,0.196,-0.024,0.948
4.6,0.247,-0.052,1.046
4.62,0.274,-0.044,1.075
4.64,0.24,-0.053,1.046
4.66,0.187,-0.055,1.007
4.68,0.206,-0.043,0.993
4.7,0.25,-0.02,1
4.72,0.26,0.007,0.999
4.74,0.259,0.043,1.021
4.76,0.187,0.099,1.02
4.78,0.048,0.148,0.963
4.8,-0.057,0.173,0.914
4.82,-0.009,0.185,0.968
4.84,-0.061,0.219,1.05
4.86,-0.175,0.231,1.077
4.88,-0.174,0.165,1.06
4.9,-0.208,0.076,1.004
4.92,-0.214,0.064,0.932
4.94,-0.224,0.015,0.951
4.96,-0.265,0.03,0.96
4.98,-0.186,0.019,0.963
5,0.027,-0.049,0.925
5.02,0.164,-0.058,0.882
5.04,0.258,-0.049,0.921
5.06,0.34,-0.018,1.026
5.08,0.373,0.013,1.101
5.1,0.295,0.053,1.089
5.12,0.203,0.052,1.026
5.14,0.108,0.039,0.987
5.16,0.097,0.055,1
5.18,0.119,0.054,1.019
5.2,0.206,0.037,1.024
5.22,0.249,0.011,0.996
5.24,0.238,-0.016,0.953
5.26,0.224,-0.031,0.947
5.28,0.183,-0.042,0.95
5.3,0.175,-0.047,0.948
5.32,0.223,-0.051,0.971
5.34,0.281,-0.023,0.986
5.36,0.256,0.021,0.976
5.38,0.212,0.046,0.988
5.4,0.138,0.088,1.042
5.42,0.046,0.139,1.074
5.44,-0.039,0.183,1.066
5.46,0.001,0.211,1.074
5.48,0.035,0.197,1.018
5.5,0.109,0.098,0.902
5.52,0.207,0.036,0.872
5.54,0.263,0.003,0.918
5.56,0.235,-0.041,1.034
5.58,0.242,-0.038,1.069
5.6,0.212,-0.047,1.032
5.62,0.145,-0.039,0.981
5.64,0.15,-0.022,0.959
5.66,0.179,-0.018,0.989
5.68,0.212,0.004,1.004
5.7,0.195,0.035,1.005
5.72,0.221,0.08,1.02
5.74,0.159,0.11,1.016
5.76,0.051,0.143,0.982
5.78,-0.008,0.163,0.969
5.8,-0.097,0.189,1.013
5.82,-0.142,0.19,1.068
5.84,-0.13,0.155,1.039
5.86,-0.126,0.08,1.003
5.88,-0.167,0.062,1
5.9,-0.226,0.056,1.031
5.92,-0.256,0.047,1.016
5.94,-0.212,0.038,0.97
5.96,0.008,-0.019,0.937
5.98,0.241,-0.089,0.869
6,0.369,-0.07,0.859
6.02,0.378,-0.035,0.912
6.04,0.367,-0.011,1.028
6.06,0.327,0.011,1.13
6.08,0.264,0.037,1.118
6.1,0.162,0.05,1.039
6.12,0.082,0.057,0.979
6.14,0.1,0.047,0.947
6.16,0.227,0.02,0.967
6.18,0.318,-0.009,1
6.2,0.284,-0.017,1.014
6.22,0.223,-0.02,1
6.24,0.204,-0.034,0.962
6.26,0.2,-0.036,0.931
6.28,0.216,-0.029,0.946
6.3,0.215,-0.023,0.983
6.32,0.223,-0.003,0.999
6.34,0.211,0.022,1.006
6.36,0.122,0.054,0.995
6.38,-0.032,0.117,0.942
6.4,-0.039,0.174,0.988
6.42,-0.013,0.183,1.089
6.44,0.053,0.176,1.12
6.46,0.148,0.125,1.029
6.48,0.224,0.017,0.928
6.5,0.28,-0.018,0.893
6.52,0.323,-0.043,0.934
6.54,0.323,-0.052,0.985
6.56,0.299,-0.047,1.025
6.58,0.248,-0.049,1.019
6.6,0.307,-0.042,0.99
6.62,0.363,-0.035,0.976
6.64,0.344,-0.027,0.958
6.66,0.246,0.02,0.967
6.68,0.172,0.061,1.01
6.7,0.1,0.098,1
6.72,0.035,0.124,0.948
6.74,0.055,0.144,0.957
6.76,-0.035,0.169,1.037
6.78,-0.195,0.196,1.086
6.8,-0.25,0.143,1.054
6.82,-0.222,0.079,1.005
6.84,-0.3,0.067,0.987
6.86,-0.273,0.029,1.022
6.88,-0.165,0.032,1.004
6.9,0.003,-0.055,0.929
6.92,0.273,-0.136,0.776
6.94,0.399,-0.086,0.81
6.96,0.26,-0.028,0.972
6.98,0.299,0.009,1.14
7,0.249,0.046,1.175
7.02,0.104,0.064,1.068
7.04,-0.058,0.057,0.98
7.06,-0.056,0.057,0.943
7.08,0.133,0.029,0.964
7.1,0.332,0.003,1.024
7.12,0.359,-0.018,1.037
7.14,0.292,-0.048,0.981
7.16,0.218,-0.061,0.921
7.18,0.164,-0.064,0.897
7.2,0.171,-0.058,0.935
7.22,0.203,-0.023,0.989
7.24,0.261,0.021,1.02
7.26,0.198,0.028,1.011
7.28,0.083,0.043,0.993
7.3,0.052,0.079,1.01
7.32,0.062,0.117,1.021
7.34,0.146,0.151,1.052
7.36,0.129,0.168,1.073
7.38,0.078,0.174,1.013
7.4,0.14,0.099,0.95
7.42,0.195,0.033,0.928
7.44,0.245,0.018,0.953
7.46,0.279,-0.032,1.016
7.48,0.36,-0.05,1.059
7.5,0.281,-0.052,1.046
7.52,0.18,-0.058,0.995
7.54,0.175,-0.041,0.976
7.56,0.169,-0.026,0.996
7.58,0.219,-0.012,0.991
7.6,0.19,0.016,0.975
7.62,0.213,0.081,0.991
7.64,0.189,0.115,0.995
7.66,0.141,0.133,1.003
7.68,0.075,0.143,0.992
7.7,-0.057,0.148,0.962
7.72,-0.153,0.152,0.984
7.74,-0.217,0.151,1.059
7.76,-0.272,0.118,1.086
7.78,-0.25,0.062,1.045
7.8,-0.294,0.044,1.03
7.82,-0.291,0.056,1.027
7.84,-0.144,0.002,0.976
7.86,0.092,-0.077,0.887
7.88,0.334,-0.144,0.763
7.9,0.416,-0.105,0.791
7.92,0.31,-0.044,0.921
7.94,0.41,-0.014,1.104
7.96,0.347,0.036,1.138
7.98,0.226,0.04,1.049
8,0.073,0.044,0.974
8.02,0.016,0.057,0.956
8.04,0.116,0.046,1.005
8.06,0.284,0.023,1.044
8.08,0.358,-0.01,1.039
8.1,0.313,-0.037,0.974
8.12,0.265,-0.045,0.928
8.14,0.212,-0.045,0.935
8.16,0.229,-0.042,0.952
8.18,0.236,-0.038,0.968
8.2,0.266,-0.027,0.978
8.22,0.281,-0.017,0.98
8.24,0.227,0.015,0.967
8.26,0.144,0.054,0.99
8.28,0.089,0.097,1.043
8.3,0.006,0.121,1.062
8.32,-0.051,0.131,0.991
8.34,0.03,0.128,0.961
8.36,0.11,0.128,1.042
8.38,0.179,0.143,1.097
8.4,0.218,0.103,1.051
8.42,0.15,0.017,0.961
8.44,0.148,-0.016,0.881
8.46,0.249,-0.06,0.87
8.48,0.358,-0.044,0.951
8.5,0.374,-0.06,1.02
8.52,0.364,-0.06,1.039
8.54,0.309,-0.039,1.026
8.56,0.282,-0.034,0.996
8.58,0.281,-0.001,0.966
8.6,0.207,0.051,0.981
8.62,0.142,0.104,1.025
8.64,0.085,0.142,1.042
8.66,-0.018,0.144,0.973
8.68,-0.012,0.13,0.934
8.7,0.071,0.145,1.005
8.72,-0.035,0.145,1.071
8.74,-0.132,0.128,1.076
8.76,-0.184,0.071,1.008
8.78,-0.171,0.01,0.942
8.8,-0.189,-0.005,0.959
8.82,-0.164,0.014,1.044
8.84,-0.064,0.001,1.047
8.86,0.058,-0.053,0.92
8.88,0.102,-0.042,0.838
8.9,0.056,0.002,0.897
8.92,0.123,0.01,1.022
8.94,0.284,0.022,1.132
8.96,0.281,0.05,1.115
8.98,0.229,0.055,1.031
9,0.156,0.044,0.968
9.02,0.118,0.041,0.985
9.04,0.168,0.057,1.049
9.06,0.197,0.051,1.067
9.08,0.237,0.021,1.016
9.1,0.229,-0.005,0.963
9.12,0.206,-0.031,0.951
9.14,0.181,-0.038,0.956
9.16,0.168,-0.034,0.965
9.18,0.163,-0.039,0.952
9.2,0.199,-0.044,0.948
9.22,0.242,-0.026,0.967
9.24,0.271,0.003,0.979
9.26,0.267,0.031,1.012
9.28,0.129,0.089,1.055
9.3,0.009,0.131,1.032
9.32,-0.052,0.133,0.984
9.34,0.041,0.156,1.034
9.36,0.071,0.154,1.081
9.38,0.183,0.115,1.003
9.4,0.238,0.032,0.9
9.42,0.279,-0.022,0.885
9.44,0.248,-0.043,0.957
9.46,0.265,-0.048,1.04
9.48,0.253,-0.046,1.053
9.5,0.2,-0.049,1.016
9.52,0.226,-0.017,0.997
9.54,0.228,0.008,1.002
9.56,0.195,0.025,0.994
9.58,0.159,0.065,1.023
9.6,0.151,0.114,1.034
9.62,0.151,0.117,1.001
9.64,0.185,0.105,0.962
9.66,0.154,0.082,0.959
9.68,0.081,0.079,1.003
9.7,-0.064,0.105,1.028
9.72,-0.189,0.088,0.997
9.74,-0.129,0.046,0.993
9.76,-0.072,0.041,1.015
9.78,-0.106,0.052,1.058
9.8,-0.111,0.05,1.066
9.82,-0.081,0.031,1.045
9.84,0.049,-0.034,0.946
9.86,0.141,-0.044,0.86
9.88,0.191,-0.018,0.864
9.9,0.301,-0.003,0.94
9.92,0.409,0.004,1.056
9.94,0.384,0.03,1.102
9.96,0.23,0.063,1.087
