time,x-acceleration,y-acceleration,z-acceleration
2.52,0.224,0.14,0.984
2.54,0.174,0.172,1.043
2.56,0.131,0.212,1.097
2.58,0.105,0.227,1.094
2.6,0.126,0.211,1.068
2.62,0.165,0.235,1.009
2.64,0.221,0.16,0.907
2.66,0.258,0.086,0.867
2.68,0.291,0.091,0.854
2.7,0.281,0.022,0.963
2.72,0.313,0.04,1.02
2.74,0.323,0.024,0.98
2.76,0.254,0.051,0.956
2.78,0.285,0.058,1
2.8,0.298,0.079,1.008
2.82,0.274,0.101,0.99
2.84,0.254,0.141,1.006
2.86,0.217,0.161,0.999
2.88,0.158,0.17,0.975
2.9,0.082,0.194,0.975
2.92,0.044,0.18,1.005
2.94,-0.026,0.187,1.048
2.96,-0.095,0.215,1.074
2.98,-0.078,0.196,1.044
3,-0.036,0.09,0.992
3.02,-0.056,0.078,0.947
3.04,-0.029,0.024,0.964
3.06,0.018,0.034,0.992
3.08,-0.031,0.044,0.979
3.1,0.09,0.003,0.887
3.12,0.221,-0.007,0.85
3.14,0.307,0.021,0.908
3.16,0.437,0.053,0.993
3.18,0.482,0.077,1.056
3.2,0.352,0.094,1.037
3.22,0.198,0.106,0.975
3.24,0.135,0.11,0.966
3.26,0.23,0.1,0.992
3.28,0.361,0.088,1.001
3.3,0.405,0.071,0.982
3.32,0.374,0.065,0.96
3.34,0.328,0.048,0.958
3.36,0.316,0.032,0.969
3.38,0.352,0.027,0.973
3.4,0.358,0.007,0.936
3.42,0.374,-0.008,0.902
3.44,0.375,-0.015,0.891
3.46,0.323,-0.002,0.891
3.48,0.238,0.06,0.905
3.5,0.146,0.124,0.962
3.52,0.084,0.183,1.041
3.54,0.058,0.219,1.089
3.56,0.06,0.237,1.104
3.58,0.053,0.212,1.092
3.6,0.053,0.18,1.089
3.62,0.1,0.201,0.978
3.64,0.203,0.116,0.853
3.66,0.32,0.035,0.843
3.68,0.366,-0.005,0.878
3.7,0.387,0.004,0.962
3.72,0.33,0.04,1.006
3.74,0.288,0.052,1.02
3.76,0.308,0.078,1.007
3.78,0.252,0.08,0.983
3.8,0.246,0.078,0.966
3.82,0.212,0.108,0.983
3.84,0.173,0.144,1.021
3.86,0.17,0.18,1.065
3.88,0.174,0.219,1.068
3.9,0.073,0.202,1.016
3.92,0.007,0.179,0.972
3.94,0.009,0.18,0.993
3.96,-0.033,0.179,1.048
3.98,-0.074,0.161,1.06
4,-0.064,0.088,1.004
4.02,-0.089,0.064,0.943
4.04,-0.142,0.057,0.933
4.06,-0.173,0.062,0.97
4.08,-0.062,0.016,0.913
4.1,0.111,-0.002,0.854
4.12,0.181,0.027,0.877
4.14,0.229,0.026,0.956
4.16,0.352,0.032,0.995
4.18,0.476,0.046,1.006
4.2,0.423,0.068,1.019
4.22,0.364,0.078,1.009
4.24,0.33,0.071,0.999
4.26,0.292,0.068,0.979
4.28,0.24,0.062,0.983
4.3,0.245,0.066,1
4.32,0.26,0.06,0.988
4.34,0.281,0.063,0.983
4.36,0.271,0.067,0.981
4.38,0.247,0.069,0.964
4.4,0.227,0.046,0.927
4.42,0.245,0.047,0.924
4.44,0.286,0.075,0.947
4.46,0.261,0.104,0.96
4.48,0.178,0.122,0.987
4.5,0.127,0.159,1.031
4.52,0.117,0.171,1.046
4.54,0.169,0.172,1.02
4.56,0.257,0.169,1.066
4.58,0.228,0.181,1.109
4.6,0.144,0.205,0.953
4.62,0.22,0.131,0.847
4.64,0.328,0.059,0.853
4.66,0.337,0.039,0.93
4.68,0.346,0.052,1.025
4.7,0.338,0.052,1.041
4.72,0.297,0.048,0.983
4.74,0.251,0.067,0.95
4.76,0.277,0.078,0.959
4.78,0.3,0.061,0.978
4.8,0.276,0.075,0.962
4.82,0.258,0.106,0.972
4.84,0.257,0.137,1.001
4.86,0.241,0.149,1.004
4.88,0.181,0.159,1.011
4.9,0.119,0.143,1.003
4.92,0.055,0.132,0.979
4.94,0.024,0.142,0.997
4.96,0.087,0.159,1.079
4.98,0.054,0.15,1.088
5,-0.026,0.082,1.003
5.02,-0.06,0.089,0.914
5.04,-0.045,0.05,0.904
5.06,0.013,0.02,0.945
5.08,0.136,0.019,0.926
5.1,0.226,0.035,0.944
5.12,0.244,0.061,1.006
5.14,0.329,0.079,1.069
5.16,0.339,0.089,1.049
5.18,0.269,0.093,1.014
5.2,0.194,0.125,0.982
5.22,0.18,0.108,0.967
5.24,0.196,0.099,0.974
5.26,0.246,0.094,0.991
5.28,0.307,0.076,1.003
5.3,0.321,0.078,0.985
5.32,0.303,0.07,0.951
5.34,0.264,0.053,0.95
5.36,0.267,0.033,0.965
5.38,0.29,0.01,0.956
5.4,0.305,0.006,0.937
5.42,0.319,0.001,0.927
5.44,0.316,-0.003,0.905
5.46,0.305,0.036,0.894
5.48,0.307,0.089,0.947
5.5,0.2,0.164,1.034
5.52,0.067,0.226,1.091
5.54,0.006,0.229,1.087
5.56,0.053,0.201,1.078
5.58,0.176,0.156,1.073
5.6,0.282,0.146,0.991
5.62,0.282,0.112,0.855
5.64,0.307,0.041,0.855
5.66,0.29,0.041,0.942
5.68,0.252,0.022,1.018
5.7,0.304,0.021,1.01
5.72,0.303,0.019,0.968
5.74,0.286,0.026,0.958
5.76,0.324,0.031,0.977
5.78,0.305,0.05,0.958
5.8,0.263,0.087,0.956
5.82,0.222,0.125,0.999
5.84,0.223,0.163,1.035
5.86,0.177,0.199,1.034
5.88,0.069,0.214,0.975
5.9,-0.013,0.189,0.952
5.92,-0.026,0.206,1.02
5.94,-0.057,0.238,1.077
5.96,-0.089,0.213,1.041
5.98,-0.06,0.112,0.973
6,-0.052,0.083,0.926
6.02,-0.092,0.074,0.953
6.04,-0.074,0.06,1.03
6.06,0.016,0.067,1.02
6.08,0.113,0.043,0.951
6.1,0.165,0.04,0.915
6.12,0.274,0.048,0.929
6.14,0.346,0.066,0.983
6.16,0.333,0.082,1.042
6.18,0.315,0.103,1.034
6.2,0.263,0.09,0.98
6.22,0.216,0.084,0.953
6.24,0.219,0.088,0.96
6.26,0.257,0.095,0.98
6.28,0.297,0.088,1.006
6.3,0.339,0.081,1.016
6.32,0.331,0.049,0.983
6.34,0.311,0.015,0.94
6.36,0.307,0.005,0.914
6.38,0.296,-0.002,0.918
6.4,0.31,0.022,0.927
6.42,0.322,0.041,0.928
6.44,0.27,0.073,0.95
6.46,0.166,0.145,0.978
6.48,0.081,0.183,1.03
6.5,0.104,0.205,1.073
6.52,0.173,0.204,1.085
6.54,0.179,0.179,1.103
6.56,0.234,0.168,1.05
6.58,0.248,0.153,0.852
6.6,0.295,0.044,0.808
6.62,0.303,0.038,0.881
6.64,0.37,0.007,0.983
6.66,0.38,0,1.029
6.68,0.294,0.007,0.978
6.7,0.224,0.018,0.955
6.72,0.219,0.047,0.986
6.74,0.236,0.081,1.013
6.76,0.25,0.113,0.983
6.78,0.26,0.139,0.987
6.8,0.263,0.144,1.025
6.82,0.341,0.152,1.048
6.84,0.349,0.16,1.008
6.86,0.259,0.147,0.968
6.88,0.174,0.145,0.957
6.9,0.136,0.16,0.972
6.92,0.073,0.154,0.994
6.94,0.023,0.178,1.015
6.96,-0.041,0.148,1
6.98,-0.037,0.089,0.957
7,-0.067,0.092,0.97
7.02,-0.067,0.087,1.017
7.04,0.004,0.072,1.005
7.06,0.143,0.034,0.962
7.08,0.369,-0.02,0.889
7.1,0.511,-0.039,0.847
7.12,0.423,0.021,0.907
7.14,0.407,0.059,0.983
7.16,0.437,0.089,1.044
7.18,0.361,0.104,1.014
7.2,0.317,0.098,0.968
7.22,0.325,0.088,0.948
7.24,0.311,0.067,0.966
7.26,0.321,0.071,0.962
7.28,0.368,0.051,0.94
7.3,0.429,0.037,0.937
7.32,0.429,0.028,0.947
7.34,0.404,0.012,0.949
7.36,0.38,-0.001,0.938
7.38,0.344,-0.002,0.913
7.4,0.333,-0.003,0.892
7.42,0.347,0.004,0.878
7.44,0.37,-0.002,0.893
7.46,0.375,0.01,0.906
7.48,0.339,0.042,0.943
7.5,0.229,0.117,0.999
7.52,0.124,0.199,1.063
7.54,0.063,0.241,1.118
7.56,0.077,0.221,1.135
7.58,0.108,0.205,1.093
7.6,0.177,0.23,0.949
7.62,0.302,0.101,0.839
7.64,0.362,0.041,0.826
7.66,0.38,0.031,0.898
7.68,0.36,0.009,1.01
7.7,0.333,0.03,1.035
7.72,0.269,0.05,0.971
7.74,0.242,0.066,0.955
7.76,0.252,0.074,0.994
7.78,0.267,0.091,0.995
7.8,0.297,0.131,1.008
7.82,0.319,0.141,1.012
7.84,0.275,0.143,0.978
7.86,0.203,0.149,0.96
7.88,0.081,0.163,0.992
7.9,-0.03,0.182,1.049
7.92,-0.161,0.202,1.052
7.94,-0.115,0.154,1.01
7.96,0.02,0.08,0.961
7.98,0.018,0.029,0.946
8,0.049,0.02,1.018
8.02,0.048,0.022,0.985
8.04,0.139,-0.019,0.886
8.06,0.26,-0.014,0.869
8.08,0.333,0.019,0.931
8.1,0.427,0.054,1.003
8.12,0.417,0.083,1.06
8.14,0.291,0.127,1.048
8.16,0.146,0.123,1.016
8.18,0.084,0.13,0.995
8.2,0.135,0.125,0.993
8.22,0.255,0.098,0.986
8.24,0.358,0.059,0.989
8.26,0.358,0.035,0.979
8.28,0.305,0.038,0.953
8.3,0.256,0.032,0.943
8.32,0.241,0.03,0.946
8.34,0.282,0.019,0.934
8.36,0.347,0.003,0.912
8.38,0.354,-0.006,0.913
8.4,0.363,0.002,0.928
8.42,0.299,0.04,0.938
8.44,0.212,0.071,0.966
8.46,0.138,0.128,1.023
8.48,0.114,0.187,1.071
8.5,0.162,0.203,1.083
8.52,0.192,0.185,1.082
8.54,0.203,0.173,1.108
8.56,0.238,0.179,1.05
8.58,0.219,0.13,0.89
8.6,0.286,0.041,0.822
8.62,0.392,0.04,0.842
8.64,0.393,0.001,0.929
8.66,0.291,0.043,1.005
8.68,0.275,0.055,1.03
8.7,0.288,0.066,0.989
8.72,0.313,0.093,0.995
8.74,0.344,0.085,1.023
8.76,0.334,0.085,0.981
8.78,0.299,0.092,0.956
8.8,0.309,0.085,0.963
8.82,0.312,0.109,0.974
8.84,0.218,0.127,0.976
8.86,0.105,0.146,0.995
8.88,0.059,0.143,1.055
8.9,0.042,0.149,1.097
8.92,-0.031,0.141,1.008
8.94,0.061,0.048,0.926
8.96,0.043,0.056,0.909
8.98,0.051,0.009,0.907
9,0.029,0.02,0.965
9.02,0.018,0.02,0.964
9.04,0.212,-0.018,0.937
9.06,0.293,0.022,0.959
9.08,0.366,0.039,1.005
9.1,0.427,0.051,1.043
9.12,0.336,0.097,1.03
9.14,0.287,0.119,0.999
9.16,0.213,0.105,0.987
9.18,0.202,0.108,0.993
9.2,0.21,0.096,0.99
9.22,0.252,0.084,0.969
9.24,0.282,0.067,0.945
9.26,0.309,0.051,0.945
9.28,0.341,0.033,0.978
9.3,0.357,0.009,0.994
9.32,0.336,-0.014,0.96
9.34,0.358,-0.012,0.915
9.36,0.38,-0.009,0.897
9.38,0.346,-0.005,0.914
9.4,0.269,0.028,0.945
9.42,0.168,0.067,0.97
9.44,0.106,0.121,0.982
9.46,0.184,0.155,1.015
9.48,0.272,0.186,1.038
9.5,0.218,0.191,1.06
9.52,0.184,0.195,1.063
9.54,0.198,0.161,1.086
9.56,0.228,0.146,0.987
9.58,0.249,0.127,0.846
9.6,0.252,0.052,0.857
9.62,0.336,0.004,0.939
9.64,0.371,-0.021,1.024
9.66,0.315,0.008,1.047
9.68,0.232,0.004,0.988
9.7,0.21,0.013,0.943
9.72,0.249,0.02,0.943
9.74,0.344,0.033,0.964
9.76,0.372,0.05,0.98
9.78,0.338,0.084,0.986
9.8,0.31,0.124,0.998
9.82,0.273,0.159,1.002
9.84,0.165,0.187,0.995
9.86,0.002,0.211,0.977
9.88,-0.009,0.216,1.019
9.9,-0.055,0.218,1.071
9.92,-0.152,0.221,1.087
9.94,-0.197,0.15,1.048
9.96,-0.209,0.057,0.945
