acc_x,acc_y,acc_z
0.377,-0.428,0.904
0.377,-0.428,0.904
0.23,-0.422,0.902
0.23,-0.422,0.902
0.23,-0.422,0.902
0.078,-0.439,0.908
0.078,-0.439,0.908
0.078,-0.439,0.908
0.06,-0.365,0.951
0.06,-0.365,0.951
0.06,-0.365,0.951
0.195,-0.243,1.019
0.195,-0.243,1.019
0.195,-0.243,1.019
0.279,-0.115,1.081
0.279,-0.115,1.081
0.279,-0.115,1.081
0.132,0.003,1.092
0.132,0.003,1.092
0.132,0.003,1.092
-0.049,0.069,1.027
-0.049,0.069,1.027
-0.049,0.069,1.027
-0.013,0.094,0.978
-0.013,0.094,0.978
-0.013,0.094,0.978
0.116,0.073,0.984
0.116,0.073,0.984
0.116,0.073,0.984
0.274,0.007,1.006
0.274,0.007,1.006
0.274,0.007,1.006
0.319,-0.105,0.997
0.319,-0.105,0.997
0.319,-0.105,0.997
0.29,-0.199,0.935
0.29,-0.199,0.935
0.29,-0.199,0.935
0.202,-0.292,0.859
0.202,-0.292,0.859
0.202,-0.292,0.859
0.143,-0.326,0.819
0.143,-0.326,0.819
0.143,-0.326,0.819
0.145,-0.272,0.864
0.145,-0.272,0.864
0.145,-0.272,0.864
0.148,-0.15,0.934
0.148,-0.15,0.934
0.148,-0.15,0.934
0.145,-0.022,0.99
0.145,-0.022,0.99
0.145,-0.022,0.99
0.124,0.086,1.016
0.124,0.086,1.016
0.124,0.086,1.016
0.211,0.146,1.009
0.211,0.146,1.009
0.211,0.146,1.009
0.287,0.142,1.017
0.287,0.142,1.017
0.287,0.142,1.017
0.245,0.113,1.031
0.245,0.113,1.031
0.245,0.113,1.031
0.218,0.121,1.053
0.218,0.121,1.053
0.218,0.121,1.053
0.237,0.125,1.055
0.237,0.125,1.055
0.237,0.125,1.055
0.284,0.127,1.051
0.284,0.127,1.051
0.284,0.127,1.051
0.27,0.135,1.063
0.27,0.135,1.063
0.27,0.135,1.063
0.303,0.146,1.038
0.303,0.146,1.038
0.303,0.146,1.038
0.31,0.145,1.001
0.31,0.145,1.001
0.31,0.145,1.001
0.339,0.099,0.992
0.339,0.099,0.992
0.339,0.099,0.992
0.473,0.127,1.005
0.473,0.127,1.005
0.473,0.127,1.005
0.448,0.155,1.018
0.448,0.155,1.018
0.448,0.155,1.018
0.27,0.11,0.996
0.27,0.11,0.996
0.27,0.11,0.996
0.235,0.062,0.934
0.235,0.062,0.934
0.235,0.062,0.934
0.219,-0.034,0.937
0.219,-0.034,0.937
0.219,-0.034,0.937
0.208,-0.144,0.95
0.208,-0.144,0.95
0.208,-0.144,0.95
0.267,-0.185,1.022
0.267,-0.185,1.022
0.267,-0.185,1.022
0.183,-0.198,1.073
0.183,-0.198,1.073
0.183,-0.198,1.073
-0.002,-0.295,1.027
-0.002,-0.295,1.027
-0.002,-0.295,1.027
-0.06,-0.384,0.973
-0.06,-0.384,0.973
-0.06,-0.384,0.973
0.062,-0.368,0.96
0.062,-0.368,0.96
0.062,-0.368,0.96
0.219,-0.287,0.986
0.219,-0.287,0.986
0.219,-0.287,0.986
0.236,-0.171,1.023
0.236,-0.171,1.023
0.236,-0.171,1.023
0.066,-0.076,1.021
0.066,-0.076,1.021
0.066,-0.076,1.021
-0.038,-0.003,0.96
-0.038,-0.003,0.96
-0.038,-0.003,0.96
0.073,0.046,0.98
0.073,0.046,0.98
0.073,0.046,0.98
0.217,0.064,1.049
0.217,0.064,1.049
0.217,0.064,1.049
0.282,0.058,1.06
0.282,0.058,1.06
0.282,0.058,1.06
0.243,0.037,0.996
0.243,0.037,0.996
0.243,0.037,0.996
0.165,0.028,0.936
0.165,0.028,0.936
0.165,0.028,0.936
0.023,0.034,0.916
0.023,0.034,0.916
0.023,0.034,0.916
-0.022,0.025,0.953
-0.022,0.025,0.953
-0.022,0.025,0.953
0.022,0.0,1.005
0.022,0.0,1.005
0.022,0.0,1.005
0.095,-0.044,1.031
0.095,-0.044,1.031
0.095,-0.044,1.031
0.093,-0.078,0.997
0.093,-0.078,0.997
0.093,-0.078,0.997
0.11,-0.14,0.924
0.11,-0.14,0.924
0.11,-0.14,0.924
0.148,-0.211,0.911
0.148,-0.211,0.911
0.148,-0.211,0.911
0.209,-0.205,0.953
0.209,-0.205,0.953
0.209,-0.205,0.953
0.271,-0.117,0.982
0.271,-0.117,0.982
0.271,-0.117,0.982
0.322,-0.005,1.027
0.322,-0.005,1.027
0.322,-0.005,1.027
0.268,0.134,1.065
0.268,0.134,1.065
0.268,0.134,1.065
0.103,0.217,1.058
0.103,0.217,1.058
0.103,0.217,1.058
-0.005,0.224,1.023
-0.005,0.224,1.023
-0.005,0.224,1.023
0.033,0.178,1.03
0.033,0.178,1.03
0.033,0.178,1.03
0.126,0.128,1.054
0.126,0.128,1.054
0.126,0.128,1.054
0.231,0.129,1.057
0.231,0.129,1.057
0.231,0.129,1.057
0.258,0.142,1.032
0.258,0.142,1.032
0.258,0.142,1.032
0.211,0.155,1.008
0.211,0.155,1.008
0.211,0.155,1.008
0.207,0.169,1.015
0.207,0.169,1.015
0.207,0.169,1.015
0.237,0.222,1.044
0.237,0.222,1.044
0.237,0.222,1.044
0.268,0.245,1.094
0.268,0.245,1.094
0.268,0.245,1.094
0.304,0.23,1.057
0.304,0.23,1.057
0.304,0.23,1.057
0.309,0.186,0.984
0.309,0.186,0.984
0.309,0.186,0.984
0.275,0.123,0.935
0.275,0.123,0.935
0.275,0.123,0.935
0.33,0.049,0.926
0.33,0.049,0.926
0.33,0.049,0.926
0.334,-0.073,1.006
0.334,-0.073,1.006
0.334,-0.073,1.006
0.313,-0.258,1.065
0.313,-0.258,1.065
0.313,-0.258,1.065
0.331,-0.397,1.016
0.331,-0.397,1.016
0.331,-0.397,1.016
0.443,-0.442,0.852
0.443,-0.442,0.852
0.443,-0.442,0.852
0.548,-0.446,0.804
0.548,-0.446,0.804
0.548,-0.446,0.804
0.494,-0.423,0.897
0.494,-0.423,0.897
0.494,-0.423,0.897
0.355,-0.371,0.935
0.355,-0.371,0.935
0.355,-0.371,0.935
0.281,-0.256,0.927
0.281,-0.256,0.927
0.281,-0.256,0.927
0.161,-0.153,0.95
0.161,-0.153,0.95
0.161,-0.153,0.95
0.062,-0.039,0.967
0.062,-0.039,0.967
0.062,-0.039,0.967
0.006,0.083,0.984
0.006,0.083,0.984
0.006,0.083,0.984
0.056,0.114,0.956
0.056,0.114,0.956
0.056,0.114,0.956
0.164,0.097,0.923
0.164,0.097,0.923
0.164,0.097,0.923
0.155,0.038,0.926
0.155,0.038,0.926
0.155,0.038,0.926
0.131,-0.016,0.941
0.131,-0.016,0.941
0.131,-0.016,0.941
0.114,-0.078,0.954
0.114,-0.078,0.954
0.114,-0.078,0.954
0.138,-0.147,0.96
0.138,-0.147,0.96
0.138,-0.147,0.96
0.186,-0.151,0.969
0.186,-0.151,0.969
0.186,-0.151,0.969
0.219,-0.134,0.993
0.219,-0.134,0.993
0.219,-0.134,0.993
0.204,-0.155,0.974
0.204,-0.155,0.974
0.204,-0.155,0.974
0.189,-0.16,0.945
0.189,-0.16,0.945
0.189,-0.16,0.945
0.181,-0.072,0.959
0.181,-0.072,0.959
0.181,-0.072,0.959
0.199,0.031,1.029
0.199,0.031,1.029
0.199,0.031,1.029
0.247,0.11,1.067
0.247,0.11,1.067
0.247,0.11,1.067
0.306,0.158,1.054
0.306,0.158,1.054
0.306,0.158,1.054
0.25,0.199,1.029
0.25,0.199,1.029
0.25,0.199,1.029
0.123,0.209,1.017
0.123,0.209,1.017
0.123,0.209,1.017
0.003,0.185,1.028
0.003,0.185,1.028
0.003,0.185,1.028
0.013,0.158,1.05
0.013,0.158,1.05
0.013,0.158,1.05
0.142,0.124,1.064
0.142,0.124,1.064
0.142,0.124,1.064
0.27,0.11,1.073
0.27,0.11,1.073
0.27,0.11,1.073
0.319,0.144,1.094
0.319,0.144,1.094
0.319,0.144,1.094
0.244,0.212,1.084
0.244,0.212,1.084
0.244,0.212,1.084
0.195,0.244,1.047
0.195,0.244,1.047
0.195,0.244,1.047
0.264,0.194,1.007
0.264,0.194,1.007
0.264,0.194,1.007
0.38,0.133,0.988
0.38,0.133,0.988
0.38,0.133,0.988
0.381,0.105,0.992
0.381,0.105,0.992
0.381,0.105,0.992
0.331,-0.004,0.994
0.331,-0.004,0.994
0.331,-0.004,0.994
0.292,-0.213,0.968
0.292,-0.213,0.968
0.292,-0.213,0.968
0.18,-0.374,0.937
0.18,-0.374,0.937
0.18,-0.374,0.937
0.153,-0.448,0.89
0.153,-0.448,0.89
0.153,-0.448,0.89
0.17,-0.446,0.898
0.17,-0.446,0.898
0.17,-0.446,0.898
0.304,-0.365,0.96
0.304,-0.365,0.96
0.304,-0.365,0.96
0.418,-0.306,1.023
0.418,-0.306,1.023
0.418,-0.306,1.023
0.34,-0.242,0.989
0.34,-0.242,0.989
0.34,-0.242,0.989
0.109,-0.128,0.909
0.109,-0.128,0.909
0.109,-0.128,0.909
-0.092,0.029,0.934
-0.092,0.029,0.934
-0.092,0.029,0.934
-0.202,0.103,0.999
-0.202,0.103,0.999
-0.202,0.103,0.999
-0.105,0.106,1.046
-0.105,0.106,1.046
-0.105,0.106,1.046
0.083,0.044,1.031
0.083,0.044,1.031
0.083,0.044,1.031
0.263,-0.036,0.974
0.263,-0.036,0.974
0.263,-0.036,0.974
0.285,-0.096,0.921
0.285,-0.096,0.921
0.285,-0.096,0.921
0.176,-0.127,0.901
0.176,-0.127,0.901
0.176,-0.127,0.901
0.118,-0.155,0.918
0.118,-0.155,0.918
0.118,-0.155,0.918
0.074,-0.18,0.957
0.074,-0.18,0.957
0.074,-0.18,0.957
0.056,-0.165,0.997
0.056,-0.165,0.997
0.056,-0.165,0.997
0.102,-0.167,0.994
0.102,-0.167,0.994
0.102,-0.167,0.994
0.082,-0.169,0.954
0.082,-0.169,0.954
0.082,-0.169,0.954
0.018,-0.156,0.923
0.018,-0.156,0.923
0.018,-0.156,0.923
0.037,-0.096,0.904
0.192,0.05,0.982
0.192,0.05,0.982
0.192,0.05,0.982
0.219,-0.075,0.961
0.219,-0.075,0.961
0.219,-0.075,0.961
0.314,-0.227,1.0
0.314,-0.227,1.0
0.314,-0.227,1.0
0.413,-0.316,1.029
0.413,-0.316,1.029
0.413,-0.316,1.029
0.493,-0.338,1.045
0.493,-0.338,1.045
0.493,-0.338,1.045
0.396,-0.346,1.013
0.396,-0.346,1.013
0.396,-0.346,1.013
0.168,-0.359,0.928
0.168,-0.359,0.928
0.168,-0.359,0.928
0.075,-0.352,0.846
0.075,-0.352,0.846
0.075,-0.352,0.846
0.132,-0.328,0.818
0.132,-0.328,0.818
0.132,-0.328,0.818
0.264,-0.279,0.927
0.264,-0.279,0.927
0.264,-0.279,0.927
0.373,-0.187,1.066
0.373,-0.187,1.066
0.373,-0.187,1.066
0.285,-0.062,1.074
0.285,-0.062,1.074
0.285,-0.062,1.074
0.174,0.025,1.013
0.174,0.025,1.013
0.174,0.025,1.013
0.114,0.065,0.94
0.114,0.065,0.94
0.114,0.065,0.94
0.121,0.051,0.931
0.121,0.051,0.931
0.121,0.051,0.931
0.096,-0.037,0.981
0.096,-0.037,0.981
0.096,-0.037,0.981
0.109,-0.129,0.977
0.109,-0.129,0.977
0.109,-0.129,0.977
0.19,-0.189,0.942
0.19,-0.189,0.942
0.19,-0.189,0.942
0.182,-0.244,0.91
0.182,-0.244,0.91
0.182,-0.244,0.91
0.204,-0.283,0.905
0.204,-0.283,0.905
0.204,-0.283,0.905
0.263,-0.24,0.937
0.263,-0.24,0.937
0.263,-0.24,0.937
0.278,-0.124,0.986
0.278,-0.124,0.986
0.278,-0.124,0.986
0.224,-0.021,1.011
0.224,-0.021,1.011
0.224,-0.021,1.011
0.117,0.013,0.966
0.117,0.013,0.966
0.117,0.013,0.966
0.089,0.003,0.907
0.089,0.003,0.907
0.089,0.003,0.907
0.181,0.033,0.941
0.181,0.033,0.941
0.181,0.033,0.941
0.327,0.094,1.068
0.327,0.094,1.068
0.327,0.094,1.068
0.258,0.208,1.167
0.258,0.208,1.167
0.258,0.208,1.167
0.226,0.345,1.191
0.226,0.345,1.191
0.226,0.345,1.191
0.239,0.326,1.107
0.239,0.326,1.107
0.239,0.326,1.107
0.224,0.235,0.986
0.224,0.235,0.986
0.224,0.235,0.986
0.222,0.14,0.966
0.222,0.14,0.966
0.222,0.14,0.966
0.274,0.042,1.059
0.274,0.042,1.059
0.274,0.042,1.059
0.355,-0.01,1.144
0.355,-0.01,1.144
0.355,-0.01,1.144
0.265,-0.081,1.117
0.265,-0.081,1.117
0.265,-0.081,1.117
0.113,-0.231,0.994
0.113,-0.231,0.994
0.113,-0.231,0.994
0.044,-0.292,0.874
0.044,-0.292,0.874
0.044,-0.292,0.874
0.12,-0.274,0.831
0.12,-0.274,0.831
0.12,-0.274,0.831
0.318,-0.254,0.905
0.318,-0.254,0.905
0.318,-0.254,0.905
0.442,-0.253,0.983
0.442,-0.253,0.983
0.442,-0.253,0.983
0.345,-0.2,0.994
0.345,-0.2,0.994
0.345,-0.2,0.994
0.141,-0.037,0.977
0.141,-0.037,0.977
0.141,-0.037,0.977
0.042,0.115,1.031
0.042,0.115,1.031
0.042,0.115,1.031
0.167,0.172,1.056
0.167,0.172,1.056
0.167,0.172,1.056
0.226,0.142,1.012
0.226,0.142,1.012
0.226,0.142,1.012
0.141,0.105,0.948
0.141,0.105,0.948
0.141,0.105,0.948
0.085,0.044,0.948
0.085,0.044,0.948
0.085,0.044,0.948
0.074,-0.041,0.958
0.074,-0.041,0.958
0.074,-0.041,0.958
0.125,-0.096,0.952
0.125,-0.096,0.952
0.125,-0.096,0.952
0.147,-0.129,0.957
0.147,-0.129,0.957
0.147,-0.129,0.957
0.157,-0.191,0.934
0.157,-0.191,0.934
0.157,-0.191,0.934
0.168,-0.221,0.898
0.168,-0.221,0.898
0.168,-0.221,0.898
0.19,-0.155,0.913
0.19,-0.155,0.913
0.19,-0.155,0.913
0.216,-0.06,0.982
0.216,-0.06,0.982
0.216,-0.06,0.982
0.17,0.001,1.008
0.17,0.001,1.008
0.17,0.001,1.008
0.172,0.02,1.008
0.172,0.02,1.008
0.172,0.02,1.008
0.256,0.016,1.017
0.256,0.016,1.017
0.256,0.016,1.017
0.307,0.027,1.001
0.307,0.027,1.001
0.307,0.027,1.001
0.31,0.092,1.02
0.31,0.092,1.02
0.31,0.092,1.02
0.322,0.17,1.056
0.322,0.17,1.056
0.322,0.17,1.056
0.297,0.274,1.063
0.297,0.274,1.063
0.297,0.274,1.063
0.227,0.308,1.006
0.227,0.308,1.006
0.227,0.308,1.006
0.234,0.326,1.037
0.234,0.326,1.037
0.234,0.326,1.037
0.243,0.318,1.14
0.243,0.318,1.14
0.243,0.318,1.14
0.224,0.265,1.142
0.224,0.265,1.142
0.224,0.265,1.142
0.234,0.171,1.056
0.234,0.171,1.056
0.234,0.171,1.056
0.188,0.107,0.966
0.188,0.107,0.966
0.188,0.107,0.966
0.246,0.04,0.968
0.246,0.04,0.968
0.246,0.04,0.968
0.281,-0.069,0.968
0.281,-0.069,0.968
0.281,-0.069,0.968
0.344,-0.257,0.96
0.344,-0.257,0.96
0.344,-0.257,0.96
0.377,-0.344,0.959
0.377,-0.344,0.959
0.377,-0.344,0.959
0.278,-0.333,0.911
0.278,-0.333,0.911
0.278,-0.333,0.911
0.229,-0.305,0.87
0.229,-0.305,0.87
0.229,-0.305,0.87
0.224,-0.263,0.88
0.224,-0.263,0.88
0.224,-0.263,0.88
0.172,-0.209,0.893
0.172,-0.209,0.893
0.172,-0.209,0.893
0.06,-0.2,0.886
0.06,-0.2,0.886
0.06,-0.2,0.886
0.118,-0.181,0.904
0.118,-0.181,0.904
0.118,-0.181,0.904
0.339,-0.091,0.981
0.339,-0.091,0.981
0.339,-0.091,0.981
0.476,0.029,1.089
0.476,0.029,1.089
0.476,0.029,1.089
0.348,0.171,1.12
0.348,0.171,1.12
0.348,0.171,1.12
0.106,0.256,1.041
0.106,0.256,1.041
0.106,0.256,1.041
0.013,0.274,0.946
0.013,0.274,0.946
0.013,0.274,0.946
0.081,0.172,0.967
0.081,0.172,0.967
0.081,0.172,0.967
0.201,0.007,1.026
0.201,0.007,1.026
0.201,0.007,1.026
0.281,-0.073,1.042
0.281,-0.073,1.042
0.281,-0.073,1.042
0.266,-0.119,1.023
0.266,-0.119,1.023
0.266,-0.119,1.023
0.175,-0.137,0.997
0.175,-0.137,0.997
0.175,-0.137,0.997
0.128,-0.143,0.971
0.128,-0.143,0.971
0.128,-0.143,0.971
0.183,-0.139,0.951
0.183,-0.139,0.951
0.183,-0.139,0.951
0.186,-0.144,0.935
0.186,-0.144,0.935
0.186,-0.144,0.935
0.146,-0.15,0.927
0.146,-0.15,0.927
0.146,-0.15,0.927
0.151,-0.148,0.908
0.151,-0.148,0.908
0.151,-0.148,0.908
0.159,-0.156,0.844
0.159,-0.156,0.844
0.159,-0.156,0.844
0.227,-0.099,0.81
0.227,-0.099,0.81
0.227,-0.099,0.81
0.344,0.088,0.933
0.344,0.088,0.933
0.344,0.088,0.933
0.324,0.268,1.107
0.324,0.268,1.107
0.324,0.268,1.107
0.176,0.382,1.19
0.176,0.382,1.19
0.176,0.382,1.19
0.054,0.381,1.108
0.054,0.381,1.108
0.054,0.381,1.108
0.111,0.251,1.027
0.111,0.251,1.027
0.111,0.251,1.027
0.265,0.179,1.029
0.265,0.179,1.029
0.265,0.179,1.029
0.382,0.184,1.076
0.382,0.184,1.076
0.382,0.184,1.076
0.341,0.217,1.128
0.341,0.217,1.128
0.341,0.217,1.128
0.159,0.241,1.103
0.159,0.241,1.103
0.159,0.241,1.103
0.074,0.209,1.004
0.074,0.209,1.004
0.074,0.209,1.004
0.186,0.16,0.938
0.186,0.16,0.938
0.186,0.16,0.938
0.268,0.082,0.936
0.268,0.082,0.936
0.268,0.082,0.936
0.269,-0.042,0.941
0.269,-0.042,0.941
0.269,-0.042,0.941
0.271,-0.151,0.96
0.271,-0.151,0.96
0.271,-0.151,0.96
0.265,-0.301,0.946
0.265,-0.301,0.946
0.265,-0.301,0.946
0.351,-0.348,0.891
0.351,-0.348,0.891
0.351,-0.348,0.891
0.438,-0.324,0.861
0.438,-0.324,0.861
0.438,-0.324,0.861
0.416,-0.313,0.892
0.416,-0.313,0.892
0.416,-0.313,0.892
0.291,-0.257,0.956
0.291,-0.257,0.956
0.291,-0.257,0.956
0.154,-0.122,1.013
0.154,-0.122,1.013
0.154,-0.122,1.013
-0.049,0.008,1.03
-0.049,0.008,1.03
-0.049,0.008,1.03
-0.098,0.063,1.056
-0.098,0.063,1.056
-0.098,0.063,1.056
0.212,0.072,1.043
0.212,0.072,1.043
0.212,0.072,1.043
0.404,0.031,0.998
0.404,0.031,0.998
0.404,0.031,0.998
0.308,-0.001,0.989
0.308,-0.001,0.989
0.308,-0.001,0.989
0.119,-0.007,0.984
0.119,-0.007,0.984
0.119,-0.007,0.984
0.07,0.003,1.004
0.07,0.003,1.004
0.07,0.003,1.004
0.058,-0.048,1.005
0.058,-0.048,1.005
0.058,-0.048,1.005
0.156,-0.1,0.987
0.156,-0.1,0.987
0.156,-0.1,0.987
0.255,-0.138,0.988
0.255,-0.138,0.988
0.255,-0.138,0.988
0.25,-0.154,0.99
0.25,-0.154,0.99
0.25,-0.154,0.99
0.145,-0.134,0.966
0.145,-0.134,0.966
0.145,-0.134,0.966
0.08,-0.092,0.945
0.08,-0.092,0.945
0.08,-0.092,0.945
0.085,-0.046,0.937
0.085,-0.046,0.937
0.085,-0.046,0.937
0.078,-0.014,0.939
0.078,-0.014,0.939
0.078,-0.014,0.939
-0.017,0.012,0.896
-0.017,0.012,0.896
-0.017,0.012,0.896
0.023,0.075,0.893
0.023,0.075,0.893
0.023,0.075,0.893
0.298,0.192,1.01
0.298,0.192,1.01
0.298,0.192,1.01
0.374,0.277,1.086
0.374,0.277,1.086
0.374,0.277,1.086
0.342,0.286,1.086
0.342,0.286,1.086
0.342,0.286,1.086
0.274,0.21,1.061
0.274,0.21,1.061
0.274,0.21,1.061
0.26,0.124,1.038
0.26,0.124,1.038
0.26,0.124,1.038
0.309,0.064,1.034
0.309,0.064,1.034
0.309,0.064,1.034
0.396,0.031,1.03
0.396,0.031,1.03
0.396,0.031,1.03
0.434,0.038,1.015
0.434,0.038,1.015
0.434,0.038,1.015
0.393,0.059,1.013
0.393,0.059,1.013
0.393,0.059,1.013
0.339,0.138,1.037
0.339,0.138,1.037
0.339,0.138,1.037
0.328,0.223,1.042
0.328,0.223,1.042
0.328,0.223,1.042
0.27,0.25,1.016
0.27,0.25,1.016
0.27,0.25,1.016
0.217,0.227,0.993
0.217,0.227,0.993
0.217,0.227,0.993
0.185,0.128,0.908
0.185,0.128,0.908
0.185,0.128,0.908
0.269,-0.024,0.845
0.269,-0.024,0.845
0.269,-0.024,0.845
0.373,-0.169,0.899
0.373,-0.169,0.899
0.373,-0.169,0.899
0.471,-0.249,0.954
0.471,-0.249,0.954
0.471,-0.249,0.954
0.494,-0.235,0.961
0.494,-0.235,0.961
0.494,-0.235,0.961
0.445,-0.233,0.934
0.445,-0.233,0.934
0.445,-0.233,0.934
0.347,-0.276,0.904
0.347,-0.276,0.904
0.347,-0.276,0.904
0.35,-0.29,0.89
0.35,-0.29,0.89
0.35,-0.29,0.89
0.395,-0.255,0.909
0.395,-0.255,0.909
0.395,-0.255,0.909
0.336,-0.166,0.924
0.336,-0.166,0.924
0.336,-0.166,0.924
0.154,-0.062,0.957
0.154,-0.062,0.957
0.154,-0.062,0.957
-0.049,0.034,0.988
-0.049,0.034,0.988
-0.049,0.034,0.988
-0.067,0.109,1.013
-0.067,0.109,1.013
-0.067,0.109,1.013
0.183,0.123,1.038
0.183,0.123,1.038
0.183,0.123,1.038
0.33,0.095,1.005
0.33,0.095,1.005
0.33,0.095,1.005
0.299,0.043,0.977
0.299,0.043,0.977
0.299,0.043,0.977
0.22,-0.045,0.974
0.22,-0.045,0.974
0.22,-0.045,0.974
0.189,-0.095,0.99
0.189,-0.095,0.99
0.189,-0.095,0.99
0.165,-0.123,0.987
0.165,-0.123,0.987
0.165,-0.123,0.987
0.186,-0.169,0.957
0.186,-0.169,0.957
0.186,-0.169,0.957
0.189,-0.178,0.914
0.189,-0.178,0.914
0.189,-0.178,0.914
0.181,-0.157,0.898
0.181,-0.157,0.898
0.181,-0.157,0.898
0.181,-0.159,0.92
0.071,-0.106,1.105
0.071,-0.106,1.105
0.071,-0.106,1.105
-0.003,0.0,1.195
-0.003,0.0,1.195
-0.003,0.0,1.195
-0.023,-0.012,1.087
-0.023,-0.012,1.087
-0.023,-0.012,1.087
0.022,-0.067,0.94
0.022,-0.067,0.94
0.022,-0.067,0.94
0.152,-0.142,0.903
0.152,-0.142,0.903
0.152,-0.142,0.903
0.232,-0.203,0.931
0.232,-0.203,0.931
0.232,-0.203,0.931
0.262,-0.245,0.962
0.262,-0.245,0.962
0.262,-0.245,0.962
0.289,-0.263,0.967
0.289,-0.263,0.967
0.289,-0.263,0.967
0.25,-0.273,0.962
0.25,-0.273,0.962
0.25,-0.273,0.962
0.163,-0.26,0.952
0.163,-0.26,0.952
0.163,-0.26,0.952
0.11,-0.255,0.941
0.11,-0.255,0.941
0.11,-0.255,0.941
0.118,-0.295,0.925
0.118,-0.295,0.925
0.118,-0.295,0.925
0.115,-0.363,0.89
0.115,-0.363,0.89
0.115,-0.363,0.89
0.171,-0.413,0.858
0.171,-0.413,0.858
0.171,-0.413,0.858
0.285,-0.398,0.853
0.285,-0.398,0.853
0.285,-0.398,0.853
0.388,-0.296,0.935
0.388,-0.296,0.935
0.388,-0.296,0.935
0.452,-0.119,1.085
0.452,-0.119,1.085
0.452,-0.119,1.085
0.268,0.095,1.197
0.268,0.095,1.197
0.268,0.095,1.197
0.084,0.221,1.2
0.084,0.221,1.2
0.084,0.221,1.2
0.048,0.25,1.084
0.048,0.25,1.084
0.048,0.25,1.084
0.121,0.178,0.932
0.121,0.178,0.932
0.121,0.178,0.932
0.263,0.071,0.843
0.263,0.071,0.843
0.263,0.071,0.843
0.384,-0.058,0.864
0.384,-0.058,0.864
0.384,-0.058,0.864
0.473,-0.231,0.921
0.473,-0.231,0.921
0.473,-0.231,0.921
0.549,-0.394,0.953
0.549,-0.394,0.953
0.549,-0.394,0.953
0.549,-0.501,0.926
0.549,-0.501,0.926
0.549,-0.501,0.926
0.438,-0.568,0.868
0.438,-0.568,0.868
0.438,-0.568,0.868
0.299,-0.573,0.791
0.299,-0.573,0.791
0.299,-0.573,0.791
0.26,-0.531,0.777
0.26,-0.531,0.777
0.26,-0.531,0.777
0.409,-0.434,0.866
0.409,-0.434,0.866
0.409,-0.434,0.866
0.362,-0.313,0.995
0.362,-0.313,0.995
0.362,-0.313,0.995
0.067,-0.181,1.077
0.067,-0.181,1.077
0.067,-0.181,1.077
-0.199,-0.03,1.127
-0.199,-0.03,1.127
-0.199,-0.03,1.127
-0.296,0.05,1.13
-0.296,0.05,1.13
-0.296,0.05,1.13
-0.205,0.063,1.073
-0.205,0.063,1.073
-0.205,0.063,1.073
-0.021,0.003,0.973
-0.021,0.003,0.973
-0.021,0.003,0.973
0.153,-0.124,0.908
0.153,-0.124,0.908
0.153,-0.124,0.908
0.28,-0.26,0.872
0.28,-0.26,0.872
0.28,-0.26,0.872
0.367,-0.366,0.851
0.367,-0.366,0.851
0.367,-0.366,0.851
0.39,-0.396,0.805
0.39,-0.396,0.805
0.39,-0.396,0.805
0.333,-0.387,0.764
0.333,-0.387,0.764
0.333,-0.387,0.764
0.249,-0.325,0.798
0.249,-0.325,0.798
0.249,-0.325,0.798
0.19,-0.218,0.921
0.19,-0.218,0.921
0.19,-0.218,0.921
0.155,-0.122,1.027
0.155,-0.122,1.027
0.155,-0.122,1.027
0.162,-0.067,1.025
0.162,-0.067,1.025
0.162,-0.067,1.025
0.169,-0.05,0.972
0.169,-0.05,0.972
0.169,-0.05,0.972
0.243,-0.044,0.969
0.243,-0.044,0.969
0.243,-0.044,0.969
0.328,-0.039,1.014
0.328,-0.039,1.014
0.328,-0.039,1.014
0.348,-0.047,1.038
0.348,-0.047,1.038
0.348,-0.047,1.038
0.318,-0.036,1.029
0.318,-0.036,1.029
0.318,-0.036,1.029
0.254,0.014,1.038
0.254,0.014,1.038
0.254,0.014,1.038
0.272,0.077,1.062
0.272,0.077,1.062
0.272,0.077,1.062
0.176,0.124,1.081
0.176,0.124,1.081
0.176,0.124,1.081
0.126,0.18,1.082
0.126,0.18,1.082
0.126,0.18,1.082
0.249,0.15,0.979
0.249,0.15,0.979
0.249,0.15,0.979
0.343,0.065,0.816
0.343,0.065,0.816
0.343,0.065,0.816
0.379,-0.05,0.808
0.379,-0.05,0.808
0.379,-0.05,0.808
0.451,-0.178,0.878
0.451,-0.178,0.878
0.451,-0.178,0.878
0.537,-0.293,0.96
0.537,-0.293,0.96
0.537,-0.293,0.96
0.501,-0.385,0.97
0.501,-0.385,0.97
0.501,-0.385,0.97
0.444,-0.438,0.915
0.444,-0.438,0.915
0.444,-0.438,0.915
0.429,-0.422,0.887
0.429,-0.422,0.887
0.429,-0.422,0.887
0.384,-0.388,0.905
0.384,-0.388,0.905
0.384,-0.388,0.905
0.283,-0.318,0.915
0.283,-0.318,0.915
0.283,-0.318,0.915
0.16,-0.209,0.935
0.16,-0.209,0.935
0.16,-0.209,0.935
0.088,-0.113,0.983
0.088,-0.113,0.983
0.088,-0.113,0.983
-0.018,-0.031,1.0
-0.018,-0.031,1.0
-0.018,-0.031,1.0
-0.099,0.029,1.068
-0.099,0.029,1.068
-0.099,0.029,1.068
-0.081,0.049,1.122
-0.081,0.049,1.122
-0.081,0.049,1.122
-0.08,0.04,1.088
-0.08,0.04,1.088
