acc_x,acc_y,acc_z
0.396,-0.121,0.916
0.41,-0.114,0.931
0.482,-0.123,0.949
0.526,-0.134,0.944
0.557,-0.151,0.914
0.548,-0.16,0.869
0.523,-0.175,0.837
0.511,-0.198,0.813
0.534,-0.215,0.801
0.577,-0.238,0.765
0.609,-0.249,0.738
0.612,-0.236,0.735
0.604,-0.201,0.76
0.603,-0.161,0.805
0.542,-0.132,0.847
0.499,-0.107,0.873
0.469,-0.088,0.861
0.487,-0.085,0.869
0.465,-0.093,0.906
0.478,-0.087,0.919
0.501,-0.117,0.889
0.526,-0.145,0.875
0.579,-0.152,0.897
0.582,-0.176,0.906
0.528,-0.212,0.868
0.498,-0.242,0.816
0.49,-0.254,0.779
0.488,-0.235,0.782
0.628,-0.216,0.842
0.714,-0.136,0.868
0.608,-0.043,0.853
0.533,0.027,0.897
0.563,0.078,0.969
0.572,0.108,0.98
0.575,0.093,0.879
0.477,-0.031,0.756
0.472,-0.116,0.78
0.482,-0.115,0.892
0.498,-0.098,0.952
0.483,-0.099,0.92
0.493,-0.115,0.889
0.536,-0.123,0.879
0.54,-0.127,0.863
0.503,-0.091,0.869
0.462,-0.055,0.883
0.439,-0.044,0.883
0.339,-0.075,0.834
0.424,-0.095,0.88
0.491,-0.103,0.919
0.452,-0.148,0.851
0.468,-0.198,0.744
0.561,-0.232,0.763
0.564,-0.224,0.822
0.519,-0.205,0.905
0.51,-0.2,0.948
0.47,-0.21,0.952
0.427,-0.194,0.932
0.411,-0.185,0.9
0.429,-0.179,0.89
0.442,-0.185,0.902
0.469,-0.176,0.911
0.514,-0.171,0.908
0.518,-0.15,0.876
0.496,-0.139,0.855
0.49,-0.15,0.857
0.501,-0.161,0.851
0.514,-0.167,0.839
0.518,-0.177,0.813
0.518,-0.195,0.772
0.53,-0.212,0.753
0.557,-0.217,0.763
0.595,-0.215,0.786
0.596,-0.199,0.829
0.57,-0.17,0.823
0.566,-0.156,0.796
0.562,-0.131,0.83
0.586,-0.124,0.893
0.558,-0.109,0.915
0.538,-0.104,0.886
0.534,-0.131,0.864
0.536,-0.141,0.867
0.558,-0.144,0.892
0.552,-0.154,0.903
0.534,-0.185,0.894
0.504,-0.209,0.884
0.48,-0.213,0.838
0.546,-0.207,0.814
0.667,-0.185,0.846
0.742,-0.127,0.857
0.675,-0.065,0.846
0.57,0.002,0.856
0.474,0.029,0.883
0.458,0.065,0.908
0.456,0.071,0.853
0.463,0.002,0.771
0.482,-0.097,0.766
0.493,-0.126,0.861
0.487,-0.119,0.948
0.474,-0.123,0.968
0.474,-0.145,0.953
0.503,-0.147,0.924
0.52,-0.154,0.876
0.495,-0.153,0.848
0.444,-0.132,0.856
0.395,-0.098,0.864
0.388,-0.077,0.86
0.457,-0.091,0.867
0.497,-0.1,0.9
0.449,-0.081,0.902
0.437,-0.125,0.854
0.382,-0.182,0.798
0.445,-0.203,0.821
0.538,-0.188,0.902
0.518,-0.159,0.957
0.443,-0.169,0.947
0.417,-0.194,0.929
0.37,-0.192,0.935
0.401,-0.189,0.951
0.444,-0.183,0.954
0.477,-0.161,0.924
0.466,-0.139,0.883
0.453,-0.144,0.854
0.466,-0.142,0.868
0.498,-0.152,0.887
0.505,-0.18,0.87
0.514,-0.208,0.839
0.547,-0.224,0.795
0.565,-0.243,0.733
0.593,-0.247,0.726
0.623,-0.217,0.81
0.601,-0.188,0.848
0.557,-0.15,0.837
0.496,-0.106,0.862
0.414,-0.083,0.89
0.397,-0.094,0.903
0.428,-0.108,0.911
0.432,-0.119,0.885
0.473,-0.133,0.875
0.49,-0.135,0.878
0.514,-0.142,0.874
0.549,-0.16,0.897
0.577,-0.163,0.937
0.562,-0.169,0.937
0.516,-0.195,0.901
0.48,-0.222,0.859
0.497,-0.211,0.839
0.584,-0.185,0.882
0.628,-0.157,0.907
0.557,-0.108,0.874
0.492,-0.053,0.857
0.43,-0.011,0.877
0.446,0.014,0.899
0.466,0.04,0.916
0.544,0.026,0.932
0.503,-0.004,0.855
0.472,-0.087,0.762
0.466,-0.176,0.764
0.517,-0.19,0.873
0.547,-0.17,0.979
0.543,-0.154,0.978
0.474,-0.165,0.92
0.4,-0.168,0.908
0.392,-0.144,0.925
0.416,-0.126,0.926
0.422,-0.118,0.908
0.416,-0.108,0.881
0.407,-0.089,0.897
0.378,-0.074,0.915
0.338,-0.061,0.914
0.349,-0.07,0.91
0.361,-0.094,0.892
0.349,-0.15,0.866
0.402,-0.179,0.809
0.486,-0.183,0.843
0.495,-0.189,0.93
0.484,-0.203,0.95
0.445,-0.207,0.935
0.445,-0.201,0.933
0.465,-0.186,0.906
0.477,-0.175,0.902
0.461,-0.174,0.896
0.453,-0.194,0.86
0.468,-0.215,0.84
0.507,-0.24,0.798
0.537,-0.271,0.741
0.582,-0.262,0.739
0.602,-0.235,0.781
0.544,-0.191,0.81
0.49,-0.152,0.816
0.433,-0.118,0.832
0.444,-0.086,0.898
0.514,-0.067,0.93
0.538,-0.064,0.897
0.529,-0.082,0.861
0.574,-0.093,0.866
0.621,-0.087,0.905
0.608,-0.103,0.905
0.579,-0.13,0.865
0.563,-0.142,0.849
0.567,-0.146,0.86
0.577,-0.145,0.883
0.57,-0.154,0.88
0.538,-0.173,0.863
0.528,-0.197,0.87
0.524,-0.225,0.868
0.519,-0.234,0.872
0.531,-0.23,0.895
0.538,-0.22,0.885
0.523,-0.213,0.858
0.475,-0.193,0.828
0.442,-0.165,0.812
0.516,-0.109,0.833
0.594,-0.023,0.871
0.54,0.055,0.895
0.448,0.094,0.871
0.439,0.106,0.872
0.477,0.079,0.881
0.491,-0.011,0.842
0.512,-0.109,0.831
0.526,-0.144,0.893
0.511,-0.136,0.965
0.459,-0.123,0.964
0.43,-0.127,0.932
0.464,-0.134,0.905
0.49,-0.133,0.881
0.518,-0.136,0.874
0.487,-0.098,0.861
0.435,-0.06,0.871
0.443,-0.033,0.899
0.427,-0.061,0.9
0.444,-0.082,0.885
0.478,-0.109,0.817
0.473,-0.189,0.743
0.54,-0.218,0.77
0.593,-0.224,0.85
0.542,-0.185,0.92
0.457,-0.16,0.96
0.442,-0.161,0.939
0.436,-0.177,0.908
0.475,-0.207,0.884
0.526,-0.21,0.877
0.554,-0.21,0.849
0.536,-0.221,0.813
0.532,-0.233,0.786
0.566,-0.242,0.754
0.616,-0.215,0.794
0.626,-0.186,0.834
0.588,-0.15,0.85
0.477,-0.111,0.85
0.421,-0.073,0.876
0.419,-0.056,0.907
0.409,-0.044,0.923
0.387,-0.049,0.922
0.408,-0.071,0.904
0.461,-0.089,0.886
0.539,-0.099,0.877
0.591,-0.108,0.868
0.592,-0.13,0.835
0.576,-0.14,0.833
0.581,-0.139,0.87
0.558,-0.145,0.89
0.531,-0.147,0.889
0.509,-0.16,0.902
0.485,-0.176,0.927
0.458,-0.193,0.92
0.491,-0.204,0.893
0.51,-0.202,0.879
0.492,-0.195,0.877
0.448,-0.191,0.871
0.475,-0.174,0.87
0.595,-0.111,0.876
0.655,-0.047,0.871
0.567,0.029,0.882
0.405,0.063,0.883
0.46,0.051,0.89
0.447,0.06,0.832
0.467,-0.064,0.779
0.565,-0.187,0.818
0.624,-0.192,0.889
0.561,-0.175,0.925
0.509,-0.158,0.929
0.513,-0.138,0.939
0.495,-0.114,0.913
0.469,-0.105,0.863
0.424,-0.098,0.86
0.382,-0.08,0.881
0.333,-0.06,0.893
0.339,-0.065,0.907
0.404,-0.081,0.924
0.47,-0.083,0.926
0.469,-0.063,0.865
0.456,-0.158,0.798
0.487,-0.219,0.76
0.516,-0.199,0.822
0.541,-0.195,0.93
0.518,-0.177,0.967
0.472,-0.173,0.948
0.413,-0.163,0.915
0.392,-0.157,0.914
0.411,-0.148,0.939
0.43,-0.127,0.949
0.461,-0.126,0.911
0.492,-0.137,0.869
0.496,-0.146,0.861
0.507,-0.163,0.843
0.525,-0.181,0.825
0.538,-0.192,0.801
0.541,-0.198,0.776
0.539,-0.193,0.775
0.514,-0.188,0.787
0.52,-0.181,0.806
0.515,-0.161,0.82
0.519,-0.152,0.836
0.492,-0.127,0.89
0.484,-0.104,0.935
0.462,-0.091,0.928
0.438,-0.081,0.891
0.458,-0.084,0.894
0.497,-0.101,0.916
0.554,-0.115,0.928
0.576,-0.126,0.92
0.565,-0.139,0.886
0.566,-0.169,0.878
0.543,-0.194,0.887
0.512,-0.215,0.901
0.47,-0.231,0.904
0.411,-0.248,0.869
0.411,-0.261,0.829
0.584,-0.236,0.836
0.779,-0.162,0.859
0.754,-0.063,0.855
0.672,0.002,0.852
0.602,0.037,0.848
0.557,0.04,0.83
0.558,0.032,0.839
0.488,0.026,0.788
0.441,-0.03,0.737
0.45,-0.107,0.77
0.512,-0.161,0.867
0.582,-0.169,0.937
0.56,-0.178,0.934
0.465,-0.171,0.91
0.408,-0.156,0.918
0.418,-0.15,0.917
0.475,-0.151,0.884
0.493,-0.145,0.833
0.476,-0.128,0.823
0.422,-0.092,0.856
0.402,-0.066,0.893
0.405,-0.081,0.898
0.407,-0.104,0.911
0.446,-0.1,0.891
0.443,-0.157,0.819
0.427,-0.194,0.802
0.476,-0.188,0.869
0.469,-0.196,0.939
0.405,-0.194,0.961
0.39,-0.197,0.946
0.397,-0.191,0.937
0.438,-0.187,0.938
0.48,-0.164,0.942
0.498,-0.149,0.934
0.466,-0.141,0.909
0.461,-0.142,0.887
0.487,-0.151,0.876
0.512,-0.154,0.878
0.524,-0.161,0.864
0.521,-0.188,0.827
0.516,-0.216,0.793
0.545,-0.228,0.775
0.604,-0.236,0.768
0.593,-0.207,0.8
0.526,-0.163,0.817
0.512,-0.148,0.821
0.474,-0.146,0.83
0.443,-0.138,0.851
0.44,-0.142,0.869
0.456,-0.143,0.883
0.51,-0.132,0.894
0.516,-0.12,0.896
0.528,-0.12,0.916
0.533,-0.132,0.956
0.515,-0.159,0.969
0.471,-0.174,0.958
0.516,-0.196,0.924
0.575,-0.202,0.892
0.632,-0.183,0.872
0.629,-0.155,0.855
0.532,-0.131,0.831
0.449,-0.096,0.829
0.479,-0.074,0.848
0.553,-0.016,0.863
0.578,0.014,0.886
0.502,0.026,0.906
0.457,0.04,0.873
0.472,-0.034,0.804
0.479,-0.125,0.77
0.529,-0.163,0.826
0.577,-0.18,0.921
0.555,-0.17,0.945
0.504,-0.156,0.919
0.477,-0.168,0.887
0.451,-0.156,0.864
0.466,-0.13,0.871
0.443,-0.092,0.898
0.38,-0.055,0.893
0.342,-0.054,0.867
0.442,-0.018,0.955
0.452,-0.051,0.944
0.45,-0.079,0.934
0.417,-0.1,0.931
0.389,-0.102,0.941
0.375,-0.084,0.945
0.4,-0.073,0.918
0.437,-0.063,0.865
0.41,-0.027,0.826
0.369,0.004,0.834
0.42,0.037,0.86
0.45,0.093,0.862
0.465,0.128,0.89
0.429,0.16,0.961
0.397,0.135,1.007
0.413,0.131,0.961
0.424,0.111,0.833
0.42,-0.013,0.8
0.515,-0.04,0.849
0.605,-0.071,0.908
0.489,-0.063,0.954
0.435,-0.038,0.94
0.487,-0.038,0.926
0.52,-0.024,0.919
0.488,0.013,0.902
0.437,0.029,0.892
0.417,0.044,0.913
0.426,0.068,0.963
0.401,0.057,0.958
0.442,0.018,0.934
0.513,0.021,0.902
0.456,0.024,0.832
0.376,-0.01,0.822
0.364,-0.033,0.903
0.383,-0.02,1.002
0.384,0.006,1.037
0.382,0.002,0.984
0.358,0.003,0.934
0.33,0.019,0.921
0.306,0.05,0.936
0.284,0.069,0.947
0.296,0.068,0.957
0.329,0.059,0.962
0.351,0.041,0.972
0.363,0.017,0.965
0.355,-0.016,0.947
0.44,0.001,0.981
0.394,0.031,0.942
0.344,0.011,0.879
0.325,-0.043,0.858
0.352,-0.028,0.938
0.394,-0.018,0.999
0.361,-0.014,0.996
0.341,0.0,0.99
0.328,0.004,0.998
0.35,-0.002,0.98
0.37,0.002,0.958
0.394,-0.017,0.947
0.405,-0.022,0.952
0.39,-0.034,0.961
0.398,-0.059,0.957
0.443,-0.087,0.934
0.443,-0.101,0.894
0.443,-0.114,0.883
0.466,-0.12,0.899
0.478,-0.089,0.911
0.433,-0.068,0.89
0.372,-0.045,0.838
0.372,-0.02,0.818
0.362,0.014,0.842
0.404,0.064,0.906
0.402,0.119,0.979
0.362,0.111,1.007
0.41,0.098,1.001
0.414,0.123,0.881
0.479,0.035,0.781
0.531,-0.071,0.771
0.636,-0.103,0.838
0.597,-0.113,0.943
0.595,-0.09,0.968
0.571,-0.084,0.931
0.56,-0.08,0.888
0.553,-0.062,0.859
0.493,-0.034,0.848
0.459,0.013,0.886
0.451,0.035,0.943
0.409,0.065,0.968
0.43,0.066,0.955
0.415,0.046,0.91
0.486,0.038,0.9
0.438,0.09,0.858
0.392,0.045,0.846
0.365,-0.023,0.899
0.374,-0.016,0.971
0.403,-0.012,1.013
0.431,-0.014,0.98
0.44,-0.023,0.943
0.419,-0.009,0.934
0.353,0.023,0.936
0.307,0.042,0.957
0.312,0.063,0.978
0.323,0.064,0.974
0.317,0.044,0.904
0.354,0.033,0.89
0.331,0.033,0.995
0.334,0.09,0.99
0.363,0.024,0.837
0.44,-0.077,0.715
0.585,-0.089,0.824
0.594,-0.06,0.98
0.551,-0.055,1.001
0.472,-0.05,0.937
0.428,-0.046,0.912
0.448,-0.029,0.913
0.487,-0.03,0.914
0.498,-0.028,0.91
0.478,-0.038,0.885
0.466,-0.049,0.856
0.489,-0.073,0.82
0.545,-0.106,0.799
0.56,-0.115,0.779
0.551,-0.093,0.775
0.596,-0.08,0.787
0.637,-0.103,0.774
0.619,-0.103,0.745
0.594,-0.091,0.778
0.605,-0.061,0.872
0.591,-0.019,0.897
0.573,-0.015,0.882
0.535,-0.027,0.88
0.54,-0.035,0.897
0.555,-0.062,0.89
0.606,-0.076,0.851
0.636,-0.067,0.817
0.607,-0.047,0.804
0.563,-0.012,0.835
0.593,0.004,0.891
0.631,0.03,0.901
0.601,0.078,0.889
0.524,0.107,0.862
0.432,0.123,0.861
0.52,0.094,0.897
0.541,0.092,0.907
0.502,0.108,0.836
0.458,0.06,0.806
0.456,0.018,0.878
0.457,0.029,0.961
0.48,0.027,1.001
0.47,0.014,0.966
0.434,0.01,0.911
0.425,-0.018,0.898
0.465,-0.02,0.919
0.474,-0.001,0.952
0.473,0.006,0.948
0.444,0.009,0.901
0.384,0.012,0.871
0.379,0.007,0.886
0.465,0.005,0.961
0.471,0.014,1.014
0.432,0.06,0.916
0.361,0.022,0.808
0.346,-0.038,0.789
0.391,-0.035,0.864
0.432,-0.011,0.958
0.464,-0.039,0.914
0.378,-0.056,0.844
0.397,-0.044,0.872
0.428,-0.031,0.989
0.394,-0.025,1.021
0.365,-0.033,0.954
0.388,-0.035,0.921
0.419,-0.024,0.952
0.422,-0.027,0.966
0.44,-0.037,0.967
0.421,-0.023,0.92
0.46,-0.038,0.866
0.446,-0.053,0.816
0.446,-0.071,0.783
0.492,-0.088,0.804
0.517,-0.105,0.824
0.588,-0.125,0.784
0.669,-0.139,0.737
0.609,-0.127,0.713
0.533,-0.094,0.747
0.608,-0.059,0.872
0.614,-0.027,0.922
0.627,-0.015,0.881
0.542,-0.024,0.817
0.561,-0.01,0.848
0.538,0.001,0.934
0.523,-0.009,0.973
0.554,-0.025,0.967
0.587,-0.051,0.911
0.594,-0.056,0.831
0.571,-0.036,0.833
0.615,-0.033,0.892
0.687,-0.005,0.929
0.696,-0.01,0.927
0.595,-0.015,0.889
0.546,0.006,0.862
0.542,0.021,0.828
0.543,0.026,0.855
0.552,0.03,0.905
0.506,0.06,0.863
0.424,0.088,0.746
0.376,0.034,0.733
0.455,-0.013,0.836
0.453,0.028,0.948
0.461,0.027,0.985
0.43,0.017,0.971
0.4,0.023,0.974
0.361,0.033,0.984
0.349,0.028,0.966
0.386,0.003,0.912
0.426,-0.01,0.882
0.43,-0.015,0.914
0.432,0.006,0.955
0.381,0.013,0.938
0.357,0.009,0.907
0.348,-0.008,0.934
0.389,-0.009,0.993
0.404,0.017,0.927
0.291,-0.035,0.803
0.391,-0.086,0.804
0.508,-0.094,0.908
0.495,-0.041,0.937
0.411,-0.036,0.935
0.377,-0.024,0.961
0.362,-0.018,0.978
0.378,-0.015,0.974
0.392,-0.015,0.958
0.402,-0.028,0.927
0.393,-0.029,0.908
0.412,-0.043,0.91
0.452,-0.07,0.881
0.472,-0.102,0.818
0.502,-0.134,0.743
0.536,-0.145,0.753
0.586,-0.13,0.829
0.623,-0.094,0.845
0.598,-0.064,0.816
0.572,-0.035,0.822
0.552,0.004,0.868
0.499,0.038,0.914
0.477,0.052,0.932
0.486,0.039,0.908
0.504,0.03,0.896
0.518,0.025,0.896
0.593,-0.016,0.878
0.639,-0.046,0.87
0.629,-0.046,0.868
0.59,-0.057,0.853
0.572,-0.074,0.853
0.56,-0.102,0.876
0.547,-0.107,0.888
0.548,-0.104,0.835
0.595,-0.093,0.798
0.576,-0.059,0.821
0.568,-0.018,0.888
0.507,-0.001,0.913
0.46,0.011,0.904
0.473,0.049,0.909
0.549,0.053,0.899
0.557,0.064,0.897
0.559,0.082,0.922
0.412,0.138,0.868
0.302,0.127,0.791
0.335,0.053,0.852
0.415,0.029,0.981
0.481,0.037,1.042
0.466,0.043,1.011
0.386,0.044,0.958
0.351,0.035,0.925
0.398,0.026,0.936
0.468,0.014,0.944
0.473,0.023,0.946
0.413,0.031,0.93
0.388,0.006,0.928
0.347,-0.012,0.952
0.39,0.037,0.982
0.377,-0.002,0.915
0.375,-0.059,0.783
0.522,-0.122,0.782
0.566,-0.104,0.87
0.482,-0.072,0.914
0.45,-0.048,0.939
0.366,-0.043,0.943
0.382,-0.059,0.912
0.472,-0.074,0.895
0.526,-0.078,0.86
0.548,-0.085,0.806
0.503,-0.094,0.763
0.486,-0.094,0.747
0.525,-0.084,0.811
0.638,-0.099,0.82
0.679,-0.102,0.76
0.593,-0.077,0.741
0.562,-0.047,0.789
0.574,-0.025,0.839
0.581,-0.012,0.855
0.608,0.005,0.904
0.592,0.016,0.909
0.578,0.009,0.863
0.568,-0.007,0.85
0.556,-0.002,0.886
0.612,-0.016,0.925
0.622,-0.054,0.925
0.626,-0.095,0.867
0.662,-0.113,0.815
0.659,-0.095,0.796
0.644,-0.081,0.858
0.585,-0.015,0.894
0.465,0.036,0.894
0.378,0.043,0.872
0.442,0.044,0.886
0.508,0.041,0.876
0.495,0.052,0.841
0.549,0.04,0.859
0.515,0.072,0.857
0.453,0.077,0.789
0.437,0.022,0.784
0.499,-0.017,0.903
0.514,-0.008,0.997
0.499,-0.015,0.978
0.473,-0.027,0.952
0.439,-0.012,0.948
0.451,-0.001,0.937
0.441,-0.017,0.894
0.44,-0.025,0.9
0.404,-0.001,0.964
0.316,0.048,0.985
0.273,0.037,0.944
0.361,0.0,0.953
0.436,-0.005,1.018
0.353,0.035,0.928
0.28,-0.03,0.76
0.369,-0.132,0.727
0.55,-0.138,0.831
0.571,-0.081,0.946
0.515,-0.087,0.946
0.406,-0.067,0.906
0.361,-0.049,0.9
0.396,-0.053,0.921
0.433,-0.062,0.931
0.465,-0.061,0.902
0.469,-0.068,0.837
0.474,-0.096,0.764
0.519,-0.104,0.73
0.563,-0.089,0.784
0.611,-0.073,0.85
0.692,-0.083,0.875
0.675,-0.069,0.859
0.549,-0.029,0.788
0.584,0.0,0.796
0.54,0.014,0.862
0.506,0.02,0.907
0.542,0.016,0.942
0.567,0.018,0.939
0.608,0.007,0.894
0.626,-0.02,0.86
0.635,-0.053,0.861
0.61,-0.084,0.887
0.556,-0.106,0.899
0.506,-0.098,0.846
0.585,-0.074,0.787
0.712,-0.06,0.768
0.726,-0.021,0.791
0.567,0.039,0.842
0.481,0.103,0.895
0.474,0.11,0.915
0.509,0.098,0.901
0.596,0.098,0.89
0.544,0.117,0.837
0.449,0.104,0.783
0.446,0.025,0.823
0.51,-0.056,0.89
0.48,-0.057,0.969
0.537,-0.044,1.002
0.547,-0.046,0.957
0.51,-0.043,0.91
0.467,-0.03,0.928
0.392,0.008,0.894
0.349,0.016,0.849
0.383,0.014,0.864
0.44,0.019,0.896
0.438,0.028,0.906
0.441,-0.011,0.923
0.397,-0.012,0.964
0.379,0.026,0.918
0.342,-0.022,0.876
0.339,-0.057,0.837
0.484,-0.067,0.868
0.526,-0.08,0.91
0.43,-0.051,0.935
0.446,-0.047,0.975
0.438,-0.052,0.975
0.429,-0.064,0.941
0.448,-0.055,0.91
0.468,-0.043,0.882
0.505,-0.059,0.846
0.521,-0.073,0.823
0.499,-0.081,0.783
0.521,-0.122,0.719
0.565,-0.132,0.753
0.534,-0.083,0.859
0.498,-0.044,0.835
0.546,-0.034,0.75
0.538,-0.025,0.792
0.541,-0.009,0.899
0.552,-0.003,0.943
0.593,0.0,0.908
0.624,-0.014,0.866
0.603,-0.021,0.876
0.615,-0.043,0.91
0.625,-0.074,0.941
0.611,-0.097,0.928
0.605,-0.116,0.853
0.659,-0.104,0.802
0.683,-0.078,0.81
0.708,-0.035,0.833
0.645,-0.002,0.812
0.544,0.013,0.803
0.494,0.038,0.828
0.495,0.051,0.819
0.536,0.053,0.799
0.554,0.061,0.825
0.607,0.073,0.889
0.562,0.086,0.845
0.48,0.067,0.765
0.475,-0.008,0.797
0.538,-0.049,0.901
0.567,-0.033,0.981
0.563,-0.016,0.989
0.515,-0.025,0.949
0.458,-0.031,0.926
0.431,-0.035,0.906
0.462,-0.051,0.879
0.464,-0.045,0.859
0.435,-0.026,0.87
0.385,-0.012,0.876
0.374,0.01,0.897
0.395,0.013,0.948
0.379,-0.002,1.014
0.364,0.013,0.998
0.411,0.017,0.851
0.376,-0.081,0.771
0.456,-0.106,0.77
0.56,-0.117,0.837
0.516,-0.083,0.907
0.446,-0.057,0.939
0.438,-0.055,0.931
0.406,-0.06,0.897
0.471,-0.086,0.897
0.564,-0.095,0.924
0.571,-0.1,0.884
0.534,-0.121,0.811
0.529,-0.149,0.733
0.547,-0.159,0.711
0.595,-0.148,0.785
0.653,-0.112,0.855
0.648,-0.083,0.839
0.603,-0.053,0.804
0.516,-0.028,0.795
0.476,0.0,0.855
0.534,0.011,0.913
0.601,0.003,0.904
0.603,-0.021,0.878
0.61,-0.053,0.861
0.617,-0.073,0.849
0.62,-0.091,0.858
0.638,-0.093,0.857
0.661,-0.079,0.854
0.637,-0.046,0.854
0.578,-0.015,0.844
0.517,-0.003,0.811
0.498,0.014,0.812
0.529,0.043,0.859
0.545,0.064,0.898
0.591,0.066,0.907
0.508,0.076,0.826
0.443,0.082,0.745
0.424,0.042,0.805
0.457,0.0,0.939
0.531,-0.007,1.013
0.545,-0.004,1.003
0.539,-0.012,0.971
0.51,-0.012,0.94
0.451,0.002,0.918
0.426,0.007,0.919
0.42,0.006,0.916
0.431,0.007,0.925
0.452,0.015,0.958
0.434,0.009,1.007
0.345,-0.017,0.933
0.368,-0.004,0.842
0.38,-0.018,0.781
0.424,-0.077,0.828
0.459,-0.113,0.902
0.55,-0.088,0.916
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.101,-0.074,0.897
0.165,-0.052,0.982
0.223,-0.02,1.036
0.273,-0.004,1.045
0.224,0.048,1.034
0.194,0.08,1.0
0.181,0.061,1.002
0.171,0.067,1.026
0.185,0.06,1.038
0.195,0.031,1.028
0.19,0.016,1.006
0.195,0.001,0.994
0.2,-0.009,1.0
0.202,-0.036,0.987
0.212,-0.058,0.95
0.223,-0.056,0.923
0.203,-0.039,0.924
0.141,0.005,0.939
0.065,0.076,0.975
0.033,0.13,1.045
0.026,0.182,1.111
0.022,0.204,1.146
0.032,0.201,1.169
0.1,0.173,1.104
0.079,0.157,0.933
0.166,0.046,0.847
0.267,0.002,0.853
0.295,-0.023,0.937
0.345,-0.03,1.027
0.3,-0.037,0.999
0.193,-0.018,0.976
0.183,0.016,1.003
0.199,0.039,1.036
0.211,0.055,1.038
0.194,0.09,1.001
0.191,0.123,1.008
0.211,0.148,1.043
0.139,0.167,1.053
0.026,0.176,1.024
-0.048,0.155,1.002
-0.084,0.149,1.019
-0.062,0.14,1.08
-0.065,0.101,1.058
-0.146,0.062,0.966
-0.178,0.028,0.89
-0.178,-0.018,0.935
-0.175,0.028,0.944
-0.057,-0.016,0.901
0.141,-0.033,0.878
0.314,-0.058,0.909
0.424,-0.051,0.982
0.475,-0.035,1.047
0.398,0.034,1.038
0.305,0.05,1.005
0.193,0.041,0.989
0.147,0.039,0.995
0.166,0.028,1.015
0.169,0.024,1.025
0.199,0.009,1.009
0.243,-0.006,0.978
0.278,-0.029,0.971
0.286,-0.043,0.942
0.304,-0.063,0.918
0.264,-0.052,0.903
0.21,-0.003,0.897
0.144,0.052,0.93
0.112,0.126,1.027
0.127,0.188,1.119
0.111,0.208,1.13
0.114,0.189,1.115
0.13,0.148,1.087
0.147,0.17,0.976
0.107,0.107,0.878
0.211,0.047,0.871
0.348,-0.012,0.916
0.429,-0.016,0.972
0.394,-0.044,0.998
0.33,-0.029,0.996
0.277,0.017,1.004
0.262,0.037,1.033
0.226,0.044,1.038
0.185,0.054,1.025
0.148,0.102,1.005
0.152,0.137,0.976
0.162,0.123,0.973
0.132,0.135,1.016
-0.01,0.138,1.071
-0.176,0.15,1.064
-0.281,0.145,0.975
-0.274,0.074,0.899
-0.191,0.038,0.893
-0.146,0.027,0.926
-0.032,-0.011,0.963
-0.016,-0.034,0.966
0.038,-0.049,0.944
0.183,-0.037,0.945
0.308,-0.03,0.998
0.421,-0.014,1.069
0.393,0.01,1.087
0.181,0.049,1.069
0.109,0.097,1.012
0.0,0.062,0.952
-0.016,0.051,0.953
0.031,0.056,1.001
0.134,0.043,1.035
0.22,0.036,1.024
0.211,0.019,0.976
0.205,0.021,0.927
0.149,0.052,0.921
0.121,0.076,0.989
0.099,0.117,1.071
0.037,0.149,1.105
0.013,0.147,1.092
-0.015,0.127,1.077
0.093,0.1,1.023
0.221,0.1,0.93
0.205,0.03,0.89
0.226,0.043,0.911
0.251,-0.032,0.984
0.217,0.0,1.034
0.197,0.005,1.021
0.198,0.008,1.001
0.202,0.032,1.012
0.241,0.018,1.021
0.223,0.026,1.0
0.172,0.057,0.998
0.142,0.111,1.003
0.171,0.115,1.026
0.209,0.109,1.04
0.182,0.093,1.009
0.194,0.081,0.987
0.118,0.075,1.01
0.015,0.097,1.038
-0.158,0.14,1.017
-0.242,0.115,0.989
-0.194,0.037,0.957
-0.173,0.042,0.925
-0.184,0.048,0.965
-0.192,0.042,1.007
-0.117,0.002,0.988
0.048,-0.025,0.937
0.168,-0.031,0.921
0.286,-0.039,0.991
0.332,-0.021,1.06
0.271,0.019,1.067
0.186,0.056,1.056
0.097,0.06,1.009
0.097,0.06,0.968
0.109,0.049,0.991
0.145,0.053,1.02
0.203,0.041,1.03
0.211,0.005,1.009
0.201,0.003,0.986
0.171,-0.009,0.99
0.146,-0.018,0.989
0.136,-0.025,0.965
0.157,-0.021,0.949
0.192,-0.036,0.931
0.234,-0.037,0.946
0.236,-0.019,0.965
0.174,0.061,0.961
0.131,0.092,0.989
0.082,0.118,1.054
0.041,0.157,1.123
0.045,0.147,1.155
0.067,0.1,1.127
0.123,0.085,0.935
0.192,0.033,0.811
0.292,-0.028,0.87
0.33,-0.028,0.973
0.286,0.005,1.064
0.239,0.007,1.062
0.203,0.029,1.008
0.23,0.029,1.012
0.248,0.035,1.036
0.223,0.07,1.031
0.154,0.117,0.99
0.084,0.112,0.999
-0.003,0.124,1.028
-0.004,0.117,1.033
0.071,0.086,1.031
0.032,0.086,1.012
-0.054,0.043,1.001
-0.175,-0.001,0.981
-0.236,0.042,0.931
-0.268,-0.022,0.92
-0.22,-0.006,0.901
-0.059,-0.057,0.886
0.087,-0.05,0.926
0.212,-0.039,1.019
