time,x-acceleration,y-acceleration,z-acceleration
2.18,0.405,-0.339,0.85
2.2,0.405,-0.339,0.85
2.22,0.426,-0.306,0.844
2.24,0.426,-0.306,0.844
2.26,0.426,-0.306,0.844
2.28,0.415,-0.251,0.91
2.3,0.415,-0.251,0.91
2.32,0.415,-0.251,0.91
2.34,0.502,-0.188,0.944
2.36,0.502,-0.188,0.944
2.38,0.502,-0.188,0.944
2.4,0.554,-0.18,0.962
2.42,0.554,-0.18,0.962
2.44,0.554,-0.18,0.962
2.46,0.53,-0.149,0.916
2.48,0.53,-0.149,0.916
2.5,0.53,-0.149,0.916
2.52,0.622,-0.108,0.857
2.54,0.622,-0.108,0.857
2.56,0.622,-0.108,0.857
2.58,0.716,-0.031,0.866
2.6,0.716,-0.031,0.866
2.62,0.716,-0.031,0.866
2.64,0.533,0.072,0.935
2.66,0.533,0.072,0.935
2.68,0.533,0.072,0.935
2.7,0.344,0.174,1.016
2.72,0.344,0.174,1.016
2.74,0.344,0.174,1.016
2.76,0.43,0.176,1.059
2.78,0.43,0.176,1.059
2.8,0.43,0.176,1.059
2.82,0.633,0.132,1.006
2.84,0.633,0.132,1.006
2.86,0.633,0.132,1.006
2.88,0.771,0.094,0.944
2.9,0.771,0.094,0.944
2.92,0.771,0.094,0.944
2.94,0.73,0.028,0.932
2.96,0.73,0.028,0.932
2.98,0.73,0.028,0.932
3,0.599,-0.051,0.925
3.02,0.599,-0.051,0.925
3.04,0.599,-0.051,0.925
3.06,0.507,-0.066,0.952
3.08,0.507,-0.066,0.952
3.1,0.507,-0.066,0.952
3.12,0.448,-0.043,0.937
3.14,0.448,-0.043,0.937
3.16,0.448,-0.043,0.937
3.18,0.401,-0.038,0.876
3.2,0.401,-0.038,0.876
3.22,0.401,-0.038,0.876
3.24,0.38,-0.047,0.866
3.26,0.38,-0.047,0.866
3.28,0.38,-0.047,0.866
3.3,0.366,-0.04,0.883
3.32,0.366,-0.04,0.883
3.34,0.366,-0.04,0.883
3.36,0.31,-0.015,0.891
3.38,0.31,-0.015,0.891
3.4,0.31,-0.015,0.891
3.42,0.356,-0.038,0.86
3.44,0.356,-0.038,0.86
3.46,0.356,-0.038,0.86
3.48,0.45,-0.069,0.826
3.5,0.45,-0.069,0.826
3.52,0.45,-0.069,0.826
3.54,0.477,-0.066,0.815
3.56,0.477,-0.066,0.815
3.58,0.477,-0.066,0.815
3.6,0.402,-0.032,0.837
3.62,0.402,-0.032,0.837
3.64,0.402,-0.032,0.837
3.66,0.342,-0.025,0.896
3.68,0.342,-0.025,0.896
3.7,0.342,-0.025,0.896
3.72,0.223,-0.029,0.92
3.74,0.223,-0.029,0.92
3.76,0.223,-0.029,0.92
3.78,0.275,-0.055,0.936
3.8,0.275,-0.055,0.936
3.82,0.275,-0.055,0.936
3.84,0.234,-0.109,0.914
3.86,0.234,-0.109,0.914
3.88,0.234,-0.109,0.914
3.9,0.253,-0.195,0.956
3.92,0.253,-0.195,0.956
3.94,0.253,-0.195,0.956
3.96,0.258,-0.157,0.962
3.98,0.258,-0.157,0.962
4,0.258,-0.157,0.962
4.02,0.257,-0.18,0.998
4.04,0.257,-0.18,0.998
4.06,0.257,-0.18,0.998
4.08,0.386,-0.209,1.019
4.1,0.386,-0.209,1.019
4.12,0.386,-0.209,1.019
4.14,0.39,-0.212,1
4.16,0.39,-0.212,1
4.18,0.39,-0.212,1
4.2,0.362,-0.202,0.959
4.22,0.362,-0.202,0.959
4.24,0.362,-0.202,0.959
4.26,0.348,-0.185,0.904
4.28,0.348,-0.185,0.904
4.3,0.348,-0.185,0.904
4.32,0.336,-0.19,0.864
4.34,0.336,-0.19,0.864
4.36,0.336,-0.19,0.864
4.38,0.293,-0.193,0.821
4.4,0.293,-0.193,0.821
4.42,0.293,-0.193,0.821
4.44,0.32,-0.209,0.762
4.46,0.32,-0.209,0.762
4.48,0.32,-0.209,0.762
4.5,0.368,-0.238,0.714
4.52,0.368,-0.238,0.714
4.54,0.368,-0.238,0.714
4.56,0.468,-0.206,0.801
4.58,0.468,-0.206,0.801
4.6,0.468,-0.206,0.801
4.62,0.514,-0.151,0.923
4.64,0.514,-0.151,0.923
4.66,0.514,-0.151,0.923
4.68,0.507,-0.134,0.936
4.7,0.507,-0.134,0.936
4.72,0.507,-0.134,0.936
4.74,0.449,-0.112,0.89
4.76,0.449,-0.112,0.89
4.78,0.449,-0.112,0.89
4.8,0.404,-0.108,0.84
4.82,0.404,-0.108,0.84
4.84,0.404,-0.108,0.84
4.86,0.457,-0.126,0.893
4.88,0.457,-0.126,0.893
4.9,0.457,-0.126,0.893
4.92,0.608,-0.14,1.016
4.94,0.608,-0.14,1.016
4.96,0.608,-0.14,1.016
4.98,0.647,-0.161,1.049
5,0.647,-0.161,1.049
5.02,0.647,-0.161,1.049
5.04,0.638,-0.177,1.037
5.06,0.638,-0.177,1.037
5.08,0.638,-0.177,1.037
5.1,0.543,-0.17,1.075
5.12,0.543,-0.17,1.075
5.14,0.543,-0.17,1.075
5.16,0.435,-0.157,1.13
5.18,0.435,-0.157,1.13
5.2,0.435,-0.157,1.13
5.22,0.401,-0.138,1.096
5.24,0.401,-0.138,1.096
5.26,0.401,-0.138,1.096
5.28,0.411,-0.094,1.05
5.3,0.411,-0.094,1.05
5.32,0.411,-0.094,1.05
5.34,0.492,-0.047,1.033
5.36,0.492,-0.047,1.033
5.38,0.492,-0.047,1.033
5.4,0.527,0.015,0.961
5.42,0.527,0.015,0.961
5.44,0.527,0.015,0.961
5.46,0.501,0.09,0.892
5.48,0.501,0.09,0.892
5.5,0.501,0.09,0.892
5.52,0.517,0.167,0.954
5.54,0.517,0.167,0.954
5.56,0.517,0.167,0.954
5.58,0.471,0.251,1.033
5.6,0.471,0.251,1.033
5.62,0.471,0.251,1.033
5.64,0.381,0.256,1.006
5.66,0.381,0.256,1.006
5.68,0.381,0.256,1.006
5.7,0.216,0.207,0.935
5.72,0.216,0.207,0.935
5.74,0.216,0.207,0.935
5.76,0.147,0.138,0.877
5.78,0.147,0.138,0.877
5.8,0.147,0.138,0.877
5.82,0.167,0.003,0.838
5.84,0.167,0.003,0.838
5.86,0.167,0.003,0.838
5.88,0.262,-0.162,0.839
5.9,0.262,-0.162,0.839
5.92,0.262,-0.162,0.839
5.94,0.394,-0.272,0.836
5.96,0.394,-0.272,0.836
5.98,0.394,-0.272,0.836
6,0.483,-0.29,0.837
6.02,0.483,-0.29,0.837
6.04,0.483,-0.29,0.837
6.06,0.409,-0.258,0.85
6.08,0.409,-0.258,0.85
6.1,0.409,-0.258,0.85
6.12,0.291,-0.203,0.938
6.14,0.291,-0.203,0.938
6.16,0.291,-0.203,0.938
6.18,0.184,-0.091,1.026
6.2,0.184,-0.091,1.026
6.22,0.184,-0.091,1.026
6.24,0.037,-0.002,0.973
6.26,0.037,-0.002,0.973
6.28,0.037,-0.002,0.973
6.3,0.043,-0.021,0.906
6.32,0.043,-0.021,0.906
6.34,0.043,-0.021,0.906
6.36,0.196,-0.031,0.923
6.38,0.196,-0.031,0.923
6.4,0.196,-0.031,0.923
6.42,0.175,-0.023,0.969
6.44,0.175,-0.023,0.969
6.46,0.175,-0.023,0.969
6.48,0.154,-0.045,0.98
6.5,0.154,-0.045,0.98
6.52,0.154,-0.045,0.98
6.54,0.127,-0.101,0.961
6.56,0.127,-0.101,0.961
6.58,0.127,-0.101,0.961
6.6,0.069,-0.153,0.956
6.62,0.069,-0.153,0.956
6.64,0.069,-0.153,0.956
6.66,0.109,-0.179,0.961
6.68,0.109,-0.179,0.961
6.7,0.109,-0.179,0.961
6.72,0.213,-0.175,0.996
6.74,0.213,-0.175,0.996
6.76,0.213,-0.175,0.996
6.78,0.219,-0.162,1.02
6.8,0.219,-0.162,1.02
6.82,0.219,-0.162,1.02
6.84,0.216,-0.157,1.028
6.86,0.216,-0.157,1.028
6.88,0.216,-0.157,1.028
6.9,0.197,-0.161,1.044
6.92,0.197,-0.161,1.044
6.94,0.197,-0.161,1.044
6.96,0.161,-0.155,1.039
6.98,0.161,-0.155,1.039
7,0.161,-0.155,1.039
7.02,0.176,-0.152,1.023
7.04,0.176,-0.152,1.023
7.06,0.176,-0.152,1.023
7.08,0.186,-0.156,1.012
7.1,0.186,-0.156,1.012
7.12,0.186,-0.156,1.012
7.14,0.183,-0.143,0.978
7.16,0.183,-0.143,0.978
7.18,0.183,-0.143,0.978
7.2,0.215,-0.151,0.934
7.22,0.215,-0.151,0.934
7.24,0.215,-0.151,0.934
7.26,0.237,-0.169,0.897
7.28,0.237,-0.169,0.897
7.3,0.237,-0.169,0.897
7.32,0.252,-0.162,0.877
7.34,0.252,-0.162,0.877
7.36,0.252,-0.162,0.877
7.38,0.24,-0.159,0.861
7.4,0.24,-0.159,0.861
7.42,0.24,-0.159,0.861
7.44,0.224,-0.184,0.813
7.46,0.224,-0.184,0.813
7.48,0.224,-0.184,0.813
7.5,0.265,-0.241,0.761
7.52,0.265,-0.241,0.761
7.54,0.265,-0.241,0.761
7.56,0.397,-0.251,0.827
7.58,0.397,-0.251,0.827
7.6,0.397,-0.251,0.827
7.62,0.513,-0.263,0.908
7.64,0.513,-0.263,0.908
7.66,0.513,-0.263,0.908
7.68,0.457,-0.246,0.882
7.7,0.457,-0.246,0.882
7.72,0.457,-0.246,0.882
7.74,0.454,-0.221,0.822
7.76,0.454,-0.221,0.822
7.78,0.454,-0.221,0.822
7.8,0.527,-0.172,0.885
7.82,0.527,-0.172,0.885
7.84,0.527,-0.172,0.885
7.86,0.543,-0.136,0.98
7.88,0.543,-0.136,0.98
7.9,0.543,-0.136,0.98
7.92,0.57,-0.127,1.061
7.94,0.57,-0.127,1.061
7.96,0.57,-0.127,1.061
7.98,0.617,-0.104,1.06
8,0.617,-0.104,1.06
8.02,0.617,-0.104,1.06
8.04,0.655,-0.106,0.979
8.06,0.655,-0.106,0.979
8.08,0.655,-0.106,0.979
8.1,0.554,-0.07,0.9
8.12,0.554,-0.07,0.9
8.14,0.554,-0.07,0.9
8.16,0.435,0.004,0.901
8.18,0.435,0.004,0.901
8.2,0.435,0.004,0.901
8.22,0.315,0.142,0.981
8.24,0.315,0.142,0.981
8.26,0.315,0.142,0.981
8.28,0.221,0.209,1.071
8.3,0.221,0.209,1.071
8.32,0.221,0.209,1.071
8.34,0.286,0.2,1.114
8.36,0.286,0.2,1.114
8.38,0.286,0.2,1.114
8.4,0.383,0.163,1.093
8.42,0.383,0.163,1.093
8.44,0.383,0.163,1.093
8.46,0.455,0.098,0.971
8.48,0.455,0.098,0.971
8.5,0.455,0.098,0.971
8.52,0.572,-0.018,0.88
8.54,0.572,-0.018,0.88
8.56,0.572,-0.018,0.88
8.58,0.557,-0.107,0.881
8.6,0.557,-0.107,0.881
8.62,0.557,-0.107,0.881
8.64,0.509,-0.147,0.897
8.66,0.509,-0.147,0.897
8.68,0.509,-0.147,0.897
8.7,0.457,-0.15,0.883
8.72,0.457,-0.15,0.883
8.74,0.457,-0.15,0.883
8.76,0.331,-0.122,0.855
8.78,0.331,-0.122,0.855
8.8,0.331,-0.122,0.855
8.82,0.237,-0.104,0.884
8.84,0.237,-0.104,0.884
8.86,0.237,-0.104,0.884
8.88,0.224,-0.051,0.972
8.9,0.224,-0.051,0.972
8.92,0.224,-0.051,0.972
8.94,0.224,-0.026,0.995
8.96,0.224,-0.026,0.995
8.98,0.224,-0.026,0.995
9,0.318,-0.049,0.986
9.02,0.318,-0.049,0.986
9.04,0.318,-0.049,0.986
9.06,0.311,-0.037,1.007
9.08,0.311,-0.037,1.007
9.1,0.311,-0.037,1.007
9.12,0.305,-0.044,1.008
9.14,0.305,-0.044,1.008
9.16,0.305,-0.044,1.008
9.18,0.281,-0.049,0.931
9.2,0.281,-0.049,0.931
9.22,0.281,-0.049,0.931
9.24,0.276,-0.107,0.875
9.26,0.276,-0.107,0.875
9.28,0.276,-0.107,0.875
9.3,0.24,-0.133,0.856
9.32,0.24,-0.133,0.856
9.34,0.24,-0.133,0.856
9.36,0.336,-0.144,0.885
9.38,0.336,-0.144,0.885
9.4,0.336,-0.144,0.885
9.42,0.399,-0.197,0.94
9.44,0.399,-0.197,0.94
9.46,0.399,-0.197,0.94
9.48,0.341,-0.184,0.94
9.5,0.341,-0.184,0.94
9.52,0.341,-0.184,0.94
9.54,0.281,-0.172,0.949
9.56,0.281,-0.172,0.949
9.58,0.281,-0.172,0.949
9.6,0.33,-0.164,0.983
9.62,0.33,-0.164,0.983
9.64,0.33,-0.164,0.983
9.66,0.371,-0.158,0.988
9.68,0.371,-0.158,0.988
9.7,0.371,-0.158,0.988
9.72,0.355,-0.161,0.958
9.74,0.355,-0.161,0.958
9.76,0.355,-0.161,0.958
9.78,0.318,-0.16,0.922
9.8,0.318,-0.16,0.922
9.82,0.318,-0.16,0.922
9.84,0.28,-0.163,0.846
9.86,0.28,-0.163,0.846
9.88,0.28,-0.163,0.846
9.9,0.286,-0.189,0.761
9.92,0.286,-0.189,0.761
9.94,0.286,-0.189,0.761
9.96,0.325,-0.224,0.753
