time,x-acceleration,y-acceleration,z-acceleration
2.48,0.197,0.005,1.021
2.5,0.198,0.008,1.001
2.52,0.202,0.032,1.012
2.54,0.241,0.018,1.021
2.56,0.223,0.026,1
2.58,0.172,0.057,0.998
2.6,0.142,0.111,1.003
2.62,0.171,0.115,1.026
2.64,0.209,0.109,1.04
2.66,0.182,0.093,1.009
2.68,0.194,0.081,0.987
2.7,0.118,0.075,1.01
2.72,0.015,0.097,1.038
2.74,-0.158,0.14,1.017
2.76,-0.242,0.115,0.989
2.78,-0.194,0.037,0.957
2.8,-0.173,0.042,0.925
2.82,-0.184,0.048,0.965
2.84,-0.192,0.042,1.007
2.86,-0.117,0.002,0.988
2.88,0.048,-0.025,0.937
2.9,0.168,-0.031,0.921
2.92,0.286,-0.039,0.991
2.94,0.332,-0.021,1.06
2.96,0.271,0.019,1.067
2.98,0.186,0.056,1.056
3,0.097,0.06,1.009
3.02,0.097,0.06,0.968
3.04,0.109,0.049,0.991
3.06,0.145,0.053,1.02
3.08,0.203,0.041,1.03
3.1,0.211,0.005,1.009
3.12,0.201,0.003,0.986
3.14,0.171,-0.009,0.99
3.16,0.146,-0.018,0.989
3.18,0.136,-0.025,0.965
3.2,0.157,-0.021,0.949
3.22,0.192,-0.036,0.931
3.24,0.234,-0.037,0.946
3.26,0.236,-0.019,0.965
3.28,0.174,0.061,0.961
3.3,0.131,0.092,0.989
3.32,0.082,0.118,1.054
3.34,0.041,0.157,1.123
3.36,0.045,0.147,1.155
3.38,0.067,0.1,1.127
3.4,0.123,0.085,0.935
3.42,0.192,0.033,0.811
3.44,0.292,-0.028,0.87
3.46,0.33,-0.028,0.973
3.48,0.286,0.005,1.064
3.5,0.239,0.007,1.062
3.52,0.203,0.029,1.008
3.54,0.23,0.029,1.012
3.56,0.248,0.035,1.036
3.58,0.223,0.07,1.031
3.6,0.154,0.117,0.99
3.62,0.084,0.112,0.999
3.64,-0.003,0.124,1.028
3.66,-0.004,0.117,1.033
3.68,0.071,0.086,1.031
3.7,0.032,0.086,1.012
3.72,-0.054,0.043,1.001
3.74,-0.175,-0.001,0.981
3.76,-0.236,0.042,0.931
3.78,-0.268,-0.022,0.92
3.8,-0.22,-0.006,0.901
3.82,-0.059,-0.057,0.886
3.84,0.087,-0.05,0.926
3.86,0.212,-0.039,1.019
3.88,0.317,-0.027,1.11
3.9,0.245,0.037,1.124
3.92,0.142,0.073,1.063
3.94,0.077,0.067,1.001
3.96,0.082,0.068,0.986
3.98,0.121,0.052,1.008
4,0.159,0.043,1.038
4.02,0.172,0.036,1.035
4.04,0.173,0.024,1
4.06,0.177,-0.001,0.961
4.08,0.185,-0.028,0.966
4.1,0.196,-0.034,0.972
4.12,0.22,-0.04,0.965
4.14,0.24,-0.046,0.964
4.16,0.187,-0.01,0.949
4.18,0.15,0.038,0.948
4.2,0.089,0.073,1.006
4.22,0.043,0.132,1.079
4.24,0.015,0.16,1.103
4.26,0.031,0.123,1.098
4.28,0.082,0.11,1.09
4.3,0.116,0.105,1.053
4.32,0.129,0.07,0.944
4.34,0.171,0.013,0.846
4.36,0.202,-0.02,0.863
4.38,0.26,-0.041,0.971
4.4,0.302,-0.031,1.051
4.42,0.312,-0.031,1.02
4.44,0.294,-0.026,1.004
4.46,0.252,-0.007,1.031
4.48,0.219,0.014,1.022
4.5,0.198,0.057,1.021
4.52,0.137,0.104,1.016
4.54,0.085,0.111,0.995
4.56,0.03,0.119,0.995
4.58,-0.023,0.149,1.003
4.6,-0.068,0.149,1.013
4.62,-0.042,0.134,1.03
4.64,-0.063,0.115,1.039
4.66,-0.067,0.09,1.032
4.68,-0.078,0.013,1.013
4.7,-0.123,-0.014,0.951
4.72,-0.189,0.01,0.893
4.74,-0.189,0.003,0.9
4.76,-0.053,-0.003,0.91
4.78,0.06,-0.025,0.955
4.8,0.188,-0.023,1.02
4.82,0.248,-0.017,1.045
4.84,0.244,-0.011,1.025
4.86,0.235,0.019,1.063
4.88,0.138,0.057,1.085
4.9,0.134,0.087,1.051
4.92,0.097,0.059,1.009
4.94,0.103,0.063,1.014
4.96,0.121,0.061,1.015
4.98,0.146,0.045,0.994
5,0.191,0.032,0.991
5.02,0.205,0.02,1.004
5.04,0.205,-0.005,1.008
5.06,0.185,-0.029,0.999
5.08,0.179,-0.038,0.973
5.1,0.216,-0.041,0.946
5.12,0.272,-0.039,0.955
5.14,0.245,-0.014,0.97
5.16,0.176,0.048,0.975
5.18,0.081,0.091,1.005
5.2,0.018,0.115,1.069
5.22,0.048,0.143,1.143
5.24,0.043,0.122,1.141
5.26,0.042,0.107,1.055
5.28,0.107,0.073,0.874
5.3,0.177,0.014,0.834
5.32,0.258,-0.028,0.9
5.34,0.295,-0.039,0.995
5.36,0.296,-0.017,1.056
5.38,0.234,-0.012,1.035
5.4,0.177,0.01,1.017
5.42,0.174,0.021,1.01
5.44,0.171,0.03,0.998
5.46,0.126,0.055,1.007
5.48,0.086,0.103,1.044
5.5,0.136,0.132,1.086
5.52,0.115,0.137,1.053
5.54,0.016,0.132,0.959
5.56,0.062,0.103,0.936
5.58,0.043,0.087,0.978
5.6,-0.039,0.107,1.063
5.62,-0.059,0.1,1.138
5.64,-0.156,0.067,1.077
5.66,-0.241,-0.035,0.941
5.68,-0.185,-0.01,0.878
5.7,-0.15,-0.054,0.903
5.72,-0.12,-0.039,0.927
5.74,-0.057,-0.06,0.914
5.76,0.106,-0.083,0.91
5.78,0.227,-0.065,0.932
5.8,0.334,-0.044,1.028
5.82,0.404,-0.019,1.091
5.84,0.357,-0.01,1.088
5.86,0.178,0.034,1.037
5.88,0.114,0.059,1
5.9,0.1,0.042,0.986
5.92,0.141,0.043,0.992
5.94,0.215,0.021,1.023
5.96,0.227,-0.003,1.019
5.98,0.232,-0.027,0.985
6,0.212,-0.05,0.95
6.02,0.229,-0.06,0.937
6.04,0.29,-0.06,0.938
6.06,0.311,-0.063,0.958
6.08,0.258,-0.029,0.972
6.1,0.163,0.039,0.952
6.12,0.086,0.065,0.969
6.14,0.077,0.087,1.043
6.16,0.064,0.141,1.124
6.18,0.069,0.145,1.132
6.2,0.055,0.104,1.096
6.22,0.106,0.077,1.043
6.24,0.199,0.071,0.945
6.26,0.193,-0.014,0.876
6.28,0.208,-0.001,0.877
6.3,0.27,-0.034,0.952
6.32,0.276,-0.047,1.024
6.34,0.259,-0.014,1.045
6.36,0.253,-0.015,1.035
6.38,0.266,-0.008,1.008
6.4,0.287,-0.016,0.98
6.42,0.245,-0.012,0.98
6.44,0.194,0.042,0.995
6.46,0.17,0.089,1.009
6.48,0.162,0.095,1.034
6.5,0.057,0.125,1.05
6.52,0.001,0.112,1.035
6.54,0.077,0.071,1.01
6.56,0.146,0.063,0.984
6.58,0.026,0.087,0.976
6.6,-0.054,0.049,1.01
6.62,-0.179,0.021,1.027
6.64,-0.27,0.019,0.992
6.66,-0.328,-0.003,0.907
6.68,-0.24,-0.006,0.849
6.7,-0.088,-0.038,0.871
6.72,0.044,-0.04,0.955
6.74,0.16,-0.032,1.048
6.76,0.223,-0.034,1.069
6.78,0.349,-0.07,1.015
6.8,0.355,-0.044,1.027
6.82,0.273,0.014,1.019
6.84,0.333,0.011,1.02
6.86,0.248,0.012,1
6.88,0.144,0.021,0.997
6.9,0.095,0.023,1.002
6.92,0.111,0.025,0.986
6.94,0.159,0.011,0.971
6.96,0.218,-0.016,0.969
6.98,0.249,-0.039,0.986
7,0.245,-0.052,0.981
7.02,0.255,-0.058,0.953
7.04,0.261,-0.064,0.942
7.06,0.207,-0.058,0.956
7.08,0.232,-0.008,0.962
7.1,0.232,0.054,0.97
7.12,0.149,0.076,0.984
7.14,0.059,0.12,1.042
7.16,0.017,0.174,1.124
7.18,-0.017,0.181,1.145
7.2,0.028,0.146,1.114
7.22,0.098,0.148,1.02
7.24,0.174,0.053,0.87
7.26,0.254,-0.038,0.827
7.28,0.341,-0.034,0.898
7.3,0.418,-0.089,1.008
7.32,0.39,-0.076,1.044
7.34,0.329,-0.042,0.996
7.36,0.304,-0.038,0.976
7.38,0.253,-0.025,0.996
7.4,0.175,0.014,1.013
7.42,0.112,0.066,1.031
7.44,0.023,0.128,1.047
7.46,0.017,0.154,1.056
7.48,0.07,0.155,1.049
7.5,0.114,0.122,1.018
7.52,0.107,0.124,0.96
7.54,-0.006,0.114,0.956
7.56,-0.112,0.094,1.016
7.58,-0.195,0.061,1.018
7.6,-0.217,0.014,0.984
7.62,-0.173,-0.021,0.974
7.64,-0.113,-0.044,0.974
7.66,-0.063,-0.049,0.965
7.68,0.021,-0.067,0.925
7.7,0.149,-0.052,0.897
7.72,0.254,-0.05,0.958
7.74,0.271,-0.044,1.083
7.76,0.255,0.026,1.133
7.78,0.179,0.052,1.06
7.8,0.058,0.066,0.971
7.82,0.061,0.058,0.967
7.84,0.14,0.045,1.049
7.86,0.204,0.042,1.066
7.88,0.261,-0.001,1
7.9,0.264,-0.018,0.927
7.92,0.26,-0.022,0.938
7.94,0.217,-0.031,0.995
7.96,0.211,-0.039,1
7.98,0.19,-0.039,0.984
8,0.184,-0.049,0.973
8.02,0.179,-0.06,0.956
8.04,0.204,-0.076,0.929
8.06,0.291,-0.074,0.918
8.08,0.4,-0.079,0.914
8.1,0.446,-0.074,0.915
8.12,0.324,-0.021,0.932
8.14,0.135,0.069,0.988
8.16,-0.021,0.137,1.058
8.18,-0.037,0.172,1.127
8.2,0.04,0.194,1.144
8.22,0.106,0.17,1.088
8.24,0.179,0.118,1.086
8.26,0.178,0.101,1.083
8.28,0.141,0.081,0.986
8.3,0.169,0.016,0.87
8.32,0.289,-0.019,0.85
8.34,0.396,-0.072,0.874
8.36,0.37,-0.078,0.922
8.38,0.31,-0.066,0.963
8.4,0.306,-0.022,0.998
8.42,0.308,0.002,1.034
8.44,0.236,0.022,1.04
8.46,0.132,0.071,1.042
8.48,0.103,0.116,1.038
8.5,0.156,0.125,1.034
8.52,0.277,0.111,1.019
8.54,0.233,0.114,0.976
8.56,0.115,0.1,0.965
8.58,0.026,0.094,0.988
8.6,-0.121,0.125,1.011
8.62,-0.255,0.112,1.018
8.64,-0.287,0.027,0.957
8.66,-0.247,-0.001,0.88
8.68,-0.214,-0.02,0.875
8.7,-0.115,-0.036,0.922
8.72,-0.031,-0.036,0.958
8.74,0.107,-0.017,1
8.76,0.161,0.006,1.017
8.78,0.225,0.019,1.017
8.8,0.28,0.016,1.057
8.82,0.3,0.036,1.103
8.84,0.311,0.057,1.102
8.86,0.239,0.069,1.039
8.88,0.196,0.055,0.986
8.9,0.177,0.05,0.976
8.92,0.161,0.059,0.999
8.94,0.214,0.05,1.01
8.96,0.232,0.014,0.989
8.98,0.278,0.001,0.981
9,0.28,0.007,0.987
9.02,0.235,-0.009,0.977
9.04,0.198,-0.023,0.955
9.06,0.208,-0.021,0.93
9.08,0.241,-0.035,0.926
9.1,0.234,-0.036,0.931
9.12,0.168,-0.002,0.918
9.14,0.121,0.055,0.958
9.16,0.137,0.093,1.045
9.18,0.055,0.165,1.107
9.2,0.002,0.189,1.1
9.22,0.007,0.16,1.108
9.24,0.094,0.174,1.096
9.26,0.076,0.114,0.967
9.28,0.15,0.048,0.887
9.3,0.265,0.018,0.899
9.32,0.343,-0.054,0.963
9.34,0.343,-0.035,0.99
9.36,0.227,-0.035,0.959
9.38,0.165,-0.013,0.97
9.4,0.236,0.014,1.016
9.42,0.262,0.023,1.052
9.44,0.211,0.04,1.035
9.46,0.152,0.095,1.014
9.48,0.146,0.141,1.001
9.5,0.165,0.14,1
9.52,0.071,0.14,0.999
9.54,-0.125,0.156,0.995
9.56,-0.18,0.153,1.023
9.58,-0.178,0.137,1.068
9.6,-0.137,0.113,1.125
9.62,-0.157,0.094,1.101
9.64,-0.232,0.008,0.97
9.66,-0.244,0.002,0.874
9.68,-0.142,-0.007,0.854
9.7,-0.024,-0.051,0.898
9.72,0.012,-0.056,0.922
9.74,0.105,-0.069,0.925
9.76,0.148,-0.048,0.959
9.78,0.231,-0.035,0.987
9.8,0.34,-0.02,1.022
9.82,0.367,0.031,1.024
9.84,0.34,0.036,1.017
9.86,0.205,0.05,0.996
9.88,0.155,0.046,0.986
9.9,0.213,0.032,1.017
9.92,0.267,0.013,1.065
9.94,0.313,0.021,1.05
9.96,0.29,-0.01,0.976
